Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Orlando Arcia","ATL",28,110,98,23,13,4,0,6,14,16,8,0,19,2,2,0,3,0,0,0.234693877,13185
2023,"Max Muncy","LAD",24,103,84,21,9,7,0,5,16,20,17,1,25,1,1,0,1,0,0,0.25,13301
2023,"Ildemaro Vargas","WSN",26,98,91,19,13,4,0,2,8,10,6,0,5,0,1,0,0,0,0,0.208791208,13324
2023,"Omar Narvaez","NYM",12,43,39,8,5,3,0,0,4,1,3,0,6,0,0,1,1,0,0,0.205128205,13338
2023,"Luke Maile","CIN",13,40,35,9,7,1,0,1,3,5,2,0,9,2,0,1,2,0,0,0.257142857,13355
2023,"Christian Walker","ARI",27,109,96,29,20,2,1,6,13,19,10,0,23,1,2,0,1,1,0,0.302083333,13419
2023,"Tom Murphy","SEA",6,21,19,6,6,0,0,0,3,1,2,0,5,0,0,0,1,0,0,0.315789473,13499
2023,"Jose Ramirez","CLE",25,105,92,19,10,6,0,3,10,8,13,6,12,0,0,0,1,8,0,0.206521739,13510
2023,"Patrick Wisdom","CHC",11,23,23,6,3,0,0,3,4,5,0,0,10,0,0,0,0,0,1,0.260869565,13602
2023,"Mookie Betts","LAD",28,126,112,51,30,10,0,11,35,30,12,0,17,2,0,0,1,3,1,0.455357142,13611
2023,"Ketel Marte","ARI",26,109,95,17,11,2,0,4,9,12,13,1,19,0,1,0,2,0,0,0.178947368,13613
2023,"Carson Kelly","2 Tms",13,38,30,10,8,2,0,0,5,0,8,0,8,0,0,0,1,1,0,0.333333333,13620
2023,"Jeimer Candelario","CHC",26,101,91,25,14,7,1,3,14,12,9,0,23,0,1,0,0,2,0,0.274725274,13621
2023,"Corey Seager","TEX",24,113,98,33,17,6,0,10,21,22,13,4,17,0,2,0,2,1,0,0.336734693,13624
2023,"Tyrone Taylor","MIL",20,65,59,16,7,5,1,3,13,11,3,0,7,3,0,0,3,1,0,0.27118644,13675
2023,"Jacob Stallings","MIA",14,41,34,5,1,3,0,1,2,2,7,0,6,0,0,0,2,0,0,0.147058823,13723
2023,"Chris Taylor","LAD",23,79,63,18,14,3,0,1,10,7,15,1,23,1,0,0,0,7,1,0.285714285,13757
2023,"Travis Jankowski","TEX",22,69,60,10,8,2,0,0,5,7,8,0,10,0,1,0,3,3,0,0.166666666,13768
2023,"Rob Refsnyder","BOS",12,34,29,4,3,1,0,0,4,0,5,0,7,0,0,0,2,0,0,0.137931034,13770
2023,"Matt Duffy","KCR",18,48,45,10,9,1,0,0,3,4,3,0,8,0,0,0,1,1,0,0.222222222,13836
2023,"Joey Wendle","MIA",18,54,52,8,5,2,1,0,4,4,1,0,11,0,1,0,2,1,0,0.153846153,13853
