Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Avisail Garcia","MIA",22,76,69,13,9,1,0,3,6,8,3,0,23,2,0,0,0,1,0,0.188405797,5760
2023,"Wilmer Flores","SFG",22,81,76,20,13,3,0,4,11,9,5,0,13,0,0,0,4,0,0,0.263157894,5827
2023,"Jean Segura","MIA",26,95,90,18,16,2,0,0,8,3,4,0,17,0,0,1,9,2,1,0.2,5933
2023,"Eduardo Escobar","NYM",17,62,57,9,4,2,1,2,7,8,3,0,14,0,1,1,1,0,0,0.157894736,6153
2023,"J.D. Martinez","LAD",23,98,88,22,7,9,2,4,13,15,6,0,30,2,2,0,4,0,0,0.25,6184
2023,"Martin Maldonado","HOU",21,73,64,10,7,2,0,1,4,4,6,0,18,2,0,1,3,0,0,0.15625,6887
2023,"Salvador Perez","KCR",26,108,101,27,17,7,0,3,9,13,3,0,19,3,1,0,4,0,0,0.267326732,7304
2023,"Travis d'Arnaud","ATL",8,33,33,11,8,3,0,0,3,5,0,0,5,0,0,0,1,0,0,0.333333333,7739
2023,"Miguel Rojas","LAD",11,35,32,4,3,1,0,0,1,0,3,0,6,0,0,0,0,0,0,0.125,7802
2023,"Charlie Blackmon","COL",27,117,98,27,18,7,0,2,13,8,13,0,15,5,1,0,2,0,1,0.275510204,7859
2023,"Matt Carpenter","SDP",21,66,52,13,4,6,0,3,6,16,10,0,18,1,2,0,1,0,0,0.25,8090
2023,"Josh Harrison","PHI",16,46,43,9,7,1,0,1,4,5,1,0,11,2,0,0,1,0,0,0.209302325,8202
2023,"Ehire Adrianza","ATL",4,9,8,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,8418
2023,"Donovan Solano","MIN",22,71,65,19,14,5,0,0,6,4,3,1,14,3,0,0,0,0,0,0.292307692,8623
2023,"Elvis Andrus","CHW",29,113,102,21,17,4,0,0,9,9,7,1,20,3,1,0,0,4,1,0.205882352,8709
2023,"Paul Goldschmidt","STL",28,126,108,33,19,10,0,4,17,14,17,0,17,1,0,0,3,3,0,0.305555555,9218
2023,"Starling Marte","NYM",24,96,85,19,14,4,0,1,10,7,9,0,16,2,0,0,3,8,3,0.223529411,9241
2023,"AJ Pollock","SEA",17,55,51,6,2,2,0,2,3,8,3,0,15,0,1,0,1,0,0,0.117647058,9256
2023,"Evan Longoria","ARI",17,60,55,12,7,2,0,3,8,6,4,0,16,0,1,0,2,0,0,0.218181818,9368
2023,"Yan Gomes","CHC",18,70,67,20,14,1,0,5,10,13,1,0,8,1,1,0,2,1,0,0.298507462,9627
2023,"Christian Vazquez","MIN",20,73,65,17,14,3,0,0,9,6,8,0,20,0,0,0,1,0,0,0.261538461,9774
2023,"Nolan Arenado","STL",28,121,113,27,22,3,0,2,11,14,7,1,26,0,1,0,4,1,1,0.238938053,9777
2023,"Andrew McCutchen","PIT",26,108,90,23,13,5,0,5,15,14,14,1,18,1,3,0,2,4,1,0.255555555,9847
2023,"DJ LeMahieu","NYY",25,99,88,22,12,6,1,3,13,11,8,0,28,2,1,0,2,0,1,0.25,9874
2023,"Darin Ruf","SFG",9,27,23,6,4,2,0,0,1,3,4,0,9,0,0,0,0,0,0,0.260869565,9929
2023,"Trayce Thompson","LAD",20,53,45,7,3,0,0,4,8,11,7,0,25,1,0,0,0,0,0,0.155555555,9952
2023,"Christian Bethancourt","TBR",17,66,60,15,6,4,0,5,12,11,5,0,17,0,1,0,2,0,0,0.25,10028
2023,"Wil Myers","CIN",22,89,81,18,14,2,0,2,8,9,8,0,31,0,0,0,1,1,1,0.222222222,10047
2023,"Mike Trout","LAA",27,124,107,33,17,9,0,7,20,18,14,0,34,2,1,0,0,0,0,0.308411214,10155
2023,"Tucker Barnhart","CHC",12,33,30,6,6,0,0,0,1,2,1,0,12,1,1,0,1,0,0,0.2,10200
2023,"Randal Grichuk","COL",2,8,8,4,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0.5,10243
2023,"Brandon Belt","TOR",17,65,59,10,5,4,0,1,5,5,6,0,27,0,0,0,2,0,0,0.169491525,10264
2023,"Marcell Ozuna","ATL",18,67,59,5,2,1,0,2,4,2,8,0,18,0,0,0,3,0,0,0.084745762,10324
2023,"Enrique Hernandez","BOS",27,110,98,24,15,6,0,3,19,10,10,0,26,1,1,0,2,1,0,0.244897959,10472
2023,"Carlos Perez","OAK",14,43,39,13,10,2,0,1,5,5,2,0,10,1,1,0,1,0,0,0.333333333,10642
2023,"Gio Urshela","LAA",25,100,97,29,26,2,0,1,13,12,3,0,19,0,0,0,2,1,1,0.298969072,10681
2023,"Corey Dickerson","WSN",2,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,10762
2023,"Jurickson Profar","COL",25,111,96,21,15,3,0,3,10,10,12,0,25,0,2,0,3,0,0,0.21875,10815
2023,"Adam Duvall","BOS",8,37,33,15,5,5,1,4,11,14,3,0,5,1,0,0,0,0,0,0.454545454,10950
2023,"Kevin Kiermaier","TOR",21,79,73,20,14,3,2,1,8,8,4,0,19,1,0,1,1,1,0,0.273972602,11038
2023,"Jonathan Schoop","DET",18,51,46,10,8,2,0,0,3,0,5,0,14,0,0,0,3,0,0,0.217391304,11265
2023,"Whit Merrifield","TOR",21,85,75,24,17,7,0,0,10,10,7,0,14,1,2,0,2,4,1,0.32,11281
2023,"Jesus Aguilar","OAK",23,82,74,20,13,2,0,5,7,9,5,1,21,1,1,0,2,0,0,0.27027027,11342
2023,"Yasmani Grandal","CHW",25,93,83,20,9,8,0,3,8,9,8,0,22,2,0,0,2,0,0,0.240963855,11368
2023,"Drew Maggi","PIT",3,6,6,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.333333333,11381
2023,"Mark Canha","NYM",25,100,85,19,11,6,0,2,12,9,10,0,19,2,3,0,2,2,0,0.223529411,11445
2023,"Christian Yelich","MIL",27,117,103,23,17,3,0,3,22,11,13,0,34,1,0,0,2,5,0,0.22330097,11477
2023,"Henry Ramos","CIN",6,26,22,9,8,0,1,0,6,3,4,0,2,0,0,0,1,0,0,0.409090909,11481
2023,"Michael A. Taylor","MIN",26,93,86,21,14,3,0,4,11,11,4,0,32,2,0,1,1,3,0,0.244186046,11489
2023,"Manny Machado","SDP",28,118,110,26,17,5,0,4,12,11,7,0,28,0,1,0,6,2,0,0.236363636,11493
2023,"Willson Contreras","STL",27,104,91,25,17,6,0,2,12,11,11,0,19,1,1,0,5,2,1,0.274725274,11609
2023,"Brandon Drury","LAA",27,102,94,22,11,5,1,5,12,17,5,0,32,1,2,0,2,0,1,0.234042553,11615
2023,"Elias Diaz","COL",25,92,84,27,19,6,0,2,10,11,7,0,17,1,0,0,2,0,0,0.321428571,11680
2023,"Nick Castellanos","PHI",29,122,112,35,21,10,0,4,23,17,10,0,30,0,0,0,2,0,1,0.3125,11737
2023,"J.T. Realmuto","PHI",25,102,96,27,16,7,1,3,10,10,3,0,26,1,2,0,3,5,1,0.28125,11739
2023,"Joc Pederson","SFG",16,61,52,13,7,3,1,2,6,10,8,1,16,0,1,0,0,0,0,0.25,11899
2023,"Hanser Alberto","CHW",7,19,19,4,3,0,0,1,3,4,0,0,2,0,0,0,1,0,0,0.210526315,11902
2023,"Jon Berti","MIA",26,91,82,20,14,4,0,2,12,8,7,0,17,0,1,1,2,4,1,0.243902439,12037
2023,"Max Kepler","MIN",17,72,62,15,8,4,0,3,11,8,5,0,15,3,2,0,1,0,1,0.241935483,12144
2023,"Nick Ahmed","ARI",18,56,55,14,10,3,0,1,6,8,1,0,9,0,0,0,0,3,0,0.254545454,12147
2023,"Eddie Rosario","ATL",23,78,74,17,10,3,1,3,10,5,4,0,20,0,0,0,2,0,0,0.229729729,12155
2023,"Austin Barnes","LAD",15,49,43,4,4,0,0,0,3,2,5,0,13,0,1,0,1,2,0,0.093023255,12158
2023,"Xander Bogaerts","SDP",29,125,107,33,23,4,0,6,21,13,15,0,18,2,1,0,3,1,0,0.308411214,12161
2023,"Rougned Odor","SDP",12,34,30,3,1,2,0,0,3,2,4,0,11,0,0,0,1,0,0,0.1,12282
2023,"Jace Peterson","OAK",24,88,75,15,11,2,1,1,9,8,11,0,22,1,1,0,3,2,0,0.2,12325
2023,"Tommy La Stella","SEA",12,24,21,4,3,1,0,0,2,2,3,0,5,0,0,0,0,0,0,0.19047619,12371
2023,"Taylor Motter","STL",7,20,18,4,2,2,0,0,0,1,2,0,8,0,0,0,0,0,0,0.222222222,12399
2023,"Kevin Pillar","ATL",15,49,46,11,7,3,0,1,5,5,3,0,12,0,0,0,0,1,0,0.239130434,12434
2023,"Curt Casali","CIN",9,29,24,5,5,0,0,0,1,0,3,0,6,1,0,1,0,0,0,0.208333333,12510
2023,"Kolten Wong","SEA",21,80,70,12,11,1,0,0,9,3,8,0,17,1,1,0,0,0,1,0.171428571,12532
2023,"Marcus Semien","TEX",28,128,112,30,19,6,0,5,25,23,14,0,22,0,1,0,1,4,1,0.267857142,12533
2023,"C.J. Cron","COL",25,103,99,24,13,5,0,6,14,16,4,0,28,0,0,0,6,0,0,0.242424242,12546
2023,"Eugenio Suarez","SEA",28,121,107,26,20,4,0,2,10,15,10,0,36,3,1,0,2,0,1,0.242990654,12552
2023,"Brad Miller","TEX",14,46,39,7,5,1,0,1,5,5,6,0,6,0,1,0,1,0,0,0.179487179,12775
2023,"George Springer","TOR",27,120,111,25,21,1,0,3,14,10,8,0,20,1,0,0,3,5,1,0.225225225,12856
2023,"James McCann","BAL",10,31,31,6,3,1,0,2,4,4,0,0,5,0,0,0,2,0,0,0.193548387,12859
2023,"Anthony Rendon","LAA",20,87,69,17,14,3,0,0,12,12,13,0,11,2,3,0,2,2,0,0.246376811,12861
2023,"Francisco Lindor","NYM",27,117,101,22,7,11,0,4,18,21,11,0,30,4,1,0,1,2,0,0.217821782,12916
2023,"Brandon Nimmo","NYM",26,116,94,31,23,6,0,2,16,13,17,0,16,2,2,1,0,3,0,0.329787234,12927
2023,"Austin Hedges","PIT",14,48,40,6,5,1,0,0,5,4,4,0,10,1,0,3,2,1,0,0.15,12976
2023,"Javier Baez","DET",25,99,90,21,16,5,0,0,9,11,6,0,20,1,1,0,4,2,0,0.233333333,12979
2023,"Cam Gallagher","CLE",9,27,24,2,1,1,0,0,0,2,2,0,7,1,0,0,0,0,0,0.083333333,12981
2023,"Jackie Bradley Jr.","KCR",16,49,44,7,5,2,0,0,5,1,4,0,10,1,0,0,1,0,0,0.159090909,12984
2023,"Teoscar Hernandez","SEA",28,117,110,23,13,3,0,7,12,16,2,0,38,4,1,0,1,1,1,0.209090909,13066
2023,"Josh Bell","CLE",27,118,102,21,9,9,0,3,7,13,15,1,26,0,1,0,0,0,1,0.205882352,13145
2023,"Jorge Polanco","MIN",9,39,39,13,7,4,0,2,4,9,0,0,10,0,0,0,0,0,0,0.333333333,13152
2023,"Orlando Arcia","ATL",13,50,45,15,11,2,0,2,10,7,4,0,10,1,0,0,1,0,0,0.333333333,13185
2023,"Mike Zunino","CLE",19,70,58,14,5,7,0,2,7,6,11,0,25,1,0,0,0,0,0,0.24137931,13265
2023,"Max Muncy","LAD",25,103,80,19,7,1,0,11,18,22,22,2,28,1,0,0,1,1,0,0.2375,13301
2023,"Ildemaro Vargas","WSN",6,13,12,1,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0.083333333,13324
2023,"Jake Lamb","LAA",14,45,42,9,7,1,0,1,4,3,3,0,11,0,0,0,1,0,0,0.214285714,13329
2023,"Omar Narvaez","NYM",4,17,14,4,4,0,0,0,1,2,2,0,2,0,1,0,0,0,0,0.285714285,13338
2023,"Luke Maile","CIN",8,22,20,5,4,0,0,1,2,1,2,0,9,0,0,0,2,0,0,0.25,13355
2023,"Christian Walker","ARI",27,111,101,25,15,6,0,4,11,19,6,0,21,1,3,0,3,1,0,0.247524752,13419
2023,"Tom Murphy","SEA",10,33,33,6,4,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0.181818181,13499
2023,"Jose Ramirez","CLE",28,125,107,30,17,9,1,3,14,17,16,5,13,0,2,0,1,5,2,0.280373831,13510
2023,"Jesse Winker","MIL",17,63,53,12,9,3,0,0,7,11,6,0,12,3,1,0,0,0,0,0.226415094,13590
2023,"Patrick Wisdom","CHC",25,102,92,23,8,4,1,10,20,20,9,0,34,1,0,0,1,0,0,0.25,13602
2023,"Mookie Betts","LAD",27,120,102,24,12,8,0,4,17,11,17,0,25,1,0,0,1,1,1,0.235294117,13611
2023,"Ketel Marte","ARI",25,107,99,25,13,7,2,3,16,8,4,0,16,3,1,0,2,1,0,0.252525252,13613
2023,"Jeimer Candelario","WSN",27,120,109,26,16,6,0,4,12,14,7,0,24,2,2,0,1,0,0,0.23853211,13621
2023,"Corey Seager","TEX",11,49,39,14,9,4,0,1,7,4,9,0,7,0,1,0,1,0,0,0.358974358,13624
2023,"Jacob Stallings","MIA",14,49,44,6,3,3,0,0,3,3,5,0,14,0,0,0,2,0,0,0.136363636,13723
2023,"David Dahl","SDP",4,9,9,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.111111111,13744
2023,"Tomas Nido","NYM",14,46,43,5,5,0,0,0,4,1,2,0,14,0,1,0,2,0,0,0.116279069,13755
2023,"Chris Taylor","LAD",21,72,66,11,5,1,0,5,9,11,5,0,30,0,1,0,0,2,0,0.166666666,13757
2023,"Travis Jankowski","TEX",18,61,53,16,12,3,1,0,10,5,7,0,12,1,0,0,2,5,1,0.301886792,13768
2023,"Rob Refsnyder","BOS",18,56,46,9,7,1,0,1,7,8,9,0,12,1,0,0,2,0,0,0.195652173,13770
2023,"Matt Reynolds","CIN",1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,13788
2023,"Matt Duffy","KCR",16,45,42,15,11,3,0,1,4,4,3,0,10,0,0,0,1,0,0,0.357142857,13836
2023,"Joey Wendle","MIA",3,9,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,13853
2023,"Anthony Bemboom","BAL",1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13854
2023,"Tyler Heineman","PIT",3,10,9,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.111111111,13897
2023,"Eric Haase","DET",20,70,64,16,13,3,0,0,3,5,6,1,19,0,0,0,1,1,1,0.25,14111
2023,"Joey Gallo","MIN",19,65,55,13,2,3,1,7,12,14,9,0,22,1,0,0,0,0,0,0.236363636,14128
2023,"Daniel Vogelbach","NYM",20,60,48,13,10,2,0,1,5,9,12,0,14,0,0,0,0,0,0,0.270833333,14130
2023,"Byron Buxton","MIN",26,108,97,25,11,6,1,7,19,17,10,0,34,0,1,0,1,0,0,0.257731958,14161
2023,"Carlos Correa","MIN",25,106,94,19,12,3,1,3,8,10,11,0,23,0,1,0,3,0,0,0.202127659,14162
2023,"Jorge Soler","MIA",27,107,95,21,8,8,0,5,11,10,10,1,25,2,0,0,2,0,0,0.221052631,14221
2023,"Mitch Haniger","SFG",5,19,16,5,2,1,0,2,5,5,2,0,2,0,1,0,0,0,0,0.3125,14274
2023,"Matt Olson","ATL",27,122,103,26,11,6,1,8,20,25,18,0,43,1,0,0,2,0,0,0.252427184,14344
2023,"Raimel Tapia","BOS",14,31,26,6,4,1,0,1,5,4,4,0,7,0,0,0,0,0,0,0.23076923,14350
2023,"Joey Meneses","WSN",26,117,112,32,25,6,0,1,8,10,5,0,24,0,0,0,3,0,0,0.285714285,14366
2023,"Harold Ramirez","TBR",21,81,73,24,14,4,1,5,12,11,7,0,15,1,0,0,0,0,0,0.328767123,14387
2023,"Jake Cave","PHI",20,70,63,14,9,4,0,1,3,9,6,0,16,0,1,0,2,3,0,0.222222222,14477
2023,"Anthony Santander","BAL",25,107,94,20,10,8,0,2,8,11,10,0,30,0,3,0,2,0,0,0.212765957,14551
2023,"Franmil Reyes","KCR",18,65,59,11,9,0,0,2,5,7,4,0,24,0,2,0,3,0,0,0.186440677,14566
2023,"Franchy Cordero","NYY",16,55,53,8,3,1,0,4,6,11,2,0,20,0,0,0,0,0,0,0.150943396,14567
2023,"Harold Castro","COL",13,44,42,9,8,1,0,0,5,7,0,0,8,0,2,0,0,0,0,0.214285714,14691
2023,"Manuel Margot","TBR",24,83,75,18,13,3,0,2,9,8,4,0,12,2,2,0,1,4,2,0.24,14712
2023,"Brett Phillips","LAA",6,9,6,0,0,0,0,0,1,1,3,0,5,0,0,0,0,2,0,0,14735
2023,"Yu Chang","BOS",15,47,44,6,3,0,0,3,5,8,1,0,12,1,0,1,1,1,0,0.136363636,14773
2023,"Luke Voit","MIL",15,54,51,11,9,2,0,0,5,4,2,0,17,1,0,0,1,1,0,0.215686274,14811
2023,"Kyle Farmer","MIN",11,35,31,7,5,1,0,1,6,5,2,0,11,1,1,0,0,0,0,0.225806451,14813
2023,"Mike Yastrzemski","SFG",24,102,96,28,16,7,0,5,16,14,5,0,24,1,0,0,1,0,2,0.291666666,14854
2023,"Tony Kemp","OAK",24,98,86,14,11,2,0,1,7,7,11,0,13,0,1,0,2,2,1,0.162790697,14894
2023,"Victor Caratini","MIL",9,36,29,9,8,0,0,1,4,4,6,0,6,1,0,0,1,0,0,0.310344827,14968
2023,"Ryan McMahon","COL",27,112,100,23,11,8,0,4,12,14,11,0,39,0,1,0,4,1,1,0.23,15112
2023,"Hunter Dozier","KCR",21,66,62,10,8,1,0,1,6,5,4,0,23,0,0,0,0,2,0,0.161290322,15117
2023,"Tim Locastro","NYM",8,10,7,0,0,0,0,0,3,0,0,0,2,3,0,0,0,4,0,0,15124
2023,"Trey Mancini","CHC",24,97,88,23,19,1,0,3,11,14,5,0,26,1,1,0,1,0,0,0.261363636,15149
2023,"Mitch Garver","TEX",6,22,19,5,3,0,0,2,4,6,3,0,7,0,0,0,0,0,0,0.263157894,15161
2023,"Tim Anderson","CHW",11,49,47,14,9,5,0,0,9,4,2,0,10,0,0,0,0,5,0,0.29787234,15172
2023,"Brandon Dixon","SDP",5,12,12,2,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0.166666666,15214
2023,"Adam Frazier","BAL",27,91,82,18,12,3,0,3,16,10,9,0,11,0,0,0,1,4,1,0.219512195,15223
2023,"Austin Wynns","2 Tms",5,14,13,2,1,1,0,0,0,2,1,0,7,0,0,0,0,0,0,0.153846153,15271
2023,"Garrett Cooper","MIA",24,98,92,25,19,2,1,3,5,13,4,0,29,1,1,0,4,0,0,0.27173913,15279
2023,"Jeff McNeil","NYM",27,113,94,28,20,6,1,1,11,9,15,0,9,4,0,0,3,2,0,0.29787234,15362
2023,"Kris Bryant","COL",26,111,101,30,23,4,0,3,11,8,9,0,20,1,0,0,2,0,0,0.297029702,15429
2023,"Hunter Renfroe","LAA",28,120,108,28,14,7,0,7,20,20,11,0,24,0,1,0,4,0,0,0.259259259,15464
2023,"J.P. Crawford","SEA",28,103,84,20,12,7,0,1,14,9,18,0,22,0,0,1,4,1,0,0.238095238,15491
2023,"Amed Rosario","CLE",23,104,97,22,16,3,2,1,12,6,5,0,28,0,2,0,5,5,0,0.226804123,15518
2023,"Aaron Judge","NYY",26,108,92,24,13,5,0,6,18,14,14,1,35,0,2,0,0,2,1,0.260869565,15640
2023,"Dominic Smith","WSN",24,106,95,22,20,1,0,1,10,5,10,0,19,1,0,0,3,0,0,0.231578947,15653
2023,"Austin Meadows","DET",6,21,21,5,4,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0.238095238,15672
2023,"Reese McGuire","BOS",17,48,45,14,10,4,0,0,4,6,2,0,13,0,0,0,1,0,0,0.311111111,15674
2023,"Jose Abreu","HOU",28,120,115,27,23,4,0,0,7,11,4,1,27,1,0,0,3,0,0,0.234782608,15676
2023,"Rowdy Tellez","MIL",25,99,85,21,11,2,0,8,14,20,12,1,24,0,2,0,4,0,0,0.247058823,15679
2023,"Tyler O'Neill","STL",25,90,83,20,14,4,0,2,11,6,7,0,30,0,0,0,2,1,0,0.240963855,15711
2023,"Tyler Wade","OAK",9,16,13,1,1,0,0,0,1,0,3,0,8,0,0,0,0,4,0,0.076923076,15730
2023,"Yonathan Daza","COL",22,80,74,20,14,6,0,0,7,7,3,0,13,1,1,1,5,1,0,0.27027027,15794
2023,"Miguel Andujar","PIT",3,10,8,4,2,0,0,2,2,6,2,0,1,0,0,0,0,0,0,0.5,15878
2023,"Luis Torrens","CHC",10,22,20,5,4,1,0,0,1,3,1,0,8,1,0,0,0,0,0,0.25,15905
2023,"Aledmys Diaz","OAK",25,93,85,13,10,2,0,1,7,6,6,0,20,2,0,0,5,1,0,0.152941176,15937
2023,"Austin Nola","SDP",21,75,64,10,7,2,0,1,3,5,10,0,20,1,0,0,2,0,0,0.15625,15941
2023,"Willy Adames","MIL",28,121,100,24,15,4,0,5,16,15,18,0,31,0,2,0,3,2,1,0.24,15986
2023,"Cody Bellinger","CHC",24,105,91,27,14,5,1,7,22,18,10,0,17,2,2,0,2,4,1,0.296703296,15998
2023,"Austin Slater","SFG",3,9,8,4,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0.5,16153
2023,"J.D. Davis","SFG",24,93,83,24,16,2,0,6,10,17,6,0,27,3,1,0,5,0,0,0.289156626,16219
2023,"Trea Turner","PHI",29,130,123,32,24,4,2,2,16,7,7,2,32,0,0,0,0,4,0,0.260162601,16252
2023,"Nick Gordon","MIN",20,57,55,7,4,2,1,0,8,2,1,0,4,0,0,1,0,0,0,0.127272727,16337
2023,"Michael Conforto","SFG",23,91,78,16,11,1,0,4,15,10,12,0,30,1,0,0,1,1,0,0.205128205,16376
2023,"Francisco Mejia","TBR",13,50,45,9,6,2,0,1,9,5,4,0,13,0,1,0,0,0,0,0.2,16403
2023,"Jordan Luplow","TOR",4,7,6,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,16424
2023,"Thairo Estrada","SFG",25,112,104,36,25,7,0,4,19,10,5,0,23,3,0,0,0,8,1,0.346153846,16426
2023,"Christian Arroyo","BOS",22,70,65,16,12,4,0,0,9,8,4,0,16,0,0,1,3,1,0,0.246153846,16434
2023,"Ryan O'Hearn","BAL",8,20,17,5,4,1,0,0,1,6,2,0,3,0,1,0,0,0,0,0.294117647,16442
2023,"Luis Guillorme","NYM",14,48,41,10,9,1,0,0,7,2,7,0,9,0,0,0,1,0,0,0.243902439,16451
2023,"Kyle Schwarber","PHI",29,123,103,21,11,4,0,6,17,12,18,0,34,2,0,0,0,0,0,0.203883495,16478
2023,"Matt Chapman","TOR",27,114,99,38,18,15,0,5,17,21,14,1,26,1,0,0,0,1,2,0.383838383,16505
2023,"Isiah Kiner-Falefa","NYY",18,53,50,10,10,0,0,0,4,2,3,0,8,0,0,0,1,3,0,0.2,16512
2023,"Mauricio Dubon","HOU",23,101,96,29,22,6,1,0,18,4,3,0,9,1,1,0,7,2,0,0.302083333,16530
2023,"Danny Jansen","TOR",17,61,56,10,5,2,0,3,6,13,5,1,15,0,0,0,0,0,0,0.178571428,16535
2023,"Ozzie Albies","ATL",27,111,103,26,16,2,1,7,12,23,6,1,18,1,1,0,2,0,0,0.252427184,16556
2023,"Connor Joe","PIT",24,93,80,23,10,7,2,4,18,11,11,0,23,2,0,0,0,1,1,0.2875,16572
2023,"Yandy Diaz","TBR",26,112,94,30,19,4,0,7,23,16,15,0,16,2,1,0,2,0,0,0.319148936,16578
2023,"Luis Urias","MIL",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16622
2023,"Jason Vosler","CIN",18,65,62,10,4,2,1,3,6,10,3,0,25,0,0,0,0,0,0,0.161290322,16686
2023,"Jose Trevino","NYY",17,61,59,14,10,2,0,2,5,8,2,0,9,0,0,0,3,0,0,0.237288135,16725
2023,"Jonah Heim","TEX",23,88,76,23,11,7,0,5,16,22,10,0,14,1,1,0,1,0,0,0.302631578,16930
2023,"Lane Thomas","WSN",25,107,96,25,21,4,0,0,13,10,8,0,28,2,1,0,1,2,1,0.260416666,16939
2023,"Chadwick Tromp","ATL",3,10,10,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0.1,16953
2023,"Gleyber Torres","NYY",28,112,94,23,15,3,1,4,15,10,17,0,16,0,1,0,4,5,4,0.244680851,16997
2023,"Edmundo Sosa","PHI",20,62,59,18,10,5,0,3,6,7,1,0,19,1,1,0,0,1,1,0.305084745,17022
2023,"Alex Verdugo","BOS",29,129,117,36,25,6,1,4,22,17,10,0,17,2,0,0,2,1,0,0.307692307,17027
2023,"Jose Herrera","ARI",10,32,27,7,5,2,0,0,4,4,4,0,10,0,0,1,1,1,0,0.259259259,17040
2023,"Meibrys Viloria","CLE",3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17109
2023,"Ramon Laureano","OAK",17,69,62,15,7,5,1,2,6,4,5,0,18,2,0,0,1,2,0,0.241935483,17128
2023,"Chad Wallach","LAA",6,20,19,4,2,0,0,2,3,4,1,0,3,0,0,0,1,0,0,0.210526315,17161
