Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2024,"David Peralta","SDP",21,50,43,9,7,2,0,0,5,3,5,0,6,2,0,0,1,0,0,0.209302325,2136
2024,"Carlos Santana","MIN",25,101,92,31,18,9,0,4,14,16,8,0,12,1,0,0,2,2,0,0.336956521,2396
2024,"Tommy Pham","CHW",18,79,65,13,10,2,0,1,6,4,14,0,14,0,0,0,0,1,1,0.2,2967
2024,"Anthony Rizzo","NYY",13,54,48,5,3,1,0,1,4,3,5,0,5,0,1,0,2,0,0,0.104166666,3473
2024,"Jason Heyward","LAD",23,83,69,15,5,7,1,2,9,15,10,0,14,3,1,0,1,2,0,0.217391304,4940
2024,"Giancarlo Stanton","NYY",18,77,69,21,14,2,0,5,11,16,7,0,26,1,0,0,2,0,0,0.304347826,4949
2024,"Justin Turner","TOR",23,87,70,23,17,5,0,1,12,6,15,0,13,2,0,0,5,0,0,0.328571428,5235
2024,"Robbie Grossman","TEX",14,47,42,11,8,2,0,1,9,7,4,0,10,0,1,0,2,1,0,0.261904761,5254
2024,"Brandon Crawford","STL",8,25,20,4,1,3,0,0,2,2,4,0,6,1,0,0,0,0,0,0.2,5343
2024,"Freddie Freeman","LAD",26,113,94,30,15,8,1,6,20,19,16,3,13,1,2,0,3,2,1,0.319148936,5361
2024,"Jose Altuve","HOU",25,109,102,34,24,6,0,4,16,17,7,0,23,0,0,0,0,5,1,0.333333333,5417
2024,"Kyle Higashioka","SDP",17,55,51,14,4,1,1,8,12,19,4,0,12,0,0,0,0,0,0,0.274509803,5517
2024,"Wilmer Flores","SFG",19,73,62,11,6,2,0,3,7,11,8,0,10,1,2,0,0,0,0,0.177419354,5827
2024,"J.D. Martinez","NYM",24,111,92,25,14,6,1,4,11,20,14,0,23,3,0,0,7,0,0,0.27173913,6184
2024,"Martin Maldonado","CHW",10,33,30,3,2,1,0,0,3,1,2,0,10,0,0,1,3,0,0,0.1,6887
2024,"Salvador Perez","KCR",26,103,93,18,12,2,0,4,8,11,9,1,25,1,0,0,1,0,0,0.193548387,7304
2024,"Travis d'Arnaud","ATL",13,39,36,5,3,0,0,2,4,4,1,0,6,1,1,0,0,0,0,0.138888888,7739
2024,"Miguel Rojas","LAD",18,70,65,21,15,5,0,1,9,10,3,0,7,1,1,0,2,1,0,0.323076923,7802
2024,"Charlie Blackmon","COL",17,71,65,19,11,7,0,1,10,2,4,0,17,2,0,0,0,2,0,0.292307692,7859
2024,"Matt Carpenter","STL",18,55,49,13,10,2,0,1,5,4,4,0,12,1,1,0,0,0,1,0.265306122,8090
2024,"Donovan Solano","SDP",27,101,91,20,15,3,0,2,11,13,8,0,23,1,1,0,3,0,1,0.219780219,8623
2024,"Paul Goldschmidt","STL",27,114,108,25,18,3,0,4,11,11,6,0,30,0,0,0,1,1,0,0.231481481,9218
2024,"Starling Marte","NYM",13,50,46,14,10,2,1,1,10,7,4,0,8,0,0,0,3,3,0,0.304347826,9241
2024,"Yan Gomes","CHC",5,15,13,2,1,1,0,0,1,2,1,0,4,0,0,1,1,0,0,0.153846153,9627
2024,"Christian Vazquez","MIN",14,51,46,10,5,4,0,1,4,4,3,0,8,0,1,1,3,0,0,0.217391304,9774
2024,"Nolan Arenado","STL",24,98,88,24,19,3,0,2,7,8,6,0,17,2,2,0,1,1,0,0.272727272,9777
2024,"Andrew McCutchen","PIT",24,103,90,20,14,2,1,3,16,5,12,0,27,1,0,0,2,1,0,0.222222222,9847
2024,"DJ LeMahieu","NYY",22,87,76,14,12,2,0,0,5,9,9,0,15,0,1,1,5,0,1,0.184210526,9874
2024,"Christian Bethancourt","MIA",5,14,14,2,1,0,0,1,1,2,0,0,5,0,0,0,0,0,0,0.142857142,10028
2024,"Tucker Barnhart","ARI",12,34,32,6,5,1,0,0,3,5,2,0,11,0,0,0,0,0,0,0.1875,10200
2024,"Jose Iglesias","NYM",14,39,36,15,11,4,0,0,6,7,2,1,5,1,0,0,0,1,0,0.416666666,10231
2024,"Randal Grichuk","ARI",18,52,45,14,7,5,1,1,7,8,5,0,8,2,0,0,1,0,0,0.311111111,10243
2024,"Marcell Ozuna","ATL",27,115,100,28,16,7,0,5,17,18,14,0,27,1,0,0,3,0,0,0.28,10324
2024,"Jon Singleton","HOU",15,48,43,12,11,0,0,1,3,4,5,0,13,0,0,0,0,0,0,0.279069767,10441
2024,"Enrique Hernandez","LAD",16,61,55,12,6,5,0,1,9,4,6,0,11,0,0,0,2,0,0,0.218181818,10472
2024,"Gio Urshela","DET",24,93,86,18,15,2,0,1,4,11,6,0,14,0,1,0,3,0,0,0.209302325,10681
2024,"Jurickson Profar","SDP",26,109,93,26,18,5,0,3,13,18,12,0,18,2,1,1,4,1,0,0.279569892,10815
2024,"Adam Duvall","ATL",24,95,88,12,10,1,0,1,7,7,6,0,32,1,0,0,0,0,0,0.136363636,10950
2024,"Kevin Kiermaier","TOR",15,49,47,7,6,0,0,1,4,4,1,0,21,0,0,1,1,1,0,0.14893617,11038
2024,"Whit Merrifield","PHI",17,46,40,8,7,0,0,1,6,5,4,0,8,2,0,0,1,1,0,0.2,11281
2024,"Yasmani Grandal","PIT",18,55,49,8,7,1,0,0,2,4,4,0,8,0,1,1,1,0,0,0.163265306,11368
2024,"Gary Sanchez","MIL",14,44,39,7,6,1,0,0,3,2,4,0,17,1,0,0,0,0,0,0.179487179,11442
2024,"Mark Canha","DET",25,101,86,16,13,3,0,0,8,8,9,0,15,4,2,0,4,3,0,0.186046511,11445
2024,"Christian Yelich","MIL",27,115,101,32,28,2,0,2,13,9,12,2,21,1,1,0,2,10,0,0.316831683,11477
2024,"Michael A. Taylor","PIT",13,39,34,5,4,0,1,0,4,2,3,0,10,0,0,2,0,3,0,0.147058823,11489
2024,"Manny Machado","SDP",25,98,90,30,23,2,0,5,13,16,7,4,17,0,1,0,6,2,0,0.333333333,11493
2024,"Bryce Harper","PHI",23,104,91,34,17,10,0,7,20,16,13,2,18,0,0,0,3,1,1,0.373626373,11579
2024,"Willson Contreras","STL",7,29,23,4,4,0,0,0,3,1,5,0,8,1,0,0,0,0,0,0.173913043,11609
2024,"Brandon Drury","LAA",3,9,8,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.125,11615
2024,"Elias Diaz","COL",9,35,32,12,8,3,0,1,3,4,3,0,7,0,0,0,2,0,0,0.375,11680
2024,"Nick Castellanos","PHI",26,114,105,29,16,8,1,4,11,18,7,0,25,1,1,0,3,2,0,0.276190476,11737
2024,"J.T. Realmuto","PHI",5,23,20,2,2,0,0,0,1,0,1,0,8,2,0,0,0,0,0,0.1,11739
2024,"Joc Pederson","ARI",22,79,68,16,11,2,0,3,10,14,7,0,22,2,1,0,1,2,1,0.235294117,11899
2024,"Nick Martini","CIN",9,33,29,7,5,2,0,0,2,1,3,0,8,1,0,0,1,1,1,0.24137931,12005
2024,"Max Kepler","MIN",21,84,79,15,11,2,0,2,7,8,3,0,23,1,1,0,2,0,0,0.189873417,12144
2024,"Nick Ahmed","SFG",9,32,27,8,6,1,0,1,3,2,4,0,6,0,1,0,1,1,0,0.296296296,12147
2024,"Eddie Rosario","WSN",19,70,68,13,9,4,0,0,5,6,1,0,11,0,1,0,2,0,0,0.19117647,12155
2024,"Austin Barnes","LAD",8,30,28,7,6,1,0,0,3,2,1,0,11,0,0,1,1,0,0,0.25,12158
2024,"Ben Gamel","NYM",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12160
2024,"Miguel Sano","LAA",5,17,16,1,0,0,0,1,1,1,1,0,7,0,0,0,0,0,0,0.0625,12164
2024,"Kevin Pillar","LAA",20,61,54,11,6,4,0,1,8,5,4,0,9,3,0,0,1,1,1,0.203703703,12434
2024,"Curt Casali","SFG",7,24,23,5,3,2,0,0,1,2,0,0,6,1,0,0,0,0,0,0.217391304,12510
2024,"Marcus Semien","TEX",27,118,104,21,15,4,0,2,12,10,13,1,12,1,0,0,1,2,2,0.201923076,12533
2024,"Eugenio Suarez","ARI",24,93,77,12,8,0,2,2,8,6,13,0,29,2,1,0,1,0,0,0.155844155,12552
2024,"George Springer","TOR",27,103,93,21,12,4,0,5,12,14,8,0,23,1,0,0,6,1,0,0.225806451,12856
2024,"James McCann","BAL",11,39,36,8,6,0,0,2,5,4,3,0,10,0,0,0,2,1,0,0.222222222,12859
2024,"Francisco Lindor","NYM",24,111,100,29,14,11,0,4,20,11,7,0,19,3,1,0,1,7,0,0.29,12916
