Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Martin Maldonado","HOU",24,74,67,10,8,0,0,2,6,4,7,0,22,0,0,0,1,0,0,0.149253731,6887
2021,"Johnny Cueto","SFG",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6893
2021,"Yadier Molina","STL",21,84,76,19,13,3,0,3,11,15,3,0,15,3,1,0,4,0,0,0.25,7007
2021,"Daniel Bard","COL",1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7115
2021,"Craig Stammen","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7274
2021,"Salvador Perez","KCR",31,131,119,31,16,5,0,10,24,27,8,1,32,3,1,0,2,0,0,0.260504201,7304
2021,"J.A. Happ","STL",5,7,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7410
2021,"Alex Avila","WSN",10,26,23,6,2,3,0,1,1,3,2,0,7,1,0,0,2,0,0,0.260869565,7476
2021,"Jordan Lyles","TEX",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7593
2021,"Wily Peralta","DET",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7738
2021,"Travis d'Arnaud","ATL",25,92,83,18,8,7,0,3,12,8,8,0,23,1,0,0,1,0,0,0.216867469,7739
2021,"Miguel Rojas","MIA",23,92,86,22,17,3,0,2,9,13,4,0,11,1,0,1,1,1,1,0.255813953,7802
2021,"Charlie Blackmon","COL",26,106,92,26,17,5,1,3,17,16,11,0,29,2,1,0,2,1,0,0.282608695,7859
2021,"Matt Carpenter","STL",23,37,32,3,1,2,0,0,1,0,5,0,10,0,0,0,1,0,0,0.09375,8090
2021,"Josh Harrison","OAK",27,117,109,25,20,5,0,0,11,14,4,0,17,2,2,0,1,0,2,0.229357798,8202
2021,"Brett Anderson","MIL",2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8223
2021,"Paolo Espino","WSN",6,11,11,3,3,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0.272727272,8246
2021,"Kurt Suzuki","LAA",13,47,42,10,7,1,0,2,4,3,3,0,10,2,0,0,3,0,0,0.238095238,8259
2021,"Ehire Adrianza","ATL",19,30,29,8,6,1,0,1,5,3,1,0,7,0,0,0,0,0,0,0.275862068,8418
2021,"Gerardo Parra","WSN",4,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,8553
2021,"Donovan Solano","SFG",11,25,20,7,5,1,0,1,4,1,4,2,3,1,0,0,0,0,0,0.35,8623
2021,"Elvis Andrus","OAK",21,75,65,22,18,4,0,0,13,7,5,0,4,3,1,1,3,0,0,0.338461538,8709
2021,"Jason Castro","HOU",11,27,23,11,6,1,0,4,6,8,4,0,5,0,0,0,0,0,0,0.478260869,8722
2021,"Wade Miley","CIN",3,6,5,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0.4,8779
2021,"Ryan Lavarnway","CLE",5,18,17,4,2,2,0,0,1,0,0,0,6,0,0,1,0,0,0,0.235294117,8879
2021,"Lorenzo Cain","MIL",21,73,65,20,13,5,0,2,9,11,8,0,11,0,0,0,2,4,1,0.307692307,9077
2021,"Khris Davis","OAK",20,53,51,13,8,4,0,1,3,5,2,0,15,0,0,0,0,0,0,0.25490196,9112
2021,"Buster Posey","SFG",25,101,89,27,16,9,0,2,12,15,10,1,15,0,2,0,4,0,0,0.303370786,9166
2021,"Paul Goldschmidt","STL",30,125,106,35,17,9,0,9,30,20,16,1,24,2,1,0,3,2,0,0.330188679,9218
2021,"Starling Marte","OAK",26,118,109,31,19,7,2,3,19,16,5,0,20,4,0,0,3,5,2,0.284403669,9241
2021,"AJ Pollock","LAD",13,43,37,11,3,3,0,5,7,13,4,0,5,1,1,0,0,0,1,0.297297297,9256
2021,"Patrick Corbin","WSN",5,12,11,4,4,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0.363636363,9323
2021,"Brock Holt","TEX",9,29,28,6,4,1,1,0,1,4,1,0,9,0,0,0,0,0,0,0.214285714,9345
2021,"Evan Longoria","SFG",25,92,80,16,7,6,0,3,13,15,9,2,22,1,2,0,3,0,0,0.2,9368
2021,"Dustin Garneau","DET",13,49,43,8,0,3,0,5,7,10,3,0,13,1,2,0,1,0,0,0.186046511,9433
2021,"Yan Gomes","OAK",23,79,71,15,11,2,0,2,11,6,6,0,18,2,0,0,3,0,0,0.211267605,9627
2021,"Christian Vazquez","BOS",20,75,71,20,13,5,1,1,8,10,3,0,9,0,1,0,5,0,0,0.28169014,9774
2021,"Nolan Arenado","STL",30,116,103,26,15,2,1,8,20,21,10,2,18,0,3,0,1,0,0,0.252427184,9777
2021,"Kyle Seager","SEA",28,120,110,22,10,8,0,4,11,16,9,1,28,1,0,0,1,0,0,0.2,9785
2021,"Miles Mikolas","STL",6,11,5,0,0,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,9803
2021,"Andrew McCutchen","PHI",28,108,95,21,7,9,0,5,16,16,12,1,23,1,0,0,1,0,0,0.221052631,9847
2021,"DJ LeMahieu","NYY",25,109,94,26,23,2,0,1,16,5,13,0,12,0,2,0,4,0,1,0.276595744,9874
2021,"Brett Gardner","NYY",28,105,96,24,13,6,1,4,9,14,9,0,21,0,0,0,2,1,0,0.25,9927
2021,"Darin Ruf","SFG",18,65,58,15,9,3,1,2,5,8,7,0,21,0,0,0,0,0,0,0.258620689,9929
2021,"Trayce Thompson","CHC",12,35,28,7,2,1,0,4,6,9,7,0,11,0,0,0,2,2,0,0.25,9952
2021,"Wil Myers","SDP",26,84,77,17,8,6,1,2,10,10,6,0,28,0,1,0,2,0,0,0.22077922,10047
2021,"Max Stassi","LAA",18,69,60,7,5,0,0,2,5,6,8,0,22,1,0,0,0,0,0,0.116666666,10059
2021,"Jonathan Villar","NYM",30,119,108,24,18,4,0,2,14,7,11,0,37,0,0,0,1,4,1,0.222222222,10071
2021,"Kyle Gibson","PHI",6,12,12,2,1,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0.166666666,10123
2021,"Shelby Miller","PIT",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10197
2021,"Billy Hamilton","CHW",11,23,21,4,3,0,1,0,4,0,1,0,9,0,0,1,0,1,0,0.19047619,10199
2021,"Tucker Barnhart","CIN",21,64,58,9,9,0,0,0,4,6,5,0,12,1,0,0,4,0,0,0.155172413,10200
2021,"Jose Iglesias","BOS",21,64,59,21,15,4,1,1,8,7,3,0,9,2,0,0,0,0,0,0.355932203,10231
2021,"Randal Grichuk","TOR",21,65,60,15,10,4,0,1,6,5,4,0,10,0,1,0,2,0,0,0.25,10243
2021,"Brandon Belt","SFG",22,102,86,30,16,5,0,9,23,18,12,2,21,4,0,0,3,0,1,0.348837209,10264
2021,"Zack Wheeler","PHI",5,11,11,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.272727272,10310
2021,"Danny Santana","BOS",5,14,11,3,2,0,0,1,4,1,3,0,3,0,0,0,0,1,1,0.272727272,10322
2021,"Rafael Ortega","CHC",28,112,97,27,19,4,1,3,16,7,13,0,20,1,0,1,2,4,1,0.278350515,10323
2021,"Enrique Hernandez","BOS",22,102,89,19,11,5,0,3,13,9,10,0,21,1,2,0,1,0,0,0.213483146,10472
2021,"Cesar Hernandez","CHW",24,92,84,22,18,4,0,0,9,10,7,0,14,1,0,0,1,0,0,0.261904761,10556
2021,"Chris Sale","BOS",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10603
2021,"Gio Urshela","NYY",26,91,89,25,20,1,1,3,10,8,2,0,21,0,0,0,4,0,0,0.280898876,10681
2021,"Drew Hutchison","DET",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10732
2021,"Corey Dickerson","TOR",22,66,61,17,12,4,0,1,7,3,5,0,14,0,0,0,2,3,0,0.278688524,10762
2021,"Jurickson Profar","SDP",27,71,64,9,6,2,0,1,8,4,5,0,14,2,0,0,3,0,1,0.140625,10815
2021,"Andrelton Simmons","MIN",20,55,51,12,11,1,0,0,2,3,3,0,7,0,1,0,3,0,0,0.235294117,10847
2021,"Adam Duvall","ATL",26,103,99,24,12,3,1,8,11,24,2,0,38,2,0,0,1,0,0,0.242424242,10950
2021,"Phil Gosselin","LAA",25,104,98,21,15,4,0,2,12,11,6,0,24,0,0,0,0,2,0,0.214285714,10953
2021,"Kevin Kiermaier","TBR",23,70,60,20,12,3,5,0,8,7,8,0,15,2,0,0,2,1,3,0.333333333,11038
2021,"Merrill Kelly","ARI",3,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11156
2021,"Vince Velasquez","SDP",3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,11189
2021,"Kole Calhoun","ARI",15,42,36,8,4,2,0,2,6,7,5,0,11,0,1,0,0,0,0,0.222222222,11200
2021,"Jonathan Schoop","DET",28,124,114,30,20,6,0,4,17,14,7,0,24,2,1,0,4,1,0,0.263157894,11265
2021,"Whit Merrifield","KCR",31,142,135,36,24,12,0,0,21,7,5,0,22,0,2,0,2,2,1,0.266666666,11281
2021,"Adrian Sanchez","WSN",1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,11338
2021,"Jake Marisnick","SDP",16,28,24,6,5,1,0,0,2,0,1,0,11,2,0,1,1,1,0,0.25,11339
2021,"Sean Nolin","WSN",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341
2021,"Jesus Aguilar","MIA",4,13,12,2,2,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0.166666666,11342
2021,"Yasmani Grandal","CHW",26,111,84,26,16,5,0,5,14,13,24,0,16,1,2,0,5,0,0,0.309523809,11368
2021,"Delino DeShields","CIN",23,58,47,12,6,5,0,1,4,6,9,0,11,0,0,2,0,2,1,0.255319148,11379
2021,"Ronald Torreyes","PHI",25,66,60,11,10,0,0,1,3,6,4,2,10,0,0,2,2,0,0,0.183333333,11400
2021,"Jose Quintana","SFG",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11423
2021,"Gary Sanchez","NYY",23,77,69,11,6,0,0,5,7,11,7,0,22,1,0,0,3,0,0,0.159420289,11442
2021,"Mark Canha","OAK",29,125,103,23,17,2,0,4,18,15,16,0,27,5,1,0,1,0,0,0.22330097,11445
2021,"Odubel Herrera","PHI",27,116,112,29,21,7,0,1,13,10,3,0,18,1,0,0,2,1,0,0.258928571,11476
2021,"Christian Yelich","MIL",27,108,95,21,16,3,1,1,10,10,13,1,20,0,0,0,1,1,1,0.221052631,11477
2021,"Henry Ramos","ARI",18,55,50,10,7,2,0,1,5,8,4,0,12,0,1,0,1,0,0,0.2,11481
2021,"Michael A. Taylor","KCR",22,86,81,19,14,4,0,1,7,9,4,0,18,0,1,0,1,2,2,0.234567901,11489
2021,"Manny Machado","SDP",27,113,101,30,19,6,0,5,15,20,9,2,12,1,2,0,2,2,1,0.297029702,11493
2021,"Bryce Harper","PHI",30,127,99,32,13,10,0,9,22,21,26,5,32,0,1,1,4,1,1,0.323232323,11579
2021,"Jose Urena","DET",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11589
2021,"Willson Contreras","CHC",24,80,68,20,11,5,0,4,13,17,9,0,22,1,2,0,2,1,0,0.294117647,11609
2021,"Elias Diaz","COL",23,76,69,21,12,6,0,3,12,10,6,1,12,1,0,0,2,0,0,0.304347826,11680
2021,"Nick Castellanos","CIN",28,119,106,30,14,6,0,10,20,28,9,1,18,0,4,0,5,1,0,0.283018867,11737
2021,"J.T. Realmuto","PHI",28,112,105,27,18,5,1,3,11,15,4,1,33,3,0,0,6,5,0,0.257142857,11739
2021,"Drew Smyly","ATL",3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11760
2021,"Taijuan Walker","NYM",4,7,5,2,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.4,11836
2021,"Joc Pederson","ATL",22,53,51,12,7,3,0,2,5,4,2,0,16,0,0,0,2,0,0,0.235294117,11899
2021,"Hanser Alberto","KCR",14,42,39,13,7,5,0,1,3,5,2,0,1,1,0,0,0,2,0,0.333333333,11902
2021,"Joe Panik","MIA",22,47,46,8,6,2,0,0,2,3,1,0,9,0,0,0,2,0,0,0.173913043,11936
2021,"Travis Shaw","BOS",17,30,26,7,4,2,0,1,3,6,4,0,10,0,0,0,0,0,0,0.269230769,11982
2021,"Nick Martini","CHC",13,30,25,9,8,1,0,0,2,3,4,1,7,0,1,0,0,0,1,0.36,12005
2021,"Kyle Hendricks","CHC",5,9,7,1,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0.142857142,12049
2021,"Niko Goodrum","DET",25,88,80,15,6,5,1,3,9,12,7,0,23,1,0,0,3,2,1,0.1875,12092
2021,"Max Kepler","MIN",26,96,85,18,12,3,0,3,10,9,10,1,17,0,1,0,0,1,0,0.211764705,12144
2021,"Nick Ahmed","ARI",11,44,42,9,5,2,1,1,4,4,2,0,12,0,0,0,1,0,0,0.214285714,12147
2021,"Eddie Rosario","ATL",29,98,88,24,12,4,1,7,13,14,9,0,14,0,1,0,1,1,1,0.272727272,12155
2021,"Austin Barnes","LAD",13,33,32,7,5,1,0,1,5,4,1,0,8,0,0,0,1,1,0,0.21875,12158
2021,"Ben Gamel","PIT",26,98,79,19,14,3,0,2,11,7,14,1,24,3,2,0,4,2,2,0.240506329,12160
2021,"Xander Bogaerts","BOS",20,84,70,19,14,1,1,3,13,9,14,0,18,0,0,0,5,0,0,0.271428571,12161
2021,"Miguel Sano","MIN",29,115,101,24,12,5,0,7,13,14,13,0,40,1,0,0,3,0,0,0.237623762,12164
2021,"Jorge Alfaro","MIA",8,26,24,6,6,0,0,0,2,1,2,0,7,0,0,0,0,0,0,0.25,12180
2021,"Rougned Odor","NYY",9,26,23,2,2,0,0,0,4,0,2,0,10,1,0,0,0,0,0,0.086956521,12282
2021,"Colin Rea","MIL",1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12317
2021,"Jace Peterson","MIL",21,78,77,14,12,1,0,1,4,3,1,0,21,0,0,0,0,2,0,0.181818181,12325
2021,"Tommy La Stella","SFG",28,91,82,21,13,4,0,4,13,13,7,0,9,1,0,0,2,0,0,0.25609756,12371
2021,"Taylor Motter","BOS",3,7,6,2,0,1,1,0,3,1,1,0,2,0,0,0,0,0,0,0.333333333,12399
2021,"Kevin Pillar","NYM",26,78,70,21,13,4,1,3,8,16,3,0,15,4,1,0,0,1,1,0.3,12434
2021,"Curt Casali","SFG",14,38,34,7,6,1,0,0,2,3,4,0,16,0,0,0,0,0,0,0.205882352,12510
2021,"Kolten Wong","MIL",24,101,92,22,12,7,0,3,16,10,8,0,16,1,0,0,0,3,0,0.239130434,12532
2021,"Marcus Semien","TOR",31,142,127,33,15,5,0,13,23,25,14,0,22,1,0,0,1,2,0,0.259842519,12533
2021,"C.J. Cron","COL",29,115,103,30,17,10,0,3,13,15,8,1,24,3,1,0,3,0,0,0.291262135,12546
2021,"Eugenio Suarez","CIN",25,87,73,27,11,8,0,8,15,13,11,0,22,2,1,0,2,0,0,0.369863013,12552
2021,"Trevor Story","COL",26,113,101,27,15,4,2,6,19,14,12,0,26,0,0,0,1,3,1,0.267326732,12564
2021,"Alex Dickerson","SFG",7,11,9,2,1,1,0,0,3,0,1,0,1,1,0,0,1,0,0,0.222222222,12649
2021,"Ryne Harper","WSN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12680
2021,"Adrian Houser","MIL",4,8,7,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,12718
2021,"Breyvic Valera","TOR",16,49,41,12,7,4,0,1,4,12,6,0,9,0,1,1,1,1,0,0.292682926,12758
2021,"Sonny Gray","CIN",5,10,9,1,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0.111111111,12768
2021,"Brad Miller","PHI",29,84,73,16,9,2,0,5,11,9,11,0,22,0,0,0,2,0,0,0.219178082,12775
2021,"Taylor Davis","PIT",2,6,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,12782
2021,"George Springer","TOR",27,123,111,29,16,7,0,6,17,15,11,0,25,1,0,0,0,1,0,0.261261261,12856
2021,"Brian Goodwin","CHW",10,38,32,6,6,0,0,0,2,3,6,0,8,0,0,0,2,0,0,0.1875,12858
2021,"James McCann","NYM",22,75,67,13,8,3,1,1,7,11,6,0,22,0,2,0,2,1,1,0.19402985,12859
2021,"Tyler Anderson","SEA",1,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12880
2021,"Francisco Lindor","NYM",30,130,113,29,15,4,1,9,23,25,16,2,30,0,1,0,2,0,2,0.256637168,12916
2021,"Brandon Nimmo","NYM",18,78,70,19,11,2,3,3,12,6,6,0,13,1,0,1,0,1,1,0.271428571,12927
2021,"Phillip Evans","PIT",4,8,7,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.142857142,12950
2021,"Joe Musgrove","SDP",6,11,10,4,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0.4,12970
2021,"Austin Hedges","CLE",19,69,67,11,5,3,0,3,8,7,2,0,13,0,0,0,4,0,0,0.164179104,12976
2021,"Michael Perez","PIT",15,55,49,7,5,2,0,0,5,5,6,0,19,0,0,0,1,0,1,0.142857142,12977
2021,"Javier Baez","NYM",28,115,101,35,24,6,0,5,21,14,10,1,30,4,0,0,2,5,2,0.346534653,12979
2021,"Cam Gallagher","KCR",6,20,19,10,8,2,0,0,2,4,0,0,2,0,0,1,0,0,0,0.526315789,12981
2021,"Jackie Bradley Jr.","MIL",21,49,47,4,3,1,0,0,3,0,2,0,21,0,0,0,3,1,0,0.085106382,12984
2021,"Erick Castillo","CHC",4,9,8,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,12990
2021,"Anthony DeSclafani","SFG",6,12,8,1,1,0,0,0,1,0,2,0,6,0,0,2,0,0,0,0.125,13050
2021,"Teoscar Hernandez","TOR",31,130,115,35,19,6,0,10,29,30,10,0,29,5,1,0,0,3,0,0.304347826,13066
2021,"Yu Darvish","SDP",6,11,11,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0.09090909,13074
2021,"Josh Bell","WSN",30,135,106,31,20,7,0,4,15,15,27,0,18,1,1,0,6,0,0,0.29245283,13145
2021,"Jorge Polanco","MIN",29,119,114,27,10,8,0,9,18,20,5,0,27,0,0,0,1,1,1,0.236842105,13152
2021,"Eduardo Rodriguez","BOS",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13164
2021,"Zach Davies","CHC",2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13183
2021,"Orlando Arcia","ATL",14,23,20,4,2,2,0,0,4,3,3,0,2,0,0,0,0,0,0,0.2,13185
2021,"Mike Zunino","TBR",20,72,66,17,8,2,1,6,12,11,4,0,20,2,0,0,2,0,0,0.257575757,13265
2021,"Danny Coulombe","MIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13293
2021,"Max Muncy","LAD",29,114,102,22,9,5,1,7,16,17,10,0,28,1,1,0,3,0,1,0.215686274,13301
2021,"Ildemaro Vargas","ARI",9,28,26,5,3,1,1,0,2,1,2,1,4,0,0,0,1,0,0,0.192307692,13324
