Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2022,"Albert Pujols","STL",28,91,80,22,10,3,0,9,14,27,8,0,14,2,1,0,3,0,0,0.275,1177
2022,"Miguel Cabrera","DET",11,43,40,9,8,0,0,1,2,6,3,0,8,0,0,0,3,0,0,0.225,1744
2022,"David Peralta","TBR",25,91,79,19,14,5,0,0,4,10,7,0,21,2,3,0,0,0,1,0.240506329,2136
2022,"Carlos Santana","SEA",29,109,97,21,11,3,0,7,16,17,12,0,28,0,0,0,2,0,0,0.216494845,2396
2022,"Nelson Cruz","WSN",8,32,28,7,7,0,0,0,4,1,3,0,6,0,0,0,2,0,0,0.25,2434
2022,"Tommy Pham","BOS",28,123,108,19,13,4,0,2,13,9,9,0,35,5,1,0,3,1,0,0.175925925,2967
2022,"Robinson Chirinos","BAL",10,32,30,5,3,1,0,1,2,3,2,0,10,0,0,0,1,0,0,0.166666666,3142
2022,"Charlie Culberson","TEX",4,9,9,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.111111111,3298
2022,"Anthony Rizzo","NYY",13,59,51,11,7,2,0,2,6,4,3,0,8,5,0,0,3,0,2,0.215686274,3473
2022,"Eric Hosmer","BOS",2,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3516
2022,"Giancarlo Stanton","NYY",24,97,86,15,7,1,0,7,13,14,11,0,39,0,0,0,1,0,0,0.174418604,4949
2022,"Stephen Vogt","OAK",19,43,39,5,1,2,1,1,4,6,3,0,12,0,1,0,1,0,0,0.128205128,5000
2022,"Josh Donaldson","NYY",24,105,91,20,15,2,0,3,13,12,10,0,27,2,2,0,3,0,0,0.219780219,5038
2022,"Justin Turner","LAD",24,99,87,28,16,8,0,4,14,15,10,0,17,1,1,0,1,0,0,0.32183908,5235
2022,"Robbie Grossman","ATL",24,81,70,15,8,4,0,3,7,12,10,0,18,0,1,0,0,1,1,0.214285714,5254
2022,"Sandy Leon","MIN",8,19,17,4,4,0,0,0,2,0,2,0,8,0,0,0,1,0,0,0.235294117,5273
2022,"Aaron Hicks","NYY",23,75,67,14,8,4,0,2,12,7,8,0,25,0,0,0,1,1,0,0.208955223,5297
2022,"Brandon Crawford","SFG",25,99,88,22,18,2,0,2,13,11,9,0,21,0,2,0,3,0,0,0.25,5343
