Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2024,"David Peralta","SDP",16,44,38,9,7,1,0,1,6,3,6,0,14,0,0,0,0,0,0,0.236842105,2136
2024,"Carlos Santana","MIN",25,101,88,21,14,2,0,5,12,15,13,1,13,0,0,0,1,0,0,0.238636363,2396
2024,"Tommy Pham","KCR",23,104,101,23,17,3,1,2,9,8,3,0,27,0,0,0,1,1,0,0.227722772,2967
2024,"Anthony Rizzo","NYY",22,84,73,18,13,5,0,0,6,7,8,0,17,3,0,0,1,0,0,0.246575342,3473
2024,"Jason Heyward","HOU",20,55,49,11,6,1,0,4,8,7,5,2,15,0,0,0,0,1,0,0.224489795,4940
2024,"Giancarlo Stanton","NYY",21,84,72,14,5,5,0,4,7,12,11,2,30,0,1,0,4,0,0,0.194444444,4949
2024,"Justin Turner","SEA",24,96,78,23,15,6,0,2,13,11,14,2,16,1,3,0,0,0,0,0.294871794,5235
2024,"Robbie Grossman","KCR",16,38,32,4,4,0,0,0,2,2,5,0,13,1,0,0,1,0,0,0.125,5254
2024,"Freddie Freeman","LAD",23,96,81,21,14,4,0,3,9,11,13,1,15,0,2,0,3,3,0,0.259259259,5361
2024,"Jose Altuve","HOU",21,97,88,25,16,7,0,2,16,8,8,0,14,1,0,0,4,2,0,0.284090909,5417
2024,"Kyle Higashioka","SDP",15,48,46,8,5,2,0,1,3,2,2,0,12,0,0,0,0,1,0,0.173913043,5517
2024,"J.D. Martinez","NYM",16,63,55,6,4,2,0,0,3,4,7,0,15,1,0,0,3,0,0,0.109090909,6184
2024,"Salvador Perez","KCR",24,102,92,22,18,2,0,2,3,10,6,0,18,2,1,0,2,0,0,0.239130434,7304
2024,"Travis d'Arnaud","ATL",14,56,49,9,7,1,0,1,4,2,7,0,20,0,0,0,1,0,0,0.183673469,7739
2024,"Miguel Rojas","LAD",18,63,52,13,11,0,0,2,9,5,9,0,8,2,0,0,2,1,0,0.25,7802
2024,"Charlie Blackmon","COL",21,79,70,21,12,5,1,3,9,9,7,0,15,1,1,0,0,0,0,0.3,7859
2024,"Matt Carpenter","STL",8,14,13,3,1,2,0,0,1,0,1,0,7,0,0,0,0,0,0,0.23076923,8090
2024,"Donovan Solano","SDP",22,64,58,14,8,4,0,2,6,4,6,0,15,0,0,0,0,1,0,0.24137931,8623
2024,"Paul Goldschmidt","STL",25,100,91,25,12,10,1,2,10,10,6,0,23,0,2,0,4,3,0,0.274725274,9218
2024,"Starling Marte","NYM",19,70,57,14,11,2,1,0,6,9,10,1,12,1,1,1,2,2,1,0.245614035,9241
2024,"Christian Vazquez","MIN",14,48,45,8,7,1,0,0,4,0,2,0,12,0,0,1,2,0,0,0.177777777,9774
2024,"Nolan Arenado","STL",23,97,85,23,19,3,0,1,11,8,9,2,19,1,2,0,4,0,1,0.270588235,9777
2024,"Andrew McCutchen","PIT",17,69,62,12,6,3,0,3,5,6,6,0,19,0,1,0,1,0,0,0.193548387,9847
2024,"DJ LeMahieu","NYY",1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333333,9874
2024,"Christian Bethancourt","CHC",9,26,26,4,4,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0.153846153,10028
