Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2022,"Albert Pujols","STL",23,69,61,22,11,3,0,8,10,17,3,0,9,4,1,0,2,0,1,0.360655737,1177
2022,"Miguel Cabrera","DET",13,46,43,5,4,1,0,0,1,1,3,1,11,0,0,0,1,0,0,0.116279069,1744
2022,"David Peralta","TBR",21,85,78,21,14,6,1,0,6,8,7,1,19,0,0,0,2,0,0,0.269230769,2136
2022,"Carlos Santana","SEA",23,82,71,13,7,3,0,3,7,10,9,0,16,1,1,0,2,0,0,0.183098591,2396
2022,"Nelson Cruz","WSN",23,90,80,19,16,1,0,2,5,11,7,0,26,1,2,0,2,0,0,0.2375,2434
2022,"Tommy Pham","BOS",25,112,106,31,19,8,0,4,19,15,5,0,32,1,0,0,4,0,1,0.29245283,2967
2022,"Robinson Chirinos","BAL",7,23,20,8,7,0,0,1,1,4,3,0,4,0,0,0,0,0,0,0.4,3142
2022,"Charlie Culberson","TEX",8,14,12,4,2,1,0,1,2,3,1,0,4,0,0,1,1,0,0,0.333333333,3298
2022,"Anthony Rizzo","NYY",21,87,77,16,8,3,0,5,10,9,9,1,26,1,0,0,1,0,0,0.207792207,3473
2022,"Eric Hosmer","BOS",12,45,40,9,6,3,0,0,6,4,4,0,9,1,0,0,2,0,0,0.225,3516
2022,"Joey Votto","CIN",14,60,51,7,5,1,0,1,3,3,7,0,13,2,0,0,3,0,0,0.137254901,4314
2022,"Jed Lowrie","OAK",4,17,16,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.125,4418
2022,"Mike Moustakas","CIN",9,34,32,9,7,1,0,1,4,4,2,0,8,0,0,0,1,0,0,0.28125,4892
2022,"Giancarlo Stanton","NYY",6,27,23,3,3,0,0,0,0,3,4,0,5,0,0,0,1,0,0,0.130434782,4949
2022,"Stephen Vogt","OAK",15,47,40,8,5,2,0,1,4,5,6,0,8,1,0,0,1,1,0,0.2,5000
2022,"Josh Donaldson","NYY",26,107,92,22,12,7,0,3,13,15,13,1,30,2,0,0,3,0,1,0.239130434,5038
2022,"Justin Turner","LAD",18,78,70,22,15,6,0,1,5,12,5,0,13,2,1,0,4,2,0,0.314285714,5235
2022,"Robbie Grossman","ATL",22,76,68,15,11,2,0,2,9,10,8,0,21,0,0,0,1,2,0,0.220588235,5254
2022,"Sandy Leon","MIN",15,46,39,6,3,3,0,0,4,4,5,0,15,0,0,2,0,0,0,0.153846153,5273
2022,"Aaron Hicks","NYY",17,58,51,7,7,0,0,0,3,2,6,0,15,0,1,0,3,0,0,0.137254901,5297
2022,"Brandon Crawford","SFG",21,80,72,19,14,3,0,2,8,8,8,1,20,0,0,0,0,0,0,0.263888888,5343
2022,"Freddie Freeman","LAD",28,124,113,37,28,8,0,1,22,15,9,1,16,1,1,0,1,2,1,0.327433628,5361
2022,"Jose Altuve","HOU",27,114,100,33,18,12,0,3,19,11,13,0,17,1,0,0,4,3,0,0.33,5417
2022,"Ji Man Choi","TBR",18,55,46,5,3,1,0,1,2,2,8,0,24,1,0,0,1,0,0,0.108695652,5452
2022,"Austin Romine","CIN",14,41,41,7,3,2,0,2,5,7,0,0,16,0,0,0,2,0,0,0.170731707,5491
2022,"Marwin Gonzalez","NYY",7,17,13,0,0,0,0,0,0,1,1,0,3,1,0,2,1,0,0,0,5497
2022,"Kyle Higashioka","NYY",10,29,29,6,3,1,0,2,2,5,0,0,6,0,0,0,0,0,0,0.206896551,5517
2022,"Avisail Garcia","MIA",2,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,5760
2022,"Wilmer Flores","SFG",26,107,92,22,15,5,1,1,8,5,12,0,18,2,1,0,3,0,0,0.239130434,5827
2022,"Leury Garcia","CHW",10,36,35,8,7,1,0,0,5,1,0,0,6,1,0,0,0,0,0,0.228571428,5913
2022,"Jean Segura","PHI",25,96,84,25,21,2,0,2,11,5,8,0,14,3,1,0,2,4,2,0.297619047,5933
2022,"Didi Gregorius","PHI",2,8,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,6012
2022,"Eduardo Escobar","NYM",12,36,34,6,4,2,0,0,1,2,2,1,6,0,0,0,1,0,0,0.176470588,6153
2022,"J.D. Martinez","BOS",26,109,98,21,15,4,0,2,9,10,10,0,32,0,1,0,5,0,0,0.214285714,6184
2022,"Martin Maldonado","HOU",17,55,49,10,6,2,0,2,5,7,3,0,16,2,1,0,1,0,0,0.204081632,6887
2022,"Yadier Molina","STL",19,72,69,12,12,0,0,0,2,2,2,0,10,1,0,0,3,0,0,0.173913043,7007
2022,"Salvador Perez","KCR",28,117,110,34,24,4,0,6,12,22,5,0,26,1,1,0,2,0,0,0.309090909,7304
2022,"Travis d'Arnaud","ATL",15,57,51,17,9,4,1,3,9,10,4,0,13,2,0,0,2,0,0,0.333333333,7739
2022,"Miguel Rojas","MIA",22,89,83,14,12,1,1,0,5,4,4,0,13,1,1,0,0,2,1,0.168674698,7802
2022,"Charlie Blackmon","COL",22,90,83,22,20,2,0,0,5,11,3,1,18,3,1,0,1,1,0,0.26506024,7859
2022,"Tim Beckham","MIN",10,21,21,1,1,0,0,0,1,1,0,0,7,0,0,0,2,0,0,0.047619047,7949
2022,"Matt Carpenter","NYY",6,23,19,4,3,1,0,0,1,1,3,0,3,0,1,0,0,0,0,0.210526315,8090
2022,"Josh Harrison","CHW",24,95,88,25,22,2,0,1,7,3,5,0,15,2,0,0,2,0,1,0.284090909,8202
2022,"Kurt Suzuki","LAA",13,38,32,5,2,1,0,2,2,3,5,0,7,0,1,0,0,0,0,0.15625,8259
2022,"Ehire Adrianza","ATL",3,7,6,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0.166666666,8418
2022,"Donovan Solano","CIN",25,107,97,31,26,4,0,1,10,8,9,1,23,0,1,0,1,0,0,0.319587628,8623
2022,"Elvis Andrus","2 Tms",21,81,77,19,13,4,0,2,7,8,3,0,14,1,0,0,2,2,1,0.246753246,8709
2022,"Paul Goldschmidt","STL",28,125,102,35,20,6,0,9,25,27,19,0,24,2,2,0,2,0,0,0.343137254,9218
2022,"Starling Marte","NYM",29,121,109,29,18,5,1,5,17,16,7,0,21,5,0,0,7,6,3,0.266055045,9241
2022,"AJ Pollock","CHW",26,105,96,23,14,5,0,4,11,9,7,0,16,1,1,0,4,0,1,0.239583333,9256
2022,"Evan Longoria","SFG",17,56,51,15,7,5,0,3,8,9,3,0,16,1,1,0,2,0,0,0.294117647,9368
2022,"Yan Gomes","CHC",11,39,33,7,6,0,0,1,4,6,4,0,6,0,2,0,2,0,0,0.212121212,9627
2022,"Christian Vazquez","HOU",16,50,47,16,16,0,0,0,5,5,3,0,7,0,0,0,1,0,1,0.340425531,9774
2022,"Nolan Arenado","STL",27,117,107,39,18,12,0,9,19,29,7,1,13,2,1,0,3,1,0,0.364485981,9777
2022,"Andrew McCutchen","MIL",24,99,88,17,9,4,0,4,12,10,10,0,22,0,1,0,1,1,1,0.193181818,9847
2022,"DJ LeMahieu","NYY",24,106,95,20,16,3,0,1,9,4,9,0,18,0,1,1,3,0,1,0.210526315,9874
2022,"Darin Ruf","2 Tms",16,45,40,7,4,3,0,0,6,6,3,0,12,1,1,0,1,0,0,0.175,9929
2022,"Trayce Thompson","LAD",19,55,47,15,6,6,0,3,13,9,8,0,18,0,0,0,0,1,0,0.319148936,9952
2022,"Christian Bethancourt","TBR",15,54,54,12,8,1,0,3,7,5,0,0,14,0,0,0,0,1,0,0.222222222,10028
2022,"Wil Myers","SDP",22,75,68,20,13,5,0,2,7,10,5,0,25,1,1,0,3,0,1,0.294117647,10047
2022,"Max Stassi","LAA",20,75,70,8,4,2,0,2,2,5,5,0,22,0,0,0,4,0,0,0.114285714,10059
2022,"Mike Trout","LAA",12,50,47,13,8,1,0,4,7,7,2,0,12,1,0,0,1,0,0,0.276595744,10155
2022,"Billy Hamilton","MIA",4,7,6,0,0,0,0,0,2,0,1,0,5,0,0,0,0,2,0,0,10199
2022,"Tucker Barnhart","DET",14,50,45,12,11,1,0,0,4,4,4,0,6,1,0,0,0,0,0,0.266666666,10200
2022,"Jose Iglesias","COL",25,105,100,30,22,8,0,0,12,11,1,0,9,2,2,0,1,0,0,0.3,10231
2022,"Randal Grichuk","COL",25,105,98,33,26,3,0,4,14,9,4,0,23,3,0,0,0,0,0,0.336734693,10243
2022,"Brandon Belt","SFG",15,59,52,7,4,3,0,0,3,2,5,1,15,2,0,0,2,0,0,0.134615384,10264
2022,"Rafael Ortega","CHC",23,66,55,12,9,2,0,1,7,5,10,2,13,0,1,0,0,3,1,0.218181818,10323
2022,"Marcell Ozuna","ATL",12,48,47,8,4,2,0,2,5,6,0,0,16,0,1,0,1,0,0,0.170212765,10324
2022,"Enrique Hernandez","BOS",13,52,48,12,9,1,0,2,5,10,3,0,16,0,1,0,3,0,0,0.25,10472
2022,"Cesar Hernandez","WSN",23,92,88,23,18,4,1,0,5,5,4,0,18,0,0,0,0,4,1,0.261363636,10556
2022,"Gio Urshela","MIN",25,94,87,25,16,5,2,2,9,11,6,1,19,0,1,0,3,0,0,0.287356321,10681
2022,"Corey Dickerson","STL",18,56,56,23,16,5,1,1,6,5,0,0,10,0,0,0,1,0,0,0.410714285,10762
2022,"Jurickson Profar","SDP",29,127,111,25,16,8,0,1,12,4,14,0,23,1,0,1,3,0,0,0.225225225,10815
2022,"Phil Gosselin","LAA",11,26,26,2,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0.076923076,10953
2022,"Kole Calhoun","TEX",7,26,25,3,2,0,0,1,1,2,1,0,9,0,0,0,2,0,0,0.12,11200
2022,"Jonathan Schoop","DET",17,61,59,9,2,5,0,2,6,7,1,0,20,0,1,0,3,0,0,0.152542372,11265
2022,"Whit Merrifield","2 Tms",18,62,57,12,10,0,0,2,8,3,5,0,12,0,0,0,0,1,0,0.210526315,11281
2022,"Jesus Aguilar","MIA",20,68,61,12,6,3,0,3,4,6,5,1,16,1,0,0,0,0,0,0.196721311,11342
2022,"Yasmani Grandal","CHW",17,65,53,11,8,2,0,1,3,2,10,0,9,2,0,0,3,0,0,0.207547169,11368
2022,"Gary Sanchez","MIN",19,61,52,13,9,1,0,3,7,5,9,0,15,0,0,0,2,0,0,0.25,11442
2022,"Mark Canha","NYM",25,86,72,21,8,9,0,4,14,17,7,1,11,6,1,0,0,0,0,0.291666666,11445
2022,"Tony Wolters","LAD",2,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11470
2022,"Dixon Machado","SFG",4,13,12,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.166666666,11472
2022,"Christian Yelich","MIL",27,119,102,26,21,2,0,3,18,10,16,2,24,1,0,0,1,2,2,0.25490196,11477
2022,"Michael A. Taylor","KCR",27,99,93,22,18,1,1,2,10,10,5,0,28,1,0,0,1,2,0,0.236559139,11489
2022,"Manny Machado","SDP",29,129,117,40,20,14,0,6,20,28,11,2,23,0,1,0,3,0,0,0.341880341,11493
2022,"Bryce Harper","PHI",6,26,21,8,6,2,0,0,3,4,5,2,3,0,0,0,0,0,0,0.38095238,11579
2022,"Yolmer Sanchez","BOS",4,13,11,2,2,0,0,0,0,0,1,0,4,0,0,1,0,0,1,0.181818181,11602
2022,"Willson Contreras","CHC",21,87,77,17,7,2,1,7,12,16,5,0,15,3,2,0,2,1,0,0.22077922,11609
2022,"Brandon Drury","2 Tms",27,108,102,22,14,4,0,4,13,18,4,0,26,1,1,0,0,0,1,0.215686274,11615
2022,"Elias Diaz","COL",11,45,42,8,2,5,0,1,1,8,3,0,8,0,0,0,0,0,1,0.19047619,11680
2022,"Nick Castellanos","PHI",26,105,100,30,20,5,0,5,13,12,4,0,21,1,0,0,1,3,0,0.3,11737
2022,"J.T. Realmuto","PHI",24,97,89,27,12,8,3,4,16,21,5,0,22,2,1,0,0,4,0,0.303370786,11739
2022,"Joc Pederson","SFG",20,63,56,20,12,5,0,3,9,10,4,0,12,3,0,0,1,0,0,0.357142857,11899
2022,"Hanser Alberto","LAD",14,31,30,6,4,2,0,0,1,2,1,0,5,0,0,0,1,0,1,0.2,11902
2022,"Jon Berti","MIA",17,70,63,14,9,4,0,1,3,2,7,0,16,0,0,0,0,4,1,0.222222222,12037
2022,"Max Kepler","MIN",22,89,81,15,10,5,0,0,10,4,8,1,13,0,0,0,0,1,0,0.185185185,12144
