Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2021,"Andrew Romine","CHC",21,55,52,8,7,0,0,1,4,4,3,0,22,0,0,0,1,0,1,0.153846153,1159
2021,"Albert Pujols","LAD",14,33,28,6,3,1,0,2,3,7,4,1,9,1,0,0,1,0,0,0.214285714,1177
2021,"Wilson Ramos","CLE",9,35,31,7,5,0,0,2,3,7,3,0,7,0,1,0,1,0,0,0.225806451,1433
2021,"Miguel Cabrera","DET",24,97,81,19,13,2,0,4,9,11,13,0,21,1,2,0,4,0,0,0.234567901,1744
2021,"Matt Moore","PHI",5,8,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1890
2021,"David Peralta","ARI",25,70,68,22,17,3,1,1,8,7,2,1,13,0,0,0,1,0,0,0.323529411,2136
2021,"Adam Wainwright","STL",6,18,13,4,2,2,0,0,0,2,2,0,4,0,0,3,0,0,0,0.307692307,2233
2021,"Carlos Santana","KCR",24,100,92,18,14,4,0,0,5,5,8,0,15,0,0,0,4,0,0,0.195652173,2396
2021,"Nelson Cruz","TBR",22,97,89,19,9,5,0,5,13,18,7,2,28,0,1,0,1,0,0,0.213483146,2434
2021,"Lance Lynn","CHW",1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2520
2021,"Manny Pina","MIL",14,40,36,10,6,2,0,2,10,9,2,0,6,2,0,0,0,0,0,0.277777777,2829
2021,"Roberto Perez","CLE",2,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2900
2021,"Tommy Pham","SDP",25,91,78,12,6,4,0,2,7,5,13,2,23,0,0,0,2,0,0,0.153846153,2967
2021,"Mitch Moreland","OAK",13,43,40,9,3,2,1,3,7,6,2,0,4,1,0,0,3,0,0,0.225,3086
2021,"Max Scherzer","LAD",5,11,10,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,3137
