Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2024,"Aug","Clayton Kershaw","LAD",22.1,92,7.25373134,2.41791045,3,0.40298507,0.19565217,0.06521739,0.13043478,0.292682926,1.34328358,0.35384615,0.71895425,3.211255897699463,4.118607462172847,2036
2024,"Aug","Orion Kerkering","PHI",1,4,0,9,0,0,0,0.25,-0.25,0.333333333,2,0.33333333,1,6.166479778289795,7.678488184511662,31776
2024,"Aug","Charlie Morton","ATL",31.1,139,10.62765958,3.44680851,3.08333333,2.0106383,0.26618705,0.08633094,0.17985612,0.286885245,1.5,0.35443038,0.82524272,5.240947863616866,3.639593404978118,4676
2024,"Aug","Albert Suarez","BAL",30.1,117,7.12087912,1.48351648,4.8,0.59340659,0.20512821,0.04273504,0.16239316,0.223214285,0.98901099,0.26744186,0.95588235,2.935710547495205,3.972732067491502,6175
2024,"Aug","Alex Cobb","CLE",10.1,42,3.48387097,2.61290323,1.33333333,0.87096774,0.0952381,0.07142857,0.02380952,0.315789473,1.4516129,0.32352941,0.66176471,4.521318488404259,5.0191347022418515,6562
2024,"Aug","Carlos Carrasco","CLE",8.2,38,10.38461538,6.23076923,1.66666667,2.07692308,0.26315789,0.15789474,0.10526316,0.1875,1.38461538,0.2,0.76086957,5.935710546455475,4.505873122697351,6632
2024,"Aug","Johnny Cueto","LAA",11.1,50,4.76470588,2.38235294,2,3.17647059,0.12,0.06,0.06,0.29787234,1.5,0.27027027,0.70175439,7.490009191326127,5.303199012329442,6893
2024,"Aug","Martin Perez","SDP",31.2,133,7.95789474,2.84210526,2.8,1.98947368,0.21052632,0.07518797,0.13533835,0.239669421,1.23157895,0.25287356,0.92715232,5.3138481991163875,4.111331174540821,6902
2024,"Aug","Fernando Cruz","CIN",5,20,19.8,1.8,11,1.8,0.55,0.05,0.5,0.157894736,0.8,0.28571429,1,1.9664797782897951,0.2736848220229149,7048
2024,"Aug","Justin Verlander","HOU",10,42,8.1,1.8,4.5,0.9,0.21428571,0.04761905,0.16666667,0.275,1.3,0.33333333,0.60344828,3.266479778289795,4.0832915470004085,8700
2024,"Aug","Nathan Eovaldi","TEX",28,116,10.28571429,1.92857143,5.33333333,0.96428571,0.27586207,0.05172414,0.22413793,0.247706422,1.17857143,0.32,0.625,2.916479778289795,3.0896313418767285,9132
2024,"Aug","Patrick Corbin","WSN",26.1,112,8.20253165,3.07594937,2.66666667,1.36708861,0.21428571,0.08035714,0.13392857,0.277227722,1.40506329,0.32432432,0.83333333,4.4576190189595595,3.8609684524026973,9323
2024,"Aug","Miles Mikolas","STL",25.1,110,6.75,1.42105263,4.75,1.06578947,0.17272727,0.03636364,0.13636364,0.295238095,1.38157895,0.33333333,0.55194805,3.679637673094158,3.6919620900076953,9803
2024,"Aug","Kyle Gibson","STL",34.1,147,8.38834952,2.62135922,3.2,1.57281553,0.21768707,0.06802721,0.14965986,0.278195488,1.36893204,0.31632653,0.63131313,4.5354118172576525,3.7608958699458586,10123
2024,"Aug","Zack Wheeler","PHI",39,149,10.15384615,1.15384615,8.8,0.69230769,0.29530201,0.03355705,0.26174497,0.195804195,0.84615385,0.26041667,0.87248322,2.3716079834180004,3.077463621206773,10310
2024,"Aug","Chris Sale","ATL",30.2,127,12.32608696,1.76086957,7,0,0.33070866,0.04724409,0.28346457,0.280991735,1.30434783,0.43037975,0.8,1.0143058654802486,2.0497029261500708,10603
2024,"Aug","Merrill Kelly","ARI",21.1,98,5.0625,3.375,1.5,2.53125,0.12244898,0.08163265,0.04081633,0.318181818,1.6875,0.30985915,0.66433566,6.9633547788830565,5.433366599893496,11156
