Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2023,"Sept/Oct","Zack Greinke","KCR",15.2,61,7.4680851,2.29787234,3.25,0,0.21311475,0.06557377,0.14754098,0.232142857,1.08510638,0.29545455,0.82352941,2.361423338410606,4.366552060859659,1943
2023,"Sept/Oct","Shawn Armstrong","TBR",1,5,0,18,0,0,0,0.4,-0.4,0,2,0,1,9.25504035949707,10.908392113447189,12857
2023,"Sept/Oct","Clayton Kershaw","LAD",19.1,79,7.9137931,5.12068966,1.54545455,1.39655172,0.21518987,0.13924051,0.07594937,0.205882352,1.29310345,0.22916667,0.96153846,5.220557601215263,4.400570940141214,2036
2023,"Sept/Oct","Adam Wainwright","STL",17.2,78,5.09433962,4.0754717,1.25,2.03773585,0.12820513,0.1025641,0.02564103,0.271428571,1.52830189,0.26785714,0.88785047,6.42485167965371,5.727518213453369,2233
2023,"Sept/Oct","Collin Snider","KCR",2,7,4.5,4.5,1,0,0.14285714,0.14285714,0,0.166666666,1,0.2,1,3.7550403594970705,5.4083921134471895,23307
2023,"Sept/Oct","Lance Lynn","LAD",28.2,126,6.27906977,4.39534884,1.42857143,2.19767442,0.15873016,0.11111111,0.04761905,0.227272727,1.36046512,0.21428571,0.7615894,6.603877568409996,6.1978619006527556,2520
2023,"Sept/Oct","Max Scherzer","TEX",14.1,58,8.1627907,3.13953488,2.6,1.88372093,0.22413793,0.0862069,0.13793104,0.188679245,1.04651163,0.18918919,0.74074074,5.208528732044393,4.794600946762251,3137
2023,"Sept/Oct","Charlie Morton","ATL",15.2,76,10.34042553,8.04255319,1.28571429,0.57446808,0.23684211,0.18421053,0.05263158,0.295081967,2.04255319,0.4047619,0.66455696,4.659295678347229,5.834637166930279,4676
2023,"Sept/Oct","Rich Hill","SDP",1.1,13,20.25000005,13.50000003,1.5,13.50000003,0.23076923,0.15384615,0.07692308,0.636363636,6.75000002,0.83333333,0.48387097,22.75504040824707,5.735067996622318,4806
2023,"Sept/Oct","Alex Cobb","SFG",10,48,5.4,1.8,3,2.7,0.125,0.04166667,0.08333333,0.311111111,1.6,0.30555556,0.46875,6.855040359497071,4.443056938052178,6562
2023,"Sept/Oct","Johnny Cueto","MIA",17,76,6.88235294,3.17647059,2.16666667,3.17647059,0.17105263,0.07894737,0.09210526,0.308823529,1.58823529,0.3,0.76530612,7.549158006555894,5.1978103795472315,6893
2023,"Sept/Oct","Chase Anderson","COL",25.2,104,7.01298701,4.55844156,1.53846154,1.05194805,0.19230769,0.125,0.06730769,0.222222222,1.28571429,0.25373134,0.73825503,4.852442956692213,5.523116708590985,6895
2023,"Sept/Oct","Fernando Cruz","CIN",1.2,6,21.59999996,5.39999999,4,0,0.66666667,0.16666667,0.5,0,0.6,0,0,0.25504036549707054,1.2470514158831199,7048
2023,"Sept/Oct","Jordan Lyles","KCR",35.1,142,5.85849057,1.27358491,4.6,1.52830189,0.16197183,0.03521127,0.12676056,0.227272727,0.99056604,0.22857143,0.57432432,4.839946020023948,5.0656335069906975,7593
2023,"Sept/Oct","Justin Verlander","HOU",39,156,7.84615385,1.61538462,4.85714286,1.61538462,0.21794872,0.04487179,0.17307692,0.222972972,1.02564103,0.24074074,0.7615894,4.383245487702199,4.508742967935709,8700
