Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2022,"May","Matt Bush","TEX",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1124310016632082,2.592800405621529,1246
2022,"May","Jesse Chavez","ATL",1,6,0,0,0,0,0,0,0,0.5,3,0.5,0.33333333,3.112431001663208,9.03390861749649,5448
2022,"May","Zack Greinke","KCR",29.2,136,5.76404494,2.12359551,2.71428571,1.82022472,0.13970588,0.05147059,0.08823529,0.3046875,1.5505618,0.31730769,0.58510638,5.168610776713075,4.73500135341908,1943
2022,"May","Wily Peralta","DET",2,9,13.5,13.5,1,0,0.33333333,0.33333333,0,0.166666666,2,0.33333333,1,4.612431001663208,5.3526157036423685,7738
2022,"May","Clayton Kershaw","LAD",7,24,2.57142857,1.28571429,2,0,0.08333333,0.04166667,0.04166667,0.217391304,0.85714286,0.23809524,1,2.9695738588060654,4.0269805759191515,2036
2022,"May","Matt Wisler","TBR",2,8,9,0,2,4.5,0.25,0,0.25,0.25,1,0.2,0,7.612431001663208,2.592800405621529,12804
2022,"May","Adam Wainwright","STL",32,123,6.1875,2.25,2.75,0.84375,0.17886179,0.06504065,0.11382114,0.173913043,0.875,0.18888889,0.88235294,3.706181001663208,4.199108124990016,2233
2022,"May","Daniel Norris","CHC",1.1,7,6.75000002,20.25000005,0.33333333,0,0.14285714,0.42857143,-0.28571429,0,2.25000001,0,0,8.362431014788207,9.47270807053264,13475
2022,"May","Corey Kluber","TBR",24,102,9,1.125,8,1.125,0.23529412,0.02941176,0.20588235,0.276595744,1.20833333,0.33333333,0.68345324,3.4874310016632086,3.651210698112846,2429
2022,"May","Ty Blach","COL",3,15,0,3,0,0,0,0.06666667,-0.06666667,0.461538461,2.33333333,0.42857143,0.71428571,4.112431001663209,6.579713341593743,14361
2022,"May","Max Scherzer","NYM",24.2,99,9.48648649,1.09459459,8.66666667,1.45945946,0.26262626,0.03030303,0.23232323,0.268817204,1.13513513,0.33333333,0.82677165,3.842160731294326,3.534501898312237,3137
2022,"May","Austin Davis","BOS",2,7,9,4.5,2,0,0.28571429,0.14285714,0.14285714,0,0.5,0,1,2.612431001663208,2.612431001663208,17117
2022,"May","Charlie Morton","ATL",31.1,136,8.90425532,3.15957447,2.81818182,0.86170213,0.22794118,0.08088235,0.14705882,0.260504201,1.34042553,0.3255814,0.70093458,3.91030334217362,4.271980780549849,4676
2022,"May","Gabe Speier","KCR",2,6,4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,2.112431001663208,4.332985107600689,17170
