Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2023,"Aug","Zack Greinke","KCR",13.2,56,5.92682927,1.31707317,4.5,1.97560976,0.16071429,0.03571429,0.125,0.314814814,1.3902439,0.33333333,0.74324324,5.230650115112775,4.1916459428724195,1943
2023,"Aug","Clayton Kershaw","LAD",17,65,7.94117647,2.64705882,3,2.11764706,0.23076923,0.07692308,0.15384615,0.169491525,0.88235294,0.15,1,5.607981535967658,4.202509760506013,2036
2023,"Aug","Adam Wainwright","STL",20.2,106,4.79032258,3.91935484,1.22222222,1.74193548,0.10377358,0.08490566,0.01886792,0.385416666,2.22580645,0.40243902,0.51980198,6.013104875181253,5.9770034738541895,2233
2023,"Aug","Lance Lynn","LAD",35.1,147,6.87735849,2.03773585,3.375,2.29245283,0.18367347,0.05442177,0.1292517,0.246376811,1.18867925,0.24509804,0.88815789,5.802210171058125,4.690159202151014,2520
2023,"Aug","Max Scherzer","TEX",30.2,119,11.73913043,2.93478261,4,0.58695652,0.33613445,0.08403361,0.25210084,0.166666666,0.91304348,0.24242424,0.76335878,2.570257750875851,3.3398409883521,3137
2023,"Aug","Charlie Morton","ATL",28.1,118,11.75294118,4.76470588,2.46666667,0,0.31355932,0.12711864,0.18644068,0.161616161,1.09411765,0.25806452,0.82857143,2.6550403594264824,4.113880142495274,4676
2023,"Aug","Rich Hill","SDP",15.1,70,7.63043478,2.34782609,3.25,3.52173913,0.18571429,0.05714286,0.12857143,0.296875,1.5,0.28888889,0.60240964,7.820257751793857,5.213328860413181,4806
2023,"Aug","Alex Cobb","SFG",35.1,144,6.36792453,1.78301887,3.57142857,2.03773585,0.17361111,0.04861111,0.125,0.251851851,1.16037736,0.25242718,0.68181818,5.46258752951665,3.876187553835484,6562
2023,"Aug","Carlos Carrasco","NYM",19.2,94,6.40677966,2.74576271,2.33333333,2.28813559,0.14893617,0.06382979,0.08510638,0.360465116,1.88135593,0.38235294,0.64516129,6.204192901370096,4.8326890206289645,6632
2023,"Aug","Johnny Cueto","MIA",16.1,68,6.6122449,2.75510204,2.4,2.75510204,0.17647059,0.07352941,0.10294118,0.274193548,1.34693878,0.26666667,0.6875,6.867285258193447,5.2158826256637365,6893
2023,"Aug","Fernando Cruz","CIN",1.1,5,27.00000007,0,4,0,0.8,0,0.8,0.2,0.75,1,0,-2.74495965550293,-2.744959655502929,7048
2023,"Aug","Jordan Lyles","KCR",29.2,127,5.15730337,1.82022472,2.83333333,3.33707865,0.13385827,0.04724409,0.08661417,0.296610169,1.38202247,0.26086957,0.56390977,7.637062830914821,5.491924095974017,7593
2023,"Aug","Justin Verlander","HOU",29,127,9,2.17241379,4.14285714,0.62068966,0.22834646,0.05511811,0.17322835,0.252173913,1.24137931,0.31764706,0.80645161,3.28952311811776,4.730468701288618,8700
2023,"Aug","Wade Miley","MIL",26,105,4.84615385,2.76923077,1.75,1.73076923,0.13333333,0.07619048,0.05714286,0.225806451,1.11538462,0.20512821,0.81818182,5.601194205650916,4.81813641167604,8779
2023,"Aug","Patrick Corbin","WSN",28.1,119,6.98823529,3.81176471,1.83333333,1.90588235,0.18487395,0.10084034,0.08403361,0.245283018,1.34117647,0.25316456,0.81081081,5.7256285950818455,5.190123888551946,9323
2023,"Aug","Dallas Keuchel","MIN",13,56,2.07692308,2.76923077,0.75,0,0.05357143,0.07142857,-0.01785714,0.3,1.46153846,0.3125,0.65,3.947348051804763,5.091976189154845,9434
2023,"Aug","Miles Mikolas","STL",37,156,6.08108108,1.94594595,3.125,1.21621622,0.16025641,0.05128205,0.10897436,0.284722222,1.32432432,0.30769231,0.60465116,4.390175494632206,4.778307499756684,9803
2023,"Aug","Kyle Gibson","BAL",29.2,130,8.79775281,1.21348315,7.25,2.42696629,0.22307692,0.03076923,0.19230769,0.322580645,1.48314607,0.35955056,0.54878049,5.210096539052682,3.2649453856960697,10123
2023,"Aug","Zack Wheeler","PHI",33,129,8.18181818,1.63636364,5,1.36363636,0.23255814,0.04651163,0.18604651,0.204918032,0.93939394,0.22988506,0.84,4.042919147375859,3.7766754999305263,10310
2023,"Aug","Erasmo Ramirez","TBR",6.1,28,8.52631579,2.84210526,3,1.42105263,0.21428571,0.07142857,0.14285714,0.307692307,1.57894737,0.36842105,0.46511628,4.3603035179735254,3.351894098884964,10314
2023,"Aug","Scott Alexander","SFG",2.2,15,13.49999998,3.375,4,0,0.26666667,0.06666667,0.2,0.5,3,0.7,0.5,1.3800403618408206,2.0000472687971067,10591
2023,"Aug","Chris Sale","BOS",18.2,80,12.05357143,2.89285714,4.16666667,1.44642857,0.3125,0.075,0.2375,0.225352112,1.17857143,0.29545455,0.60606061,3.95146893080128,3.8993487704991265,10603
2023,"Aug","Merrill Kelly","ARI",35.1,146,9.67924528,2.80188679,3.45454545,1.52830189,0.26027397,0.07534247,0.18493151,0.263157894,1.30188679,0.32222222,0.85492228,4.330512057711737,3.6203400612222065,11156
2023,"Aug","Zach Neal","OAK",10,43,7.2,4.5,1.6,2.7,0.18604651,0.11627907,0.06976744,0.216216216,1.3,0.19230769,0.71428571,7.35504035949707,4.943056938052178,11294
2023,"Aug","Jose Quintana","NYM",36,149,6.75,4.25,1.58823529,0.25,0.18120805,0.11409396,0.06711409,0.238461538,1.33333333,0.28846154,0.75107296,3.532818137274848,5.054690968162484,11423
2023,"Aug","Jameson Taillon","CHC",32.2,140,7.98979592,1.37755102,5.8,1.92857143,0.20714286,0.03571429,0.17142857,0.272727272,1.25510204,0.29591837,0.52795031,4.81626484913368,4.206901341640405,11674
2023,"Aug","Drew Smyly","CHC",13.1,69,10.8,3.375,3.2,4.725,0.23188406,0.07246377,0.15942029,0.360655737,2.025,0.38461538,0.52083333,9.255040360997072,5.4060735171450425,11760
2023,"Aug","Noah Syndergaard","CLE",28,125,5.78571429,2.57142857,2.25,3.21428571,0.144,0.064,0.08,0.271929824,1.39285714,0.24418605,0.78571429,7.790754645211356,5.805069964059761,11762
2023,"Aug","James Paxton","BOS",24.2,119,7.66216216,4.01351351,1.90909091,2.55405405,0.17647059,0.09243697,0.08403361,0.314285714,1.78378378,0.325,0.78947368,6.579364683372162,4.833980934873705,11828
2023,"Aug","Taijuan Walker","PHI",22.2,105,6.75,4.36764706,1.54545455,1.19117647,0.16190476,0.1047619,0.05714286,0.266666666,1.54411765,0.29577465,0.73964497,5.328569770956845,5.066821318598384,11836
2023,"Aug","Kyle Hendricks","CHC",33,144,7.09090909,2.18181818,3.25,0.81818182,0.18055556,0.05555556,0.125,0.259259259,1.3030303,0.30188679,0.70351759,3.679282783739495,3.950410082665357,12049
2023,"Aug","Scott McGough","ARI",2.1,9,7.71428573,3.85714286,2,0,0.22222222,0.11111111,0.11111111,0.125,0.85714286,0.16666667,1,2.826468930313397,3.535048254447133,12056
2023,"Aug","Chris Bassitt","TOR",32.2,128,7.16326531,2.47959184,2.88888889,1.37755102,0.203125,0.0703125,0.1328125,0.205128205,1.01020408,0.2183908,0.81481481,4.571366889974996,4.80853455853667,12304
2023,"Aug","Colin Rea","MIL",4,23,4.5,6.75,0.66666667,4.5,0.08695652,0.13043478,-0.04347826,0.421052631,2.75,0.375,0.6097561,11.00504035949707,6.985067990422249,12317
2023,"Aug","Seth Lugo","SDP",26.1,112,8.5443038,2.39240506,3.57142857,1.02531646,0.22321429,0.0625,0.16071429,0.27184466,1.32911392,0.32894737,0.72327044,3.74871124563551,3.7745508188591423,12447
2023,"Aug","Adrian Houser","MIL",23.1,100,9.64285714,1.92857143,5,1.54285714,0.25,0.05,0.2,0.252631578,1.24285714,0.3030303,0.64102564,3.9836117881725808,3.5973465996618184,12718
2023,"Aug","Nick Martinez","SDP",6,23,6,1.5,4,0,0.17391304,0.04347826,0.13043478,0.227272727,1,0.27777778,1,2.4217070261637375,3.7995001544555036,12730
2023,"Aug","Sonny Gray","MIN",39.2,152,9.30252101,1.58823529,5.85714286,0.45378151,0.26973684,0.04605263,0.22368421,0.188811188,0.85714286,0.25,0.78313253,2.5239479225837167,3.2022821105873143,12768
2023,"Aug","Mike Clevinger","CHW",30,119,8.7,3.6,2.41666667,0.6,0.24369748,0.10084034,0.14285714,0.201923076,1.1,0.25675676,0.77639752,3.588373692830404,5.036399481693904,12808
2023,"Aug","Shawn Armstrong","TBR",4,17,11.25,2.25,5,0,0.29411765,0.05882353,0.23529412,0.25,1.25,0.36363636,1,1.5050403594970705,3.1583921134471895,12857
