Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2022,"Sept/Oct","Michael Pineda","DET",4,20,6.75,4.5,1.5,4.5,0.15,0.1,0.05,0.333333333,2,0.30769231,0.57692308,9.612431001663207,6.073169809579849,5372
2022,"Sept/Oct","Zack Greinke","KCR",28.1,117,2.85882353,1.90588235,1.5,0,0.07692308,0.05128205,0.02564103,0.279279279,1.30588235,0.30392157,0.72972973,3.112431001663208,4.836625954711629,1943
2022,"Sept/Oct","David Phelps","TOR",1,4,0,0,0,0,0,0,0,0.333333333,1,0.33333333,1,6.112431001663208,6.112431001663208,6316
2022,"Sept/Oct","Clayton Kershaw","LAD",41,157,10.75609756,1.75609756,6.125,0.65853659,0.31210191,0.05095541,0.2611465,0.182432432,0.85365854,0.24742268,0.90909091,2.2587724650778425,2.4629632193867756,2036
2022,"Sept/Oct","Fernando Cruz","CIN",3.1,11,8.10000001,0,3,0,0.27272727,0,0.27272727,0,0,0,1,2.2124310007632078,3.9888742872896357,7048
2022,"Sept/Oct","Adam Wainwright","STL",28.2,138,4.08139535,3.45348837,1.18181818,0.62790698,0.0942029,0.07971014,0.01449275,0.357723577,1.91860465,0.37837838,0.62030075,4.368244955005554,5.320336764516924,2233
2022,"Sept/Oct","Craig Stammen","SDP",3,18,9,9,1,3,0.16666667,0.16666667,0,0.4,3,0.45454545,0.52631579,8.445764334996541,6.086256873607637,7274
2022,"Sept/Oct","Corey Kluber","TBR",29.1,128,6.44318182,0.92045455,7,0.61363636,0.1640625,0.0234375,0.140625,0.314516129,1.43181818,0.36633663,0.67164179,2.976067365284076,4.158856418678409,2429
2022,"Sept/Oct","Joe Kelly","CHW",1,7,18,18,1,0,0.28571429,0.28571429,0,0.4,4,0.66666667,0.5,5.112431001663208,6.592800405621529,9761
2022,"Sept/Oct","Lance Lynn","CHW",37.1,158,7.95535714,1.44642857,5.5,0.72321429,0.20886076,0.03797468,0.17088608,0.243243243,1.125,0.2920354,0.71078431,3.112431001663208,3.8521619797147313,2520
2022,"Sept/Oct","Mychal Givens","NYM",1,4,0,0,0,0,0,0,0,0.25,1,0.25,1,3.112431001663208,4.592800405621529,10430
2022,"Sept/Oct","Max Scherzer","NYM",22.2,82,9.92647059,0.79411765,12.5,1.58823529,0.30487805,0.02439024,0.28048781,0.2,0.79411765,0.23529412,0.96774194,3.4653721780818936,2.5427732436495436,3137
2022,"Sept/Oct","Scott Alexander","SFG",4.1,17,4.15384616,0,2,0,0.11764706,0,0.11764706,0.176470588,0.69230769,0.2,1,2.189354077876226,2.5309777867447796,10591
2022,"Sept/Oct","Anibal Sanchez","WSN",23,97,6.26086957,4.69565217,1.33333333,0.39130435,0.16494845,0.12371134,0.04123711,0.178571428,1.17391304,0.20895522,0.78947368,3.9819962190545124,5.347695441608844,3284
2022,"Sept/Oct","Vince Velasquez","CHW",4,16,9,4.5,2,2.25,0.25,0.125,0.125,0.214285714,1.25,0.22222222,0.83333333,5.862431001663208,4.832985107600689,11189
2022,"Sept/Oct","Charlie Morton","ATL",31.2,140,10.51578947,3.69473684,2.84615385,2.27368421,0.26428571,0.09285714,0.17142857,0.262295081,1.42105263,0.30379747,0.78804348,5.57558889614077,3.927576132268179,4676
2022,"Sept/Oct","John Brebbia","SFG",8,31,5.625,0,5,0,0.16129032,0,0.16129032,0.233333333,0.875,0.28,0.875,2.237431001663208,3.902846581116319,12777
2022,"Sept/Oct","Rich Hill","BOS",34.2,151,9.08653846,3.11538462,2.91666667,1.03846154,0.23178808,0.0794702,0.15231788,0.275362318,1.44230769,0.34343434,0.68281938,3.718200232374192,4.182536556812701,4806
2022,"Sept/Oct","Shawn Armstrong","TBR",4.2,17,9.64285714,1.92857143,5,1.92857143,0.29411765,0.05882353,0.23529412,0.125,0.64285714,0.1,1,4.398145286459126,2.246875032549314,12857
2022,"Sept/Oct","Madison Bumgarner","ARI",22,93,5.31818182,2.45454545,2.16666667,2.04545455,0.13978495,0.06451613,0.07526882,0.247058823,1.22727273,0.23529412,0.71428571,5.839703728935936,5.105712380327962,5524
