Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2021,"Jun","Matt Moore","PHI",5,19,3.6,1.8,2,0,0.10526316,0.05263158,0.05263158,0.176470588,0.8,0.1875,1,2.970034122467041,4.734396249055862,1890
2021,"Jun","David Price","LAD",1.2,11,16.19999997,5.39999999,3,0,0.27272727,0.09090909,0.18181818,0.5,3.59999999,0.71428571,0.66666667,1.3700341260670412,4.545885947575217,3184
2021,"Jun","Zack Greinke","HOU",30,120,5.1,1.8,2.83333333,1.2,0.14166667,0.05,0.09166667,0.265486725,1.2,0.27956989,0.78947368,4.370034122467041,4.577499128381412,1943
2021,"Jun","Clayton Kershaw","LAD",32,129,13.21875,1.40625,9.4,1.125,0.36434109,0.03875969,0.3255814,0.219512195,1,0.31944444,0.76642336,2.420034122467041,1.9528967680409552,2036
2021,"Jun","Scott Kazmir","SFG",2,9,13.5,0,3,4.5,0.33333333,0,0.33333333,0.333333333,1.5,0.4,0.625,6.670034122467041,1.9343962490558626,4897
2021,"Jun","Adam Wainwright","STL",33,131,9.54545455,1.90909091,5,0.54545455,0.26717557,0.05343511,0.21374046,0.201680672,0.93939394,0.26506024,0.80745342,2.8367007891337077,3.0112013430306406,2233
2021,"Jun","Jesse Chavez","ATL",2.1,10,11.57142859,3.85714286,3,0,0.3,0.1,0.2,0.25,1.28571429,0.33333333,0.33333333,1.8843198349160208,2.640475033105737,5448
2021,"Jun","Lance Lynn","CHW",26,104,11.42307692,2.76923077,4.125,1.38461538,0.31730769,0.07692308,0.24038462,0.229166666,1.15384615,0.30508475,0.77868852,3.5546495070824258,3.319011633671247,2520
2021,"Jun","Robert Stock","CHC",4,22,6.75,13.5,0.5,2.25,0.13636364,0.27272727,-0.13636364,0.266666666,2.5,0.27272727,0.625,10.17003412246704,9.125486780703067,6576
2021,"Jun","Max Scherzer","WSN",19,76,11.36842105,2.84210526,4,0.47368421,0.31578947,0.07894737,0.23684211,0.179104477,0.94736842,0.25581395,0.91397849,2.5910867540459885,3.7640995188763267,3137
2021,"Jun","Craig Stammen","SDP",2,9,4.5,4.5,1,0,0.11111111,0.11111111,0,0.375,2,0.42857143,0.75,3.670034122467041,3.670034122467041,7274
2021,"Jun","Danny Duffy","KCR",5.1,24,10.12500001,6.75,1.5,5.0625,0.25,0.16666667,0.08333333,0.25,1.6875,0.18181818,1,10.482534127037354,5.816577314004363,3542
2021,"Jun","Stephen Strasburg","WSN",1.1,7,6.75000002,13.50000003,0.5,0,0.14285714,0.28571429,-0.14285714,0.2,2.25000001,0.25,0.66666667,6.170034129967041,7.493305728216836,10131
2021,"Jun","Jake Arrieta","CHC",21.2,109,8.72307692,5.81538461,1.5,2.90769231,0.19266055,0.12844037,0.06422018,0.308510638,1.98461538,0.32835821,0.54216867,7.370034121820887,4.635811888946096,4153
2021,"Jun","Andrew Kittredge","TBR",2.2,12,10.12499999,3.375,3,6.74999999,0.25,0.08333333,0.16666667,0.272727272,1.5,0.16666667,1,11.79503411168579,4.029941513804581,12828
2021,"Jun","Charlie Morton","ATL",29.2,121,10.01123595,2.42696629,4.125,0.30337079,0.27272727,0.0661157,0.20661157,0.163461538,0.84269663,0.22222222,0.68627451,2.9003712011490257,3.711099447969121,4676
2021,"Jun","Danny Coulombe","MIN",1.2,8,10.79999998,0,2,10.79999998,0.25,0,0.25,0.25,1.2,0,1.25,16.37003409606704,5.004503222611275,13293
2021,"Jun","Rich Hill","TBR",25.2,105,7.01298701,3.85714286,1.81818182,2.1038961,0.19047619,0.1047619,0.08571429,0.25,1.32467532,0.25373134,0.82706767,6.053151005209494,5.351396939223485,4806
2021,"Jun","Robert Gsellman","NYM",2,8,0,0,0,4.5,0,0,0,0.375,1.5,0.28571429,1,9.67003412246704,4.934396249055863,13696
2021,"Jun","Jon Lester","WSN",28,131,5.46428571,3.85714286,1.41666667,2.25,0.12977099,0.09160305,0.03816794,0.288135593,1.64285714,0.28421053,0.77348066,6.491462693895613,5.509928285224097,4930
2021,"Jun","Austin Voth","WSN",2,6,9,0,2,0,0.33333333,0,0.33333333,0,0,0,1,1.1700341224670412,3.8165773123502733,15047
2021,"Jun","Wade LeBlanc","STL",4.1,19,4.15384616,2.07692308,2,2.07692308,0.10526316,0.05263158,0.05263158,0.235294117,1.15384615,0.21428571,1,6.6315725866682245,5.667375039682867,5221
2021,"Jun","Zack Littell","SFG",1,9,9,27,0.33333333,0,0.11111111,0.33333333,-0.22222222,0.666666666,7,0.8,0.42857143,10.17003412246704,11.934396249055862,15823
2021,"Jun","Michael Pineda","MIN",11.1,55,3.17647059,2.38235294,1.33333333,0.79411765,0.07272727,0.05454545,0.01818182,0.333333333,1.76470588,0.34042553,0.53763441,4.405328240477422,5.749133596056877,5372
2021,"Jun","Madison Bumgarner","ARI",2,13,9,0,2,4.5,0.15384615,0,0.15384615,0.615384615,4,0.7,0.45454545,7.670034122467041,4.698758375644684,5524
2021,"Jun","Elieser Hernandez","MIA",5,18,10.8,0,6,1.8,0.33333333,0,0.33333333,0.166666666,0.6,0.18181818,1,3.3700341224670414,3.5930135250091553,16933
2021,"Jun","Jake Odorizzi","HOU",18,68,10,3,3.33333333,1,0.29411765,0.08823529,0.20588235,0.15,0.83333333,0.175,0.73770492,3.3922563446892635,3.908214263121287,6397
2021,"Jun","Jefry Rodriguez","WSN",4,15,4.5,6.75,0.66666667,0,0.13333333,0.2,-0.06666667,0.083333333,1,0.1,1,4.420034122467041,6.625486780703068,17018
2021,"Jun","Alex Cobb","LAA",19.2,84,9.15254237,2.28813559,4,0.91525424,0.23809524,0.05952381,0.17857143,0.246753246,1.22033898,0.30357143,0.36036036,3.373423952941043,3.307376653235805,6562
2021,"Jun","Ryan Burr","CHW",2,6,9,0,2,0,0.33333333,0,0.33333333,0,0,0,1,1.1700341224670412,1.1700341224670412,17536
2021,"Jun","Johnny Cueto","SFG",22.2,101,6.75,2.38235294,2.83333333,2.38235294,0.16831683,0.05940594,0.10891089,0.288888888,1.41176471,0.28169014,0.85365854,6.037681180868858,4.776010866840588,6893
2021,"Jun","Tyler Alexander","DET",2.2,12,6.74999999,3.375,2,3.375,0.16666667,0.08333333,0.08333333,0.272727272,1.5,0.25,1,7.670034116842041,5.441577309510844,17735
2021,"Jun","Martin Perez","BOS",25,115,5.04,3.24,1.55555556,1.8,0.12173913,0.07826087,0.04347826,0.323809523,1.72,0.3372093,0.72972973,5.850034122467042,5.226119704246521,6902
2021,"Jun","J.A. Happ","MIN",24.2,118,7.2972973,2.55405405,2.85714286,3.28378378,0.16949153,0.05932203,0.11016949,0.342592592,1.78378378,0.35,0.77844311,7.3862503381134985,5.861775839528844,7410
2021,"Jun","Jordan Lyles","TEX",22.1,99,4.8358209,2.82089552,1.71428571,2.01492537,0.12121212,0.07070707,0.05050505,0.303370786,1.52238806,0.2972973,0.85714286,6.080481884095466,5.619074089590187,7593
2021,"Jun","Travis Lakins","BAL",1.2,10,0,16.19999997,0,0,0,0.3,-0.3,0.2,2.4,0.16666667,0.8,10.370034108067042,12.487268655739157,18600
2021,"Jun","Wily Peralta","DET",12.2,53,4.97368421,2.84210526,1.75,1.42105263,0.13207547,0.0754717,0.05660377,0.208333333,1.10526316,0.20512821,0.73770492,5.30161306927452,4.781190705659661,7738
2021,"Jun","Miguel Diaz","SDP",2,10,9,4.5,2,0,0.2,0.1,0.1,0.333333333,2,0.42857143,0.5,2.670034122467041,2.670034122467041,18815
