Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2022,"Jul","Matt Bush","TEX",2,7,4.5,0,1,0,0.14285714,0,0.14285714,0.142857142,0.5,0.16666667,1,2.112431001663208,4.332985107600689,1246
2022,"Jul","Erasmo Ramirez","WSN",3,10,6,0,2,0,0.2,0,0.2,0.1,0.33333333,0.125,1,1.7790976683298754,3.2594670722881958,10314
2022,"Jul","Zack Greinke","KCR",24,106,6.75,2.625,2.57142857,1.5,0.16981132,0.06603774,0.10377359,0.295918367,1.5,0.32467532,0.75657895,4.654097668329875,4.029482464119793,1943
2022,"Jul","Chris Sale","BOS",5.2,25,7.94117647,1.58823529,5,0,0.2,0.04,0.16,0.217391304,1.05882353,0.27777778,0.57142857,2.406548649137257,3.190273627242412,10603
2022,"Jul","Clayton Kershaw","LAD",32.1,124,9.18556701,0.83505155,11,0.27835052,0.26612903,0.02419355,0.24193548,0.19327731,0.80412371,0.25581395,0.625,1.8443897644190803,2.7700819103328,2036
2022,"Jul","Andrew Bellatti","PHI",1,5,18,9,2,0,0.4,0.2,0.2,0.5,3,1,0.33333333,2.112431001663208,3.592800405621529,10657
2022,"Jul","Adam Wainwright","STL",32.1,130,6.40206186,2.22680412,2.875,1.67010309,0.17692308,0.06153846,0.11538462,0.225,1.08247423,0.23076923,0.8041958,5.0299567750567675,4.0826935046498205,2233
2022,"Jul","Kyle Hendricks","CHC",3,13,12,6,2,3,0.30769231,0.15384615,0.15384615,0.181818181,1.33333333,0.16666667,0.76923077,6.779097668329875,3.9261337389548627,12049
2022,"Jul","Corey Kluber","TBR",32,139,7.875,1.40625,5.6,0.5625,0.20143885,0.03597122,0.16546763,0.2890625,1.3125,0.34653465,0.59241706,2.924931001663208,3.8241081249900164,2429
2022,"Jul","John Brebbia","SFG",2,8,4.5,4.5,1,0,0.125,0.125,0,0.285714285,1.5,0.33333333,1,3.612431001663208,7.31335451155901,12777
2022,"Jul","Lance Lynn","CHW",31.2,139,9.09473684,1.98947368,4.57142857,1.98947368,0.23021583,0.05035971,0.17985612,0.269230769,1.32631579,0.30769231,0.58479532,4.817694159378444,3.813950248694611,2520
2022,"Jul","Matt Wisler","TBR",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1124310016632082,2.592800405621529,12804
2022,"Jul","Max Scherzer","NYM",32.1,126,12.5257732,1.11340206,11.25,0.55670103,0.35714286,0.03174603,0.32539683,0.196581196,0.83505155,0.29166667,0.91911765,1.7825340943096106,2.764010591968768,3137
2022,"Jul","Steven Matz","STL",5.1,22,11.81250001,1.6875,7,0,0.31818182,0.04545455,0.27272727,0.15,0.75,0.23076923,0.6,1.612431000725708,3.2778465812197037,13361
2022,"Jul","Anibal Sanchez","WSN",15.2,66,7.4680851,3.44680851,2.16666667,2.87234042,0.1969697,0.09090909,0.10606061,0.27118644,1.40425532,0.26190476,0.6,6.750728873229528,4.775100977333366,3284
2022,"Jul","Charlie Morton","ATL",30,118,10.5,3.6,2.91666667,1.2,0.29661017,0.10169492,0.19491525,0.186274509,1.03333333,0.23076923,0.76642336,3.912431001663208,3.610121425489585,4676
2022,"Jul","Rich Hill","BOS",4.2,22,5.78571428,7.71428571,0.75,0,0.13636364,0.18181818,-0.04545455,0.176470588,1.5,0.21428571,0.625,5.041002428857086,5.992668473579101,4806
2022,"Jul","Andrew Heaney","LAD",4,15,9,6.75,1.33333333,0,0.26666667,0.2,0.06666667,0.083333333,1,0.125,1,3.362431001663208,4.842800405621529,15423
2022,"Jul","Michael Pineda","DET",20.1,92,4.86885246,0.8852459,5.5,3.09836066,0.11956522,0.02173913,0.09782609,0.359550561,1.67213115,0.34722222,0.66115702,6.800955592431819,4.582502388266889,5372
2022,"Jul","Erik Swanson","SEA",2,6,4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,2.112431001663208,3.592800405621529,16587
2022,"Jul","Madison Bumgarner","ARI",31,132,6.09677419,2.90322581,2.1,0.87096774,0.15909091,0.07575758,0.08333333,0.262711864,1.32258065,0.29787234,0.68627451,4.37049551779224,4.974831219546257,5524
2022,"Jul","Austin Davis","BOS",4.1,15,12.46153847,2.07692308,6,0,0.4,0.06666667,0.33333333,0.071428571,0.46153846,0.125,1,1.035507923142498,2.402002758616713,17117
2022,"Jul","Chris Archer","MIN",7.2,37,8.2173913,8.2173913,1,1.17391304,0.18918919,0.18918919,0,0.266666666,1.95652174,0.31818182,0.36764706,5.721126652702906,5.763299431244338,6345
2022,"Jul","Jalen Beeks","TBR",2,9,9,4.5,2,0,0.22222222,0.11111111,0.11111111,0.25,1.5,0.33333333,1,2.612431001663208,4.832985107600689,17192
2022,"Jul","Jake Odorizzi","HOU",28.1,117,7.94117647,1.58823529,5,1.27058824,0.21367521,0.04273504,0.17094017,0.243243243,1.12941176,0.2804878,0.69343066,3.8183133546874295,4.281945840889014,6397
2022,"Jul","Jeff Hoffman","CIN",1.2,7,16.19999997,0,3,0,0.42857143,0,0.42857143,0.166666666,0.6,0.33333333,1,1.3124310052632082,2.2006526458617572,17432
2022,"Jul","Alex Cobb","SFG",36,148,8,2.25,3.55555556,0.25,0.21621622,0.06081081,0.15540541,0.218978102,1.08333333,0.27619048,0.69948187,2.5290976683298747,2.9492926315300996,6562
