Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2025,"Jul","Clayton Kershaw","LAD",21,93,4.28571429,2.14285714,2,0.42857143,0.10752688,0.05376344,0.05376344,0.309523809,1.47619048,0.33333333,0.63291139,3.801802984873454,4.9447431541624525,2036
2025,"Jul","Max Scherzer","TOR",22,88,11.04545455,2.04545455,5.4,2.04545455,0.30681818,0.05681818,0.25,0.222222222,1.04545455,0.26,0.70588235,4.453318136388606,3.88146071379835,3137
2025,"Jul","Charlie Morton","BAL",29.1,134,7.36363636,4.29545455,1.71428571,1.84090909,0.17910448,0.10447761,0.07462687,0.267241379,1.53409091,0.28735632,0.80808081,5.896499954884215,4.971865774832092,4676
2025,"Jul","Rich Hill","KCR",9,43,4,8,0.5,2,0.09302326,0.18604651,-0.09302326,0.257142857,1.88888889,0.24137931,0.70422535,7.801802984873454,6.797262147400114,4806
2025,"Jul","Ryan Brasier","CHC",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1351363182067873,1.1351363182067873,5615
2025,"Jul","Huascar Brazoban","NYM",1,4,9,9,1,0,0.25,0.25,0,0,1,0,1,4.135136318206787,5.676875633001328,6107
2025,"Jul","Carlos Carrasco","ATL",6,27,7.5,3,2.5,1.5,0.18518519,0.07407407,0.11111111,0.28,1.5,0.31578947,0.78947368,4.635136318206788,5.294991728663446,6632
2025,"Jul","Justin Verlander","SFG",21.2,104,9.13846154,3.73846154,2.44444444,0.83076923,0.21153846,0.08653846,0.125,0.333333333,1.8,0.41176471,0.68877551,3.9659055488482076,4.758307124768475,8700
2025,"Jul","Nathan Eovaldi","TEX",30.2,115,8.80434783,2.34782609,3.75,0.29347826,0.26086957,0.06956522,0.19130435,0.198113207,0.94565217,0.26666667,0.94405594,2.4829624052341974,3.1148056316009107,9132
2025,"Jul","Patrick Corbin","TEX",27.1,111,9.2195122,2.63414634,3.5,0.65853659,0.25225225,0.07207207,0.18018018,0.235294117,1.17073171,0.30555556,0.82781457,3.025380220632427,3.484288130561447,9323
2025,"Jul","Miles Mikolas","STL",26.2,111,6.4125,1.0125,6.33333333,3.0375,0.17117117,0.02702703,0.14414414,0.259259259,1.1625,0.2375,0.86956522,6.435136317794287,4.360245290245459,9803
2025,"Jul","Zack Wheeler","PHI",26.2,104,12.15,1.0125,12,1.35,0.34615385,0.02884615,0.31730769,0.2,0.825,0.26785714,0.74766355,3.2851363181880373,2.722701701573428,10310
2025,"Jul","Jacob deGrom","TEX",28.1,114,11.43529412,1.90588235,6,2.22352941,0.31578947,0.05263158,0.2631579,0.224299065,1.05882353,0.26153846,0.84158416,4.441018671301597,2.861683827957071,10954
