Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2025,"Aug","Clayton Kershaw","LAD",28.2,107,5.96511628,0.94186047,6.33333333,0.31395349,0.17757009,0.02803738,0.14953271,0.215686274,0.87209302,0.25,0.80508475,2.5769967833879663,3.4680485113028503,2036
2025,"Aug","Max Scherzer","TOR",35,143,5.91428571,2.05714286,2.875,1.8,0.16083916,0.05594406,0.10489511,0.246268656,1.17142857,0.25,0.90062112,5.192279175349644,5.367409941979817,3137
2025,"Aug","Charlie Morton","DET",27.1,118,11.85365854,3.29268293,3.6,1.31707317,0.30508475,0.08474576,0.22033898,0.221153846,1.20731707,0.29230769,0.72368421,3.830258269511071,3.2815415702393604,4676
2025,"Aug","Carlos Carrasco","ATL",7.2,43,4.69565217,5.86956521,0.8,2.34782609,0.09302326,0.11627907,-0.02325581,0.405405405,2.60869565,0.40625,0.46511628,7.439484142422288,6.461336983395546,6632
2025,"Aug","Martin Perez","CHW",18.1,67,8.34545455,0.98181818,8.5,0.49090909,0.25373134,0.02985075,0.2238806,0.140625,0.6,0.17391304,0.8490566,2.4805908635423246,3.873871747606385,6902
2025,"Aug","Justin Verlander","SFG",32.1,140,10.29896907,2.50515464,4.11111111,0.27835052,0.26428571,0.06428571,0.2,0.251968503,1.26804124,0.33333333,0.65656566,2.083589926345803,3.493469121198137,8700
2025,"Aug","Nathan Eovaldi","TEX",27,100,8,0.33333333,24,1.66666667,0.24,0.01,0.23,0.1875,0.7037037,0.19117647,0.92857143,4.09809928116975,3.289532644660385,9132
2025,"Aug","Patrick Corbin","TEX",21.1,98,6.75,4.640625,1.45454545,1.6875,0.16326531,0.1122449,0.05102041,0.329411764,1.828125,0.35820896,0.65868263,5.619511318594972,5.133275138805837,9323
2025,"Aug","Miles Mikolas","STL",22.1,104,4.43283582,3.62686567,1.22222222,2.41791045,0.10576923,0.08653846,0.01923077,0.315217391,1.70149254,0.2987013,0.75163399,6.985882587438241,5.564338383218737,9803
2025,"Aug","Zack Wheeler","PHI",16,68,12.9375,2.8125,4.6,2.8125,0.33823529,0.07352941,0.26470588,0.253968253,1.3125,0.31428571,0.92857143,5.260136318206787,2.7393756330013277,10310
2025,"Aug","Chris Sale","ATL",6,21,13.5,1.5,9,1.5,0.42857143,0.04761905,0.38095238,0.15,0.66666667,0.2,1,2.8018029848734542,1.6629625280698146,10603
