Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2021,"Mar/Apr","Matt Moore","PHI",3,59,9.81818182,17,4,0,13,12,4,9,1,0,12,0.354166666,0.448275862,0.6875,0.4638226460992244,1890
2021,"Mar/Apr","Ross Detwiler","MIA",1,4,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0.17292913794517517,2859
2021,"Mar/Apr","Zack Greinke","HOU",6,147,3.43636364,36,9,0,14,14,5,6,0,1,27,0.258992805,0.292517006,0.431654676,0.3089718409136039,1943
2021,"Mar/Apr","Ervin Santana","KCR",1,11,3,2,1,0,1,1,0,0,0,0,1,0.181818181,0.181818181,0.272727272,0.19279107722369107,3200
2021,"Mar/Apr","Clayton Kershaw","LAD",6,150,2.09482759,30,3,1,10,9,3,5,0,0,39,0.209790209,0.236486486,0.307692307,0.23641438540574666,2036
2021,"Mar/Apr","Derek Holland","DET",1,13,10.12499999,4,0,0,3,3,1,0,0,0,3,0.307692307,0.307692307,0.538461538,0.3572065050785358,4141
2021,"Mar/Apr","Adam Wainwright","STL",5,121,4.08139535,30,4,0,14,13,5,6,1,2,32,0.265486725,0.314049586,0.433628318,0.31968157142400744,2233
2021,"Mar/Apr","Wade LeBlanc","BAL",1,12,21.59999996,6,2,0,4,4,0,1,0,0,2,0.545454545,0.583333333,0.727272727,0.5576025744279226,5221
2021,"Mar/Apr","Corey Kluber","NYY",5,101,4.15384615,24,2,0,13,10,3,13,0,3,19,0.289156626,0.396039603,0.421686746,0.3600298272501124,2429
2021,"Mar/Apr","David Phelps","TOR",1,4,0,0,0,0,0,0,0,1,0,0,2,0,0.25,0,0.17292913794517517,6316
2021,"Mar/Apr","Lance Lynn","CHW",3,77,0.91525424,16,2,0,4,2,1,2,0,0,27,0.213333333,0.233766233,0.28,0.22468784335371736,2520
2021,"Mar/Apr","Chris Archer","TBR",1,10,0,3,1,0,0,0,0,0,0,0,4,0.3,0.3,0.4,0.29997571706771853,6345
2021,"Mar/Apr","Max Scherzer","WSN",5,116,3,22,4,0,12,10,6,6,0,1,38,0.203703703,0.25,0.407407407,0.279539597959354,3137
2021,"Mar/Apr","Julio Teheran","DET",1,20,1.8,4,1,0,1,1,1,3,0,0,3,0.235294117,0.35,0.470588235,0.35407127141952516,6797
