Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2023,"Jun","Zack Greinke","KCR",5,112,7.56,38,7,0,21,21,5,4,0,1,14,0.358490566,0.383928571,0.566037735,0.4034140796533653,1943
2023,"Jun","Chris Sale","BOS",1,16,2.45454545,5,4,0,1,1,0,1,0,0,6,0.333333333,0.375,0.6,0.40959304198622704,10603
2023,"Jun","Clayton Kershaw","LAD",5,124,1.09090909,21,4,0,4,4,4,8,0,0,30,0.181034482,0.233870967,0.318965517,0.24219055233463163,2036
2023,"Jun","John Brebbia","SFG",4,21,0,3,2,0,0,0,0,3,0,0,3,0.166666666,0.285714285,0.277777777,0.259893794854482,12777
2023,"Jun","Adam Wainwright","STL",5,110,9,40,7,0,22,22,5,9,0,0,9,0.396039603,0.445454545,0.613861386,0.4518268991600383,2233
2023,"Jun","Shawn Armstrong","TBR",1,7,0,1,0,0,0,0,0,0,0,0,1,0.142857142,0.142857142,0.142857142,0.12607661315373012,12857
2023,"Jun","Lance Lynn","CHW",5,129,6.27906977,32,6,1,21,20,7,10,1,0,40,0.27118644,0.325581395,0.516949152,0.3531944644637406,2520
2023,"Jun","Sam Moll","OAK",1,4,0,1,0,0,0,0,0,0,0,0,3,0.25,0.25,0.25,0.2206340730190277,14874
2023,"Jun","Max Scherzer","NYM",6,153,4.25,41,5,0,18,17,6,5,0,2,46,0.28275862,0.31372549,0.44137931,0.3245163481999067,3137
2023,"Jun","Jose De Leon","MIN",1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15463
2023,"Jun","Charlie Morton","ATL",5,123,4.28048781,26,9,0,15,13,3,15,0,3,37,0.252427184,0.363636363,0.427184466,0.34858029637454957,4676
2023,"Jun","Zack Littell","TBR",1,7,0,1,1,0,0,0,0,0,0,0,3,0.142857142,0.142857142,0.285714285,0.17768033913203649,15823
2023,"Jun","Rich Hill","PIT",5,132,3.85714286,27,8,1,16,13,2,15,0,2,25,0.241071428,0.338461538,0.383928571,0.3195253138358776,4806
2023,"Jun","Alex Cobb","SFG",4,93,3.32307692,24,7,0,9,8,0,3,0,1,22,0.272727272,0.301075268,0.352272727,0.2851953468015117,6562
2023,"Jun","Touki Toussaint","CLE",1,19,4.9090909,3,1,0,2,2,0,5,0,0,2,0.25,0.444444444,0.333333333,0.36046385433938766,16929
2023,"Jun","Carlos Carrasco","NYM",5,103,6.23076923,27,5,1,16,15,6,13,0,1,20,0.303370786,0.398058252,0.584269662,0.4157576769301035,6632
2023,"Jun","Jalen Beeks","TBR",1,8,0,2,0,0,0,0,0,1,0,0,3,0.285714285,0.375,0.285714285,0.30762193351984024,17192
2023,"Jun","Julio Teheran","MIL",5,114,3.6,22,3,0,12,12,7,7,0,3,20,0.213592233,0.280701754,0.446601941,0.3105239481256719,6797
2023,"Jun","Jose Cuas","KCR",1,7,13.50000003,2,0,0,2,2,0,1,0,1,1,0.5,0.571428571,0.5,0.45528292655944824,17701
2023,"Jun","Chase Anderson","COL",6,124,10.8,38,5,1,30,30,10,11,0,3,24,0.348623853,0.419354838,0.688073394,0.46030147710154135,6895
2023,"Jun","Tyler Alexander","DET",1,10,3,1,0,0,1,1,1,0,0,0,3,0.1,0.1,0.4,0.2004096031188965,17735
2023,"Jun","Martin Perez","TEX",5,120,3.98863636,24,4,0,15,13,3,10,0,0,16,0.224299065,0.288135593,0.345794392,0.27923291012392204,6902
