Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2025,"Aug","Clayton Kershaw","LAD",5,107,1.88372093,22,3,0,6,6,1,3,0,0,19,0.215686274,0.235849056,0.274509803,0.22406520539859556,2036
2025,"Aug","Max Scherzer","TOR",6,143,3.34285714,33,8,0,13,13,7,8,0,1,23,0.246268656,0.293706293,0.462686567,0.3245775553729984,3137
2025,"Aug","Charlie Morton","DET",5,118,4.6097561,23,7,1,14,14,4,10,1,3,36,0.221153846,0.307692307,0.423076923,0.3154671536437396,4676
2025,"Aug","Carlos Carrasco","ATL",2,43,14.08695652,15,4,1,12,12,2,5,0,0,4,0.405405405,0.465116279,0.729729729,0.4926420436349026,6632
2025,"Aug","Martin Perez","CHW",3,67,0.98181818,9,3,0,3,2,1,2,0,1,17,0.140625,0.179104477,0.234375,0.18373772991237355,6902
2025,"Aug","Justin Verlander","SFG",6,140,3.6185567,32,8,0,15,13,1,9,0,0,37,0.251968503,0.297101449,0.338582677,0.27950331698293274,8700
2025,"Aug","Nathan Eovaldi","TEX",4,100,2.66666667,18,7,0,8,8,5,1,0,2,24,0.1875,0.212121212,0.416666666,0.26647307475407916,9132
2025,"Aug","Patrick Corbin","TEX",5,98,7.171875,28,8,0,17,17,4,11,1,0,16,0.329411764,0.402061855,0.564705882,0.40831561262408894,9323
2025,"Aug","Miles Mikolas","STL",5,104,6.04477612,29,6,0,16,15,6,9,0,1,11,0.315217391,0.378640776,0.576086956,0.40468419350466683,9803
2025,"Aug","Zack Wheeler","PHI",3,68,3.9375,16,1,0,8,7,5,5,0,0,23,0.253968253,0.308823529,0.507936507,0.348829769912888,10310
2025,"Aug","Chris Sale","ATL",1,21,1.5,3,2,0,1,1,1,1,0,0,9,0.15,0.19047619,0.4,0.24917648803620113,10603
2025,"Aug","Jacob deGrom","TEX",5,104,3.375,17,3,0,10,10,4,7,0,1,31,0.177083333,0.240384615,0.333333333,0.25280890327233535,10954
2025,"Aug","Merrill Kelly","TEX",6,141,3.31132076,28,6,0,13,13,7,8,0,1,28,0.212121212,0.262411347,0.416666666,0.2926493511132315,11156
2025,"Aug","Jose Quintana","MIL",6,137,4.17525773,28,4,0,15,15,5,10,0,3,22,0.227642276,0.299270072,0.382113821,0.2995777225842441,11423
2025,"Aug","Robbie Ray","SFG",6,147,4.11428571,32,11,0,19,16,4,12,0,2,29,0.242424242,0.31292517,0.416666666,0.31744215642513873,11486
2025,"Aug","Jose Urena","MIN",3,59,6.75,15,5,0,9,9,1,7,0,2,7,0.306122448,0.413793103,0.469387755,0.3883385884350744,11589
2025,"Aug","Jameson Taillon","CHC",2,42,1.63636364,8,1,0,2,2,1,1,0,0,7,0.195121951,0.214285714,0.292682926,0.22083890296164013,11674
2025,"Aug","Taijuan Walker","PHI",5,116,3.13953488,29,3,0,10,10,1,7,0,1,17,0.268518518,0.318965517,0.324074074,0.28806920863431074,11836
2025,"Aug","Kyle Hendricks","LAA",6,130,5.46067416,35,6,1,18,18,3,11,0,1,19,0.296610169,0.361538461,0.440677966,0.3507460424533257,12049
2025,"Aug","Chris Bassitt","TOR",5,116,3.66666667,21,4,0,11,11,4,14,0,2,27,0.214285714,0.32173913,0.37755102,0.31090449302092843,12304
2025,"Aug","Colin Rea","CHC",5,111,4.15384615,22,6,0,13,12,1,12,0,2,20,0.234042553,0.327272727,0.329787234,0.2957042200998826,12317
2025,"Aug","Seth Lugo","KCR",6,133,9.1125,36,3,0,28,27,8,18,0,2,21,0.321428571,0.424242424,0.5625,0.42429201846772974,12447
2025,"Aug","Adrian Houser","TBR",5,120,4.84615385,33,6,0,14,14,3,9,0,5,19,0.314285714,0.391666666,0.457142857,0.37196901539961497,12718
2025,"Aug","Nick Martinez","CIN",4,89,4.71428571,22,6,0,12,11,4,5,0,2,15,0.275,0.325842696,0.5,0.35002195768142014,12730
2025,"Aug","Sonny Gray","STL",5,124,3.48387097,24,3,0,14,12,5,8,0,0,35,0.206896551,0.258064516,0.362068965,0.2709126135995311,12768
2025,"Aug","Tyler Anderson","LAA",5,105,5.25,21,4,0,14,14,8,13,0,0,17,0.233333333,0.323809523,0.544444444,0.36417047182718915,12880
2025,"Aug","Anthony DeSclafani","ARI",3,47,5.58620689,11,2,0,6,6,1,5,0,1,7,0.282051282,0.361702127,0.41025641,0.3357495424595285,13050
2025,"Aug","Yu Darvish","SDP",5,91,4.875,15,2,1,13,13,6,6,0,1,24,0.178571428,0.241758241,0.44047619,0.2909708475018596,13074
2025,"Aug","Eduardo Rodriguez","ARI",6,143,4.73195876,33,5,0,17,17,3,17,0,0,22,0.264,0.352112676,0.376,0.3252627606123266,13164
2025,"Aug","Blake Snell","LAD",5,112,2.54117647,23,5,0,8,8,3,10,0,0,34,0.234693877,0.302752293,0.37755102,0.2983740945474817,13543
2025,"Aug","Steven Okert","HOU",1,6,5.39999999,1,0,0,1,1,0,0,0,0,2,0.166666666,0.166666666,0.166666666,0.14706763625144958,13580
2025,"Aug","Clay Holmes","NYM",5,108,4.32,22,5,0,14,12,0,10,0,2,20,0.234042553,0.314814814,0.287234042,0.27425907441863306,13649
2025,"Aug","Max Fried","NYY",5,125,5.14285714,32,5,1,16,16,3,10,0,2,29,0.28318584,0.352,0.424778761,0.3408884673118591,13743
2025,"Aug","Dietrich Enns","BAL",1,10,3.375,2,0,0,1,1,1,0,0,0,3,0.2,0.2,0.5,0.29198008179664614,13932
2025,"Aug","Michael Wacha","KCR",6,140,3.5,35,5,3,14,14,2,4,0,0,22,0.257352941,0.278571428,0.382352941,0.2850988153900419,14078
2025,"Aug","Kevin Gausman","TOR",6,147,3.55263158,28,5,1,15,15,5,6,0,0,35,0.19858156,0.231292517,0.354609929,0.25293094730701576,14107
2025,"Aug","Lance McCullers Jr.","HOU",1,21,6.75,5,1,0,3,3,0,5,0,0,4,0.3125,0.476190476,0.375,0.39233402127311345,14120
2025,"Aug","Jose Berrios","TOR",4,91,4.640625,23,3,0,12,11,3,5,0,2,18,0.273809523,0.329670329,0.416666666,0.32715238057650053,14168
2025,"Aug","Wandy Peralta","SDP",1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14295
2025,"Aug","Frankie Montas","NYM",1,22,15.75,7,0,0,7,7,1,2,0,0,3,0.368421052,0.428571428,0.526315789,0.41499159449622747,14309
2025,"Aug","Tyler Glasnow","LAD",5,114,3.45348837,19,7,0,11,11,3,11,0,1,32,0.19,0.271929824,0.35,0.27321001050765054,14374
2025,"Aug","Michael Lorenzen","KCR",3,63,4.725,19,1,0,8,7,1,4,0,2,15,0.333333333,0.396825396,0.403508771,0.35715500608323114,14843
2025,"Aug","German Marquez","COL",1,24,16.61538463,9,4,0,8,8,2,3,0,0,0,0.45,0.5,0.95,0.575171947479248,15038
2025,"Aug","Andrew Heaney","PIT",3,61,6.75,18,4,0,11,9,4,3,0,4,5,0.346153846,0.423728813,0.653846153,0.4566934179451506,15423
2025,"Aug","Matthew Boyd","CHC",6,142,4.54205607,31,7,1,18,18,4,8,0,1,32,0.240310077,0.287769784,0.403100775,0.2986860609740662,15440
2025,"Aug","Nick Pivetta","SDP",6,141,2.94545455,19,2,1,13,12,5,10,0,1,36,0.149606299,0.212765957,0.299212598,0.22424800260692623,15454
2025,"Aug","Lucas Giolito","BOS",6,156,2.38938053,27,9,0,10,10,3,17,0,0,28,0.194244604,0.282051282,0.323741007,0.2716082227535737,15474
2025,"Aug","Antonio Senzatela","COL",3,53,12.10344827,19,6,0,13,13,1,6,2,2,6,0.431818181,0.519230769,0.636363636,0.48696544885635373,15488
2025,"Aug","Luis Castillo","SEA",5,111,6.65753425,33,8,1,18,18,8,7,0,2,22,0.326732673,0.378378378,0.663366336,0.4351569730956275,15689
2025,"Aug","Zack Littell","CIN",5,119,3.90361446,26,6,0,14,12,4,6,0,0,21,0.236363636,0.273504273,0.4,0.28998715551490456,15823
2025,"Aug","Sean Manaea","NYM",5,110,7.125,28,7,0,19,19,4,4,0,5,31,0.282828282,0.339449541,0.474747474,0.35129595787153334,15873
2025,"Aug","Luis Severino","ATH",1,25,4.5,5,0,0,3,3,0,2,0,1,5,0.238095238,0.32,0.238095238,0.2606924486160278,15890
2025,"Aug","Carlos Rodon","NYY",6,141,3.14563107,22,1,0,12,12,1,20,0,3,30,0.188034188,0.319148936,0.222222222,0.2619448228085295,16137
2025,"Aug","Aaron Nola","PHI",3,62,7.53488372,16,2,0,13,12,3,5,0,0,14,0.280701754,0.338709677,0.47368421,0.35128947419504963,16149
2025,"Aug","Brandon Woodruff","MIL",6,135,4.88297872,28,5,0,20,17,4,11,0,2,37,0.229508196,0.303703703,0.368852459,0.29796939602604616,16162
2025,"Aug","Kyle Freeland","COL",5,120,5.33333333,33,4,2,16,16,5,8,1,3,23,0.305555555,0.366666666,0.518518518,0.37633438671336455,16256
2025,"Aug","Austin Gomber","COL",4,93,9.94736842,28,5,0,22,21,8,7,0,0,12,0.325581395,0.376344086,0.662790697,0.43693828967309767,16561
2025,"Aug","Brennan Bernardino","BOS",1,4,0,1,0,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.22060145437717438,16835
2025,"Aug","Reed Garrett","NYM",1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16866
2025,"Aug","Jalen Beeks","ARI",1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17192
2025,"Aug","Ranger Suarez","PHI",6,153,4.09821429,40,10,0,17,17,4,3,0,3,34,0.272108843,0.300653594,0.421768707,0.3127618272320118,17277
2025,"Aug","Framber Valdez","HOU",5,133,5.63736264,34,4,1,21,19,1,12,0,2,17,0.298245614,0.366412213,0.377192982,0.32885025839769205,17295
2025,"Aug","Matt Gage","SFG",1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17381
2025,"Aug","Erick Fedde","ATL",3,66,6.90697675,14,3,1,11,11,1,9,0,1,9,0.259259259,0.369230769,0.407407407,0.34253826416455785,17425
2025,"Aug","Jack Flaherty","DET",6,140,5.51020408,35,9,0,21,20,3,8,0,1,32,0.267175572,0.314285714,0.404580152,0.31377819095339093,17479
2025,"Aug","Mitch Keller","PIT",6,133,6.51724138,35,8,0,25,21,6,11,0,4,32,0.296610169,0.375939849,0.516949152,0.3854569089143796,17594
2025,"Aug","Cristian Javier","HOU",4,67,3.375,9,0,0,8,6,1,9,0,1,16,0.160714285,0.283582089,0.214285714,0.23943882379958878,17606
2025,"Aug","Jeffrey Springs","ATH",5,106,5.04,25,6,0,14,14,5,8,0,1,20,0.263157894,0.320754716,0.484210526,0.34251285555227745,17677
2025,"Aug","Nabil Crismatt","ARI",2,46,2.53125,11,1,1,5,3,1,2,0,0,7,0.25,0.282608695,0.386363636,0.2894782786783965,17732
2025,"Aug","Nestor Cortes","SDP",5,102,3.75,22,3,0,10,10,4,10,0,2,19,0.247191011,0.333333333,0.415730337,0.3284405288743038,17874
2025,"Aug","Logan Webb","SFG",5,127,2.50515464,30,8,0,9,9,3,3,0,2,32,0.245901639,0.275590551,0.385245901,0.28671040028099,17995
2025,"Aug","Michael Soroka","CHC",1,8,4.5,1,0,0,1,1,1,1,0,0,3,0.142857142,0.25,0.571428571,0.3411114737391472,18383
2025,"Aug","Dylan Cease","SDP",5,101,4.94366197,17,1,1,15,13,3,14,0,0,30,0.2,0.31,0.34117647,0.29218375563621524,18525
2025,"Aug","Freddy Peralta","MIL",5,107,0.32142857,11,2,0,1,1,1,12,0,1,34,0.117021276,0.224299065,0.170212765,0.19271687870827792,18679
2025,"Aug","Sandy Alcantara","MIA",6,158,3.69230769,30,8,0,17,16,4,10,0,1,38,0.204081632,0.25949367,0.340136054,0.26383163921440705,18684
2025,"Aug","Thomas Hatch","MIN",1,20,1.8,3,1,0,1,1,0,3,0,0,4,0.176470588,0.3,0.235294117,0.25456046164035795,19264
2025,"Aug","Zac Gallen","ARI",6,142,2.57142857,29,7,1,10,10,3,9,0,0,28,0.219696969,0.269503546,0.356060606,0.2735231907655161,19291
2025,"Aug","Cal Quantrill","2 Tms",5,104,12.15,34,7,2,27,27,9,9,0,1,8,0.361702127,0.423076923,0.765957446,0.49358726235536426,19312
2025,"Aug","Eric Lauer","TOR",4,89,5.30357143,27,6,0,13,11,6,8,1,0,16,0.333333333,0.393258426,0.629629629,0.42968611554666,19316
2025,"Aug","Dean Kremer","BAL",5,119,5.5862069,32,4,1,19,18,4,6,0,0,24,0.288288288,0.319327731,0.45045045,0.32929396579245557,19350
2025,"Aug","Walker Buehler","BOS",4,94,3.98360656,21,2,0,9,9,3,13,0,1,11,0.2625,0.372340425,0.4,0.3451727590662368,19374
2025,"Aug","Shane Bieber","TOR",2,41,2.38235294,7,0,0,3,3,2,0,0,1,15,0.175,0.195121951,0.325,0.2246123814001316,19427
2025,"Aug","Aaron Civale","CHW",5,111,7.46052632,27,8,0,21,21,3,10,0,2,26,0.272727272,0.351351351,0.444444444,0.34779712530943724,19479
2025,"Aug","Jason Alexander","HOU",5,116,2.17241379,22,1,1,7,7,4,6,0,2,26,0.203703703,0.258620689,0.342592592,0.2646379018652028,19666
2025,"Aug","Dustin May","BOS",5,120,5.68421053,32,4,0,17,16,5,11,0,4,25,0.307692307,0.391666666,0.490384615,0.3832129716873169,19716
2025,"Aug","Caleb Boushley","TEX",1,16,9,5,1,0,3,3,1,3,1,0,1,0.384615384,0.5,0.692307692,0.4879675507545471,19736
2025,"Aug","Shohei Ohtani","LAD",4,72,5.71153846,18,4,0,11,11,2,2,0,0,27,0.264705882,0.277777777,0.411764705,0.29242058760590023,19755
