Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2023,"Jul","Luis Ortiz","PIT",1,20,16.20000002,9,0,0,6,6,3,1,0,0,3,0.5,0.5,1,0.600170436501503,27646
2023,"Jul","Nathan Eovaldi","TEX",3,72,1.96363636,9,3,0,4,4,0,11,0,1,10,0.152542372,0.291666666,0.20338983,0.24177002244525486,9132
2023,"Jul","Patrick Corbin","WSN",5,129,5.82954546,37,6,0,20,19,6,7,0,2,21,0.313559322,0.359375,0.516949152,0.3740147496573627,9323
2023,"Jul","Miles Mikolas","STL",6,112,4.17857143,26,6,0,13,13,2,3,0,1,17,0.24074074,0.267857142,0.351851851,0.26937618958098547,9803
2023,"Jul","Kyle Gibson","BAL",6,150,4.21100917,30,5,0,17,17,3,11,0,2,34,0.222222222,0.286666666,0.325925925,0.2716922676563263,10123
2023,"Jul","Zack Wheeler","PHI",5,123,3.41052632,27,7,1,12,12,4,2,0,0,39,0.223140495,0.235772357,0.396694214,0.26765395664587255,10310
2023,"Jul","Scott Alexander","SFG",2,9,7.71428573,2,0,0,2,2,0,0,0,0,1,0.222222222,0.222222222,0.222222222,0.19611917601691353,10591
2023,"Jul","Merrill Kelly","ARI",2,49,3.27272727,11,1,0,4,4,1,4,0,0,11,0.244444444,0.306122448,0.333333333,0.28518972591478,11156
2023,"Jul","Jose Quintana","NYM",2,46,3.27272727,12,2,0,5,4,0,3,0,0,8,0.292682926,0.326086956,0.341463414,0.29131731131802435,11423
2023,"Jul","Jameson Taillon","CHC",5,122,2.67032967,24,4,0,11,9,2,8,0,1,24,0.214285714,0.270491803,0.303571428,0.2554272369283145,11674
2023,"Jul","Drew Smyly","CHC",3,65,7.24390244,17,6,0,12,11,3,8,0,2,15,0.314814814,0.415384615,0.592592592,0.42391362740443306,11760
2023,"Jul","Noah Syndergaard","CLE",1,20,1.6875,2,0,0,1,1,0,2,0,1,0,0.117647058,0.25,0.117647058,0.1941441684961319,11762
2023,"Jul","James Paxton","BOS",4,86,4.95,20,3,0,12,11,3,7,0,1,19,0.256410256,0.325581395,0.41025641,0.32205126174660614,11828
2023,"Jul","Taijuan Walker","PHI",5,125,3.85714286,26,8,0,14,13,3,15,0,0,25,0.236363636,0.328,0.39090909,0.3171117978096008,11836
2023,"Jul","Kyle Hendricks","CHC",6,148,4.03738318,39,6,0,18,16,6,3,0,1,26,0.276595744,0.292517006,0.44680851,0.31380506113272943,12049
2023,"Jul","Chris Bassitt","TOR",6,142,3.81818182,37,6,0,14,14,4,8,0,2,32,0.284615384,0.330985915,0.423076923,0.326244164520586,12304
2023,"Jul","Colin Rea","MIL",5,114,5.26829268,27,4,1,17,16,7,5,0,0,26,0.25,0.28318584,0.5,0.3300012946128845,12317
2023,"Jul","Seth Lugo","SDP",5,124,3.44680851,26,6,2,14,12,6,7,0,0,35,0.224137931,0.266129032,0.465517241,0.30715030383679176,12447
2023,"Jul","Adrian Houser","MIL",4,95,5.66129032,26,3,0,13,13,3,9,0,1,22,0.305882352,0.378947368,0.447058823,0.3619308634808189,12718
2023,"Jul","Sonny Gray","MIN",5,124,4.85393258,25,3,1,16,16,1,11,0,2,26,0.225225225,0.306451612,0.297297297,0.27469287524300234,12768
2023,"Jul","Mike Clevinger","CHW",1,16,0,2,0,0,0,0,0,0,0,0,3,0.125,0.125,0.125,0.11031703650951385,12808
2023,"Jul","Shawn Armstrong","TBR",2,18,0,4,1,0,0,0,0,0,0,0,7,0.222222222,0.222222222,0.277777777,0.21618729167514378,12857
2023,"Jul","Tyler Anderson","LAA",4,93,2.65573771,25,6,0,6,6,1,6,0,1,15,0.290697674,0.344086021,0.395348837,0.3253090952032356,12880
2023,"Jul","Joe Musgrove","SDP",5,118,1.4516129,22,2,0,5,5,3,5,0,5,36,0.203703703,0.27118644,0.305555555,0.259427706063804,12970
2023,"Jul","Anthony DeSclafani","SFG",2,22,12.6,7,0,0,7,7,5,0,0,1,8,0.333333333,0.363636363,1.047619047,0.5687071708115664,13050
2023,"Jul","Yu Darvish","SDP",5,120,3.62195122,27,5,0,11,11,5,13,0,1,32,0.254716981,0.341666666,0.443396226,0.34179292917251586,13074
2023,"Jul","Gerrit Cole","NYY",5,124,2.20408163,21,2,0,8,8,3,5,0,1,36,0.181034482,0.221311475,0.275862068,0.2198845323969106,13125
2023,"Jul","Eduardo Rodriguez","DET",4,89,5.66129032,20,6,0,13,13,2,5,0,2,24,0.25,0.303370786,0.4,0.3032890591728553,13164
2023,"Jul","Zach Davies","ARI",3,65,9.81818182,17,4,0,16,16,4,7,0,0,13,0.303571428,0.375,0.589285714,0.4032121943309903,13183
2023,"Jul","Michael Fulmer","CHC",1,9,4.5,3,0,0,1,1,1,1,0,0,2,0.375,0.444444444,0.75,0.49611905548307633,13218
2023,"Jul","Ross Stripling","SFG",5,88,4.02985075,23,3,0,10,10,3,1,0,0,16,0.264367816,0.272727272,0.40229885,0.2891203984618187,13273
2023,"Jul","Steven Matz","STL",5,104,1.6875,18,4,1,6,5,2,5,0,0,27,0.183673469,0.22330097,0.306122448,0.23048078608744352,13361
2023,"Jul","Marcus Stroman","CHC",6,129,9.1125,34,10,0,28,27,3,15,0,0,26,0.298245614,0.379844961,0.46491228,0.3676102110581805,13431
2023,"Jul","Blake Snell","SDP",6,139,0.5625,22,2,0,3,2,0,26,0,0,42,0.196428571,0.347826086,0.214285714,0.2770414896633314,13543
2023,"Jul","Jakob Junis","SFG",1,10,0,1,0,0,0,0,0,0,0,0,3,0.1,0.1,0.1,0.08825362920761108,13619
2023,"Jul","Tayler Scott","2 Tms",2,9,0,3,2,0,1,0,0,0,0,1,2,0.375,0.444444444,0.625,0.45511845085355973,13652
2023,"Jul","Zach Eflin","TBR",5,104,4.84615385,24,8,2,14,14,1,2,1,1,25,0.242424242,0.262135922,0.393939393,0.27438045366137637,13774
2023,"Jul","Alex Wood","SFG",2,37,7.04347826,10,3,0,6,6,2,5,0,1,2,0.322580645,0.432432432,0.612903225,0.4420994616843559,13781
2023,"Jul","Chris Flexen","COL",1,23,12.27272726,4,1,0,6,5,2,6,0,1,4,0.307692307,0.5,0.846153846,0.5016324113715779,13896
2023,"Jul","Michael Wacha","SDP",1,21,1.8,5,3,0,1,1,0,2,0,0,4,0.263157894,0.333333333,0.421052631,0.3280078797113328,14078
2023,"Jul","Kevin Gausman","TOR",4,93,3.52173913,20,5,1,9,9,5,6,0,0,32,0.229885057,0.279569892,0.48275862,0.3217892659607754,14107
2023,"Jul","Jose Berrios","TOR",5,120,1.84090909,23,4,0,6,6,1,12,2,2,28,0.221153846,0.310924369,0.288461538,0.26731485179346853,14168
2023,"Jul","Ty Blach","COL",2,28,0,5,1,0,0,0,0,1,0,0,4,0.185185185,0.214285714,0.222222222,0.1953503723655428,14361
2023,"Jul","Tyler Glasnow","TBR",6,150,2.11304348,26,4,1,11,9,4,8,0,1,51,0.185714285,0.233333333,0.314285714,0.2390442963441213,14374
2023,"Jul","Jose Ruiz","ARI",1,9,16.19999997,5,0,0,3,3,2,0,0,0,1,0.555555555,0.555555555,1.222222222,0.739533437622918,14552
2023,"Jul","Paul Blackburn","OAK",4,101,5.72727273,29,9,0,14,14,1,9,0,1,20,0.329545454,0.386138613,0.46590909,0.3658938407897949,14739
2023,"Jul","Julio Urias","LAD",5,114,6.23076923,26,11,0,18,18,2,8,0,3,24,0.265306122,0.327433628,0.43877551,0.3266175937863578,14765
2023,"Jul","Michael Lorenzen","DET",4,85,1.14084507,13,4,0,3,3,0,7,0,0,21,0.168831168,0.235294117,0.22077922,0.2092846624991473,14843
2023,"Jul","Jon Gray","TEX",4,98,5.484375,29,5,0,14,13,2,10,1,0,16,0.337209302,0.397959183,0.465116279,0.37016420941991907,14916
2023,"Jul","Ben Lively","CIN",4,85,3,19,5,1,7,7,3,4,0,0,17,0.234567901,0.270588235,0.432098765,0.298928708188674,14932
2023,"Jul","Austin Pruitt","OAK",3,24,9.52941176,6,1,0,6,6,1,1,0,0,3,0.260869565,0.291666666,0.434782608,0.3114127690593402,15290
2023,"Jul","Andrew Heaney","TEX",5,103,5.4,26,6,1,15,14,5,9,0,1,22,0.279569892,0.349514563,0.52688172,0.37278212852848386,15423
2023,"Jul","Nick Pivetta","BOS",1,26,3.68181818,5,1,0,3,3,2,0,0,0,10,0.192307692,0.192307692,0.461538461,0.2698856546328618,15454
2023,"Jul","Lucas Giolito","2 Tms",5,116,5,24,5,0,15,15,6,14,1,1,28,0.24,0.336206896,0.47,0.343383498813795,15474
2023,"Jul","Luis Castillo","SEA",6,145,2.91891892,28,3,1,15,12,6,5,0,1,41,0.20289855,0.234482758,0.369565217,0.2580407019319205,15689
2023,"Jul","Zack Littell","TBR",3,48,4.35483871,17,2,0,5,5,1,0,0,0,10,0.354166666,0.354166666,0.458333333,0.35098185141881305,15823
2023,"Jul","Luis Severino","NYY",5,114,11.21538461,43,13,0,29,27,7,9,1,0,18,0.409523809,0.45614035,0.733333333,0.4961339899923949,15890
2023,"Jul","Carlos Rodon","NYY",4,90,5.75409836,16,2,0,13,13,4,12,0,1,15,0.210526315,0.322222222,0.394736842,0.3156234602133433,16137
2023,"Jul","Aaron Nola","PHI",5,135,4.17525773,32,5,1,19,15,7,4,0,0,37,0.246153846,0.268656716,0.461538461,0.30871754439909066,16149
2023,"Jul","Kyle Freeland","COL",3,82,4.32,25,2,3,10,8,2,5,0,1,6,0.337837837,0.3875,0.527027027,0.3911685854196548,16256
2023,"Jul","Ryan Borucki","PIT",1,6,0,0,0,0,0,0,0,0,0,1,3,0,0.166666666,0,0.12100083629290263,16350
2023,"Jul","Yonny Chirinos","ATL",1,18,9.81818181,6,2,0,4,4,0,1,0,0,3,0.352941176,0.388888888,0.470588235,0.37297626667552525,16401
2023,"Jul","Ryan Yarbrough","KCR",4,99,2.18918919,25,5,0,6,6,2,2,0,0,15,0.257731958,0.272727272,0.37113402,0.2778228581553758,16502
2023,"Jul","Jordan Montgomery","STL",5,120,3.10344828,22,7,1,13,10,3,12,0,2,23,0.215686274,0.302521008,0.392156862,0.30082549868511554,16511
2023,"Jul","Austin Gomber","COL",5,117,3,31,5,1,11,10,3,2,0,1,17,0.276785714,0.295652173,0.419642857,0.3072484778321308,16561
2023,"Jul","Brennan Bernardino","BOS",5,33,2.25,5,1,0,2,2,0,2,0,3,12,0.178571428,0.303030303,0.214285714,0.2528402534398166,16835
2023,"Jul","Luke Weaver","CIN",5,98,6.328125,26,3,1,17,15,8,8,0,1,12,0.292134831,0.357142857,0.617977528,0.4079760951655252,16918
2023,"Jul","Touki Toussaint","CHW",4,84,4.11864407,15,1,0,9,9,1,10,0,2,17,0.211267605,0.321428571,0.267605633,0.2753793937819345,16929
2023,"Jul","Trevor Williams","WSN",6,133,5.96511628,37,9,1,19,19,6,12,0,1,17,0.313559322,0.375939849,0.559322033,0.39396545178908154,16977
2023,"Jul","Pablo Lopez","MIN",4,107,3.7125,24,5,1,11,11,5,6,0,0,34,0.24,0.280373831,0.46,0.3126780084360426,17085
2023,"Jul","Domingo German","NYY",4,94,5.64179105,21,4,1,16,14,5,7,0,1,32,0.244186046,0.308510638,0.488372093,0.3390385090036595,17149
2023,"Jul","Ranger Suarez","PHI",5,128,6.10714286,36,5,0,20,19,5,13,0,0,23,0.31858407,0.385826771,0.495575221,0.3797793158396022,17277
2023,"Jul","Michael Kopech","CHW",4,78,6.6122449,16,0,0,13,12,7,14,0,1,12,0.258064516,0.397435897,0.596774193,0.4158992851391817,17282
2023,"Jul","Framber Valdez","HOU",4,98,7.28571429,26,5,0,17,17,4,8,0,2,24,0.298850574,0.367346938,0.494252873,0.369974959869774,17295
2023,"Jul","Justin Steele","CHC",4,107,2.5890411,29,3,0,12,7,4,5,0,1,24,0.287128712,0.327102803,0.435643564,0.33055130009339234,17312
2023,"Jul","Jack Flaherty","STL",5,128,3.03370786,32,7,2,10,10,4,10,0,0,26,0.273504273,0.328125,0.47008547,0.34052867721766233,17479
2023,"Jul","Mitch Keller","PIT",5,132,6.27906977,34,9,0,21,20,7,12,0,1,27,0.288135593,0.356060606,0.542372881,0.3801895944458066,17594
2023,"Jul","Cristian Javier","HOU",4,91,6.85714286,17,2,1,16,16,4,10,0,3,25,0.217948717,0.329670329,0.423076923,0.3300569391512609,17606
2023,"Jul","Peter Lambert","COL",3,53,0,8,1,1,1,0,0,3,0,1,7,0.163265306,0.226415094,0.224489795,0.20606716173999715,17969
2023,"Jul","Logan Webb","SFG",5,121,3.73404255,29,6,1,13,13,4,3,0,0,34,0.247863247,0.266666666,0.418803418,0.2918432171146075,17995
2023,"Jul","Michael Soroka","ATL",2,48,3.375,11,3,0,4,4,1,5,0,2,8,0.268292682,0.375,0.414634146,0.35093045110503834,18383
2023,"Jul","Kenta Maeda","MIN",5,109,2.92771084,20,4,1,10,9,4,9,0,0,39,0.202020202,0.266055045,0.383838383,0.2801038950955102,18498
2023,"Jul","Dylan Cease","CHW",5,124,4.5,32,8,3,14,14,1,10,0,1,33,0.285714285,0.346774193,0.4375,0.3386818713718845,18525
2023,"Jul","Freddy Peralta","MIL",4,91,3.62686567,15,5,0,9,9,3,8,0,2,34,0.1875,0.274725274,0.3625,0.27942952873942617,18679
2023,"Jul","Sandy Alcantara","MIA",5,135,3.30612245,34,3,0,13,12,6,6,0,0,30,0.265625,0.298507462,0.4296875,0.3133931933943905,18684
2023,"Jul","Kolby Allard","ATL",2,32,9.45,11,1,0,7,7,2,2,0,0,4,0.366666666,0.40625,0.6,0.42825157940387726,18694
2023,"Jul","Jesse Scholtens","CHW",1,21,6.75,11,1,0,3,3,2,0,0,0,1,0.523809523,0.523809523,0.857142857,0.5862973701386225,19205
2023,"Jul","Dakota Hudson","STL",1,14,6,5,1,0,2,2,0,0,0,0,1,0.357142857,0.357142857,0.428571428,0.3409933958734785,19206
2023,"Jul","Cole Irvin","BAL",2,46,1.58823529,9,3,0,2,2,0,3,0,1,5,0.214285714,0.282608695,0.285714285,0.25739605530448584,19244
2023,"Jul","Zac Gallen","ARI",5,126,4.45360825,27,4,1,16,16,7,6,0,0,35,0.225,0.261904761,0.45,0.3014765807560512,19291
2023,"Jul","Cal Quantrill","CLE",1,23,10.38461539,11,2,0,5,5,1,0,0,0,3,0.478260869,0.478260869,0.695652173,0.5022570050281027,19312
2023,"Jul","Dean Kremer","BAL",5,117,3.45348837,20,3,0,12,11,4,11,0,1,29,0.192307692,0.273504273,0.336538461,0.2700989725243332,19350
2023,"Jul","Corbin Burnes","MIL",6,147,1.84615385,15,1,0,8,8,2,13,0,4,47,0.115384615,0.217687074,0.169230769,0.18906903064169853,19361
2023,"Jul","Tony Gonsolin","LAD",5,108,6.39473684,24,3,0,18,18,5,11,0,2,22,0.266666666,0.349056603,0.466666666,0.34886122368416694,19388
2023,"Jul","Ronel Blanco","HOU",1,23,4.5,3,0,0,3,3,2,2,0,1,9,0.15,0.260869565,0.45,0.30471909305323724,19407
2023,"Jul","Dane Dunning","TEX",5,116,5.0625,30,4,1,15,15,5,9,0,2,17,0.291262135,0.353448275,0.495145631,0.36146773500689144,19409
2023,"Jul","Shane Bieber","CLE",2,53,6.54545455,15,3,1,8,8,2,5,0,2,10,0.333333333,0.423076923,0.577777777,0.42659030854701996,19427
2023,"Jul","Patrick Sandoval","LAA",3,68,1.03846154,8,0,0,5,2,1,9,0,0,16,0.13559322,0.25,0.186440677,0.21242611811441534,19447
2023,"Jul","Aaron Civale","CLE",6,140,1.44642857,23,4,0,6,6,1,7,0,2,25,0.175572519,0.228571428,0.229007633,0.20848663577011653,19479
2023,"Jul","Connor Seabold","COL",3,56,13.90909091,20,6,1,17,17,5,4,0,0,8,0.392156862,0.428571428,0.843137254,0.5159968222890582,19695
2023,"Jul","Shohei Ohtani","LAA",4,105,4.97368421,19,4,0,15,14,6,11,0,2,29,0.206521739,0.304761904,0.445652173,0.3242799435343061,19755
2023,"Jul","Brandon Bielak","HOU",5,118,2.63414634,21,4,0,15,8,2,15,0,3,22,0.21,0.330508474,0.31,0.29523596824225734,19866
2023,"Jul","Griffin Canning","LAA",3,61,5.4,18,2,0,8,8,4,4,0,0,20,0.315789473,0.360655737,0.561403508,0.3914419002220279,19867
2023,"Jul","Alex Faedo","DET",2,40,6.51724138,7,3,0,7,7,1,6,0,0,4,0.205882352,0.325,0.382352941,0.31396023333072665,19874
2023,"Jul","Clarke Schmidt","NYY",4,89,4.56923077,18,9,0,11,11,5,3,0,3,19,0.216867469,0.269662921,0.506024096,0.3259574201669586,19899
2023,"Jul","Jesus Luzardo","MIA",5,119,1.92857143,24,7,0,10,6,2,11,0,2,35,0.226415094,0.310924369,0.349056603,0.29461777160147656,19959
2023,"Jul","Tyler Wells","BAL",5,96,6.42857143,21,6,0,15,15,6,13,0,3,16,0.2625,0.385416666,0.5625,0.40265343338251114,20000
2023,"Jul","John Schreiber","BOS",1,6,9,2,0,0,1,1,0,1,0,1,0,0.5,0.666666666,0.5,0.5311634143193563,20020
2023,"Jul","Kyle Muller","OAK",1,23,5.4,6,1,0,3,3,1,4,0,0,4,0.315789473,0.434782608,0.526315789,0.415722396062768,20167
2023,"Jul","David Peterson","NYM",2,41,3.85714286,8,2,0,4,4,1,5,0,1,10,0.228571428,0.341463414,0.371428571,0.3197517482245841,20302
2023,"Jul","Matt Manning","DET",5,98,4.43835616,17,3,1,13,12,3,6,0,3,19,0.197674418,0.265306122,0.360465116,0.27031873744361257,20369
2023,"Jul","Ryan Walker","SFG",3,28,2.45454546,5,1,0,2,2,1,2,0,0,10,0.192307692,0.25,0.346153846,0.26025975176266264,20423
2023,"Jul","Kutter Crawford","BOS",5,99,3.55263158,18,5,0,10,10,4,8,0,1,26,0.202247191,0.272727272,0.393258426,0.2875883910391066,20531
2023,"Jul","Yusei Kikuchi","TOR",5,110,3.90789474,29,5,0,12,11,2,8,0,3,31,0.292929292,0.363636363,0.404040404,0.3398912771181627,20633
2023,"Jul","Cristopher Sanchez","PHI",5,106,2.25,17,2,0,9,7,5,4,0,3,21,0.171717171,0.226415094,0.343434343,0.24806598503634614,20778
2023,"Jul","J.P. France","HOU",5,127,2.29787234,33,3,0,11,8,1,6,0,0,20,0.277310924,0.309523809,0.327731092,0.2817805787873647,21212
2023,"Jul","Bailey Ober","MIN",5,118,3.72413793,29,4,0,13,12,5,3,0,3,29,0.263636363,0.296610169,0.436363636,0.31281338303776113,21224
2023,"Jul","Allan Winans","ATL",1,18,4.15384616,5,1,0,2,2,0,1,0,0,5,0.3125,0.333333333,0.375,0.3038783570130666,21238
2023,"Jul","Jake Bird","COL",2,14,9,4,3,0,3,3,0,0,0,1,2,0.307692307,0.357142857,0.538461538,0.3814163165433066,21267
2023,"Jul","Joe Ryan","MIN",5,116,6.39473684,30,5,0,18,18,8,9,0,2,43,0.288461538,0.353448275,0.567307692,0.3876709747931053,21390
2023,"Jul","Shane McClanahan","TBR",3,63,6,16,3,1,10,10,2,3,0,0,17,0.266666666,0.301587301,0.45,0.32097486560306854,21483
2023,"Jul","Jake Irvin","WSN",6,138,5.0625,34,4,1,18,18,8,9,0,1,25,0.265625,0.318840579,0.5,0.3485440335411956,21504
2023,"Jul","Hogan Harris","OAK",2,47,7.59375,12,5,0,9,9,0,4,0,0,12,0.285714285,0.340425531,0.404761904,0.32298249894000114,21520
2023,"Jul","Daniel Lynch IV","KCR",3,72,6.1875,17,3,0,11,11,3,6,0,0,10,0.261538461,0.319444444,0.446153846,0.32815127405855393,21537
2023,"Jul","Luis Medina","OAK",3,64,1.6875,11,5,0,3,3,1,4,0,1,18,0.186440677,0.25,0.322033898,0.2522688424214721,21649
2023,"Jul","Edward Cabrera","MIA",3,46,5.4,8,1,0,6,6,1,11,0,0,9,0.228571428,0.413043478,0.342857142,0.35213060612263886,21690
2023,"Jul","Braxton Garrett","MIA",5,109,5.91780822,31,7,1,17,16,5,2,0,5,25,0.303921568,0.348623853,0.539215686,0.37801070333620823,21844
2023,"Jul","Cole Ragans","KCR",1,20,1.8,4,1,0,1,1,0,2,0,0,3,0.222222222,0.3,0.277777777,0.2641588509082794,21846
2023,"Jul","Yerry Rodriguez","TEX",1,9,9,2,1,0,2,2,0,1,0,0,3,0.285714285,0.333333333,0.428571428,0.31357795000076294,21955
2023,"Jul","MacKenzie Gore","WSN",5,93,6.63934426,22,3,0,15,15,4,11,0,1,20,0.275,0.365591397,0.4625,0.358781208274185,22201
2023,"Jul","Logan Gilbert","SEA",5,131,2.78350515,32,7,0,10,10,4,2,0,1,28,0.251968503,0.267175572,0.401574803,0.2852961348213312,22250
2023,"Jul","Tarik Skubal","DET",5,84,4.56923077,18,5,3,11,11,0,3,0,1,27,0.227848101,0.261904761,0.367088607,0.268624830813635,22267
2023,"Jul","Matthew Liberatore","STL",2,27,13.49999999,12,3,1,7,7,0,2,0,0,1,0.52173913,0.518518518,0.739130434,0.5093425556465432,22294
2023,"Jul","Johan Oviedo","PIT",5,122,6.27906977,22,8,0,20,20,6,14,0,2,26,0.209523809,0.311475409,0.457142857,0.32975095021920126,22487
2023,"Jul","Taj Bradley","TBR",5,103,7.89230769,27,8,0,19,19,5,10,0,0,26,0.29032258,0.3592233,0.537634408,0.38140889394630506,22543
2023,"Jul","Osvaldo Bido","PIT",2,34,6.75,6,1,0,5,5,0,6,0,2,7,0.24,0.411764705,0.28,0.3318785639370189,23150
2023,"Jul","Michael Grove","LAD",4,89,5.49152542,28,6,0,12,12,3,5,0,2,23,0.341463414,0.393258426,0.524390243,0.3952199589000659,23221
2023,"Jul","Freddy Tarnok","OAK",1,12,10.12499999,3,1,0,3,3,1,1,0,0,4,0.272727272,0.333333333,0.636363636,0.4021914650996526,23324
2023,"Jul","JP Sears","OAK",5,119,3.06818182,23,1,0,10,10,6,5,0,4,21,0.211009174,0.268907563,0.3853211,0.28380213214569733,23429
2023,"Jul","Ryan Weathers","SDP",1,22,7.71428571,6,2,0,4,4,2,2,0,0,2,0.3,0.363636363,0.7,0.4387543255632574,23796
2023,"Jul","Brayan Bello","BOS",4,96,5.47826087,25,7,0,14,14,7,4,0,2,15,0.277777777,0.322916666,0.588888888,0.382068016876777,23920
2023,"Jul","Grayson Rodriguez","BAL",3,65,3.17647059,13,1,1,6,6,0,6,0,0,14,0.220338983,0.292307692,0.27118644,0.2568606871824998,24492
2023,"Jul","Josiah Gray","WSN",4,104,3.13043478,24,5,0,10,8,3,11,0,4,16,0.272727272,0.375,0.431818181,0.35490992722602993,24580
2023,"Jul","Kyle Bradish","BAL",5,127,2.25,26,5,0,8,8,3,7,0,1,28,0.218487394,0.267716535,0.336134453,0.2654651844595361,24586
2023,"Jul","Randy Vasquez","NYY",1,21,0,3,1,0,0,0,0,3,0,0,1,0.176470588,0.3,0.235294117,0.2548271805047989,24719
2023,"Jul","Reese Olson","DET",3,71,6.06122449,21,6,1,11,11,4,2,0,0,12,0.304347826,0.323943661,0.594202898,0.3840139835653171,24968
2023,"Jul","Shawn Dubin","HOU",1,17,2.25,3,2,0,1,1,0,2,0,1,3,0.23076923,0.352941176,0.384615384,0.32281598974676695,24977
