Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2022,"Jul","Matt Bush","TEX",2,7,0,1,0,0,0,0,0,0,0,0,1,0.142857142,0.142857142,0.142857142,0.1262644018445696,1246
2022,"Jul","Erasmo Ramirez","WSN",1,10,0,1,0,0,0,0,0,0,0,0,2,0.1,0.1,0.1,0.08838508129119874,10314
2022,"Jul","Zack Greinke","KCR",5,106,4.5,29,6,0,13,12,4,7,0,0,18,0.295918367,0.339622641,0.479591836,0.35350227243495436,1943
2022,"Jul","Chris Sale","BOS",2,25,3.17647059,5,2,0,3,2,0,1,0,1,5,0.217391304,0.28,0.304347826,0.2633385252952576,10603
2022,"Jul","Clayton Kershaw","LAD",5,124,2.22680412,23,7,1,11,8,1,3,0,1,33,0.19327731,0.217741935,0.294117647,0.22309707297432807,2036
2022,"Jul","Andrew Bellatti","PHI",1,5,18,2,1,0,2,2,0,1,0,0,2,0.5,0.6,0.75,0.5668143510818482,10657
2022,"Jul","Adam Wainwright","STL",5,130,3.89690722,27,4,0,14,14,6,8,0,2,23,0.225,0.284615384,0.408333333,0.3034904434130742,2233
2022,"Jul","Kyle Hendricks","CHC",1,13,6,2,0,0,2,2,1,2,0,0,4,0.181818181,0.307692307,0.454545454,0.33333385907686675,12049
2022,"Jul","Corey Kluber","TBR",6,139,5.34375,37,11,1,20,19,2,5,0,3,28,0.2890625,0.326086956,0.4375,0.33010519717050635,2429
2022,"Jul","John Brebbia","SFG",2,8,0,2,1,0,0,0,0,1,0,0,1,0.285714285,0.375,0.428571428,0.3542589694261551,12777
2022,"Jul","Lance Lynn","CHW",6,139,6.5368421,35,7,0,24,23,7,7,0,2,32,0.269230769,0.316546762,0.484615384,0.34645215384394146,2520
2022,"Jul","Matt Wisler","TBR",1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12804
