Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2022,"Aug","Ranger Suarez","PHI",5,120,2.8255814,24,8,0,13,9,1,12,0,0,26,0.226415094,0.302521008,0.330188679,0.2830798906438491,17277
2022,"Aug","Michael Kopech","CHW",5,93,5.23880597,17,3,0,13,13,3,10,0,1,20,0.2125,0.301075268,0.3625,0.2938757692613909,17282
2022,"Aug","Framber Valdez","HOU",5,140,2.03773585,27,4,0,8,8,3,11,0,2,33,0.214285714,0.285714285,0.317460317,0.2711109825542995,17295
2022,"Aug","Justin Steele","CHC",5,110,0.96428571,23,2,0,4,3,2,8,0,0,39,0.23,0.284403669,0.31,0.2657804948474289,17312
2022,"Aug","Erick Fedde","WSN",2,37,9.39130434,12,2,0,8,8,2,2,0,0,10,0.342857142,0.378378378,0.571428571,0.408520305478895,17425
2022,"Aug","Spenser Watkins","BAL",5,112,4.22891566,25,2,0,13,13,3,3,0,1,20,0.233644859,0.258928571,0.336448598,0.260735885905368,17489
2022,"Aug","JT Brubaker","PIT",4,94,4.36764706,22,4,0,11,11,2,5,0,1,27,0.252873563,0.29787234,0.367816091,0.2925048552929087,17578
2022,"Aug","Mitch Keller","PIT",5,107,4.69565217,29,6,0,18,12,2,9,0,1,20,0.305263157,0.364485981,0.431578947,0.3475947686444933,17594
2022,"Aug","Cristian Javier","HOU",5,112,2.17241379,17,3,0,7,7,4,8,0,0,32,0.163461538,0.223214285,0.307692307,0.23590086187635148,17606
2022,"Aug","Jeffrey Springs","TBR",5,112,2.92771084,23,3,1,11,9,1,7,0,0,33,0.221153846,0.267857142,0.298076923,0.25168120861053467,17677
2022,"Aug","Tyler Alexander","DET",6,130,5.57608696,34,8,0,19,19,6,7,0,0,18,0.280991735,0.315384615,0.495867768,0.3463234507120573,17735
2022,"Aug","Nestor Cortes","NYY",4,89,3.32876712,11,0,0,9,9,3,6,0,0,22,0.13253012,0.191011235,0.240963855,0.1957221861635701,17874
2022,"Aug","Logan Webb","SFG",6,151,2.82857143,34,10,0,20,11,1,13,0,2,29,0.255639097,0.32885906,0.353383458,0.3047613217526634,17995
2022,"Aug","Triston McKenzie","CLE",6,145,3.02586207,27,6,0,14,13,5,9,0,0,43,0.198529411,0.248275862,0.352941176,0.26392536409969986,18000
2022,"Aug","James Kaprielian","OAK",6,141,5.5862069,35,4,4,22,18,3,17,0,1,23,0.294117647,0.378571428,0.470588235,0.36648967393807,18331
2022,"Aug","Jose Urquidy","HOU",5,124,3.12631579,22,3,0,11,11,6,7,0,4,29,0.194690265,0.266129032,0.380530973,0.28555289487684926,18413
2022,"Aug","Dylan Cease","CHW",5,116,3.26373626,16,3,0,11,11,5,12,0,0,29,0.153846153,0.24137931,0.326923076,0.254139415149031,18525
2022,"Aug","Jake Woodford","STL",1,21,1.6875,4,2,0,1,1,0,1,0,0,1,0.2,0.238095238,0.3,0.2371142648515247,18674
2022,"Aug","Freddy Peralta","MIL",6,113,2.42696629,14,1,1,8,8,4,10,0,0,23,0.137254901,0.214285714,0.284313725,0.22418812023741858,18679
2022,"Aug","Sandy Alcantara","MIA",5,145,2.72477064,34,3,1,11,11,2,7,0,0,29,0.246376811,0.28275862,0.326086956,0.26964693069458007,18684
2022,"Aug","Tommy Nance","MIA",2,22,1.8,4,0,0,1,1,1,3,0,0,7,0.210526315,0.318181818,0.368421052,0.3086266246708957,19178
2022,"Aug","Robert Dugger","CIN",1,20,11.25,4,1,0,5,5,2,4,0,0,2,0.25,0.4,0.6875,0.45221532583236695,19191
2022,"Aug","Dakota Hudson","STL",5,112,5.76,30,5,0,16,16,1,12,0,1,18,0.30927835,0.387387387,0.391752577,0.3475400547723512,19206
2022,"Aug","Mitch White","TOR",5,109,7.04347826,32,9,2,18,18,2,8,0,0,20,0.316831683,0.366972477,0.504950495,0.37617517611302365,19225
2022,"Aug","Cole Irvin","OAK",6,156,4.22608696,37,7,0,20,18,6,6,0,2,30,0.25170068,0.288461538,0.421768707,0.30799779754418594,19244
2022,"Aug","Justin Dunn","CIN",5,99,4.62857143,22,6,0,12,12,7,10,0,2,19,0.255813953,0.343434343,0.569767441,0.38742822709709707,19268
2022,"Aug","T.J. Zeuch","CIN",3,64,15.1875,24,1,0,18,18,5,7,0,3,5,0.452830188,0.53125,0.754716981,0.5392600754275918,19269
2022,"Aug","Zac Gallen","ARI",6,142,0.675,20,4,0,3,3,0,10,0,1,44,0.153846153,0.219858156,0.184615384,0.19003668955877318,19291
2022,"Aug","Cal Quantrill","CLE",6,142,2.13157895,21,4,0,9,9,3,8,0,1,27,0.161538461,0.212765957,0.261538461,0.21181551826761125,19312
2022,"Aug","Eric Lauer","MIL",5,126,3,26,1,0,10,10,5,14,0,0,22,0.232142857,0.317460317,0.375,0.3090548874839904,19316
2022,"Aug","Dean Kremer","BAL",5,117,2.25,26,9,0,8,8,1,4,0,0,21,0.232142857,0.256410256,0.339285714,0.2591613948854626,19350
2022,"Aug","Corbin Burnes","MIL",6,143,4.81188119,28,4,2,21,18,5,12,0,4,35,0.22047244,0.307692307,0.401574803,0.31314572587713496,19361
2022,"Aug","Tony Gonsolin","LAD",4,86,0.76056338,10,2,0,2,2,0,7,0,0,20,0.126582278,0.197674418,0.151898734,0.16761590852293856,19388
2022,"Aug","Dane Dunning","TEX",5,116,3.62195122,24,6,0,12,11,3,10,0,1,24,0.235294117,0.301724137,0.382352941,0.29870931701413517,19409
2022,"Aug","Shane Bieber","CLE",5,128,1.62,26,5,0,8,6,1,4,0,0,35,0.214876033,0.236220472,0.280991735,0.22686124786617248,19427
2022,"Aug","Patrick Sandoval","LAA",5,124,1.39175258,20,3,1,9,5,2,11,0,2,30,0.181818181,0.266129032,0.281818181,0.24935721678118553,19447
2022,"Aug","Aaron Civale","CLE",4,84,3.42857143,14,5,0,8,8,2,5,0,2,23,0.181818181,0.25,0.324675324,0.2562201051484971,19479
2022,"Aug","Kyle Wright","ATL",5,125,2.53125,26,2,0,9,9,5,7,0,0,30,0.220338983,0.264,0.364406779,0.27597867488861083,19665
2022,"Aug","Dustin May","LAD",2,41,0.81818182,5,0,0,2,1,0,3,0,1,13,0.135135135,0.219512195,0.135135135,0.17574874802333554,19716
2022,"Aug","Shohei Ohtani","LAA",5,120,2.19767442,25,3,1,8,7,3,10,0,0,31,0.227272727,0.291666666,0.354545454,0.28665441771348316,19755
2022,"Aug","Keegan Thompson","CHC",4,77,8.4375,23,2,0,15,15,7,8,0,1,9,0.338235294,0.415584415,0.676470588,0.4627407781489484,19795
2022,"Aug","Tucker Davidson","LAA",4,87,5.21052632,19,6,0,11,11,3,14,0,0,11,0.260273972,0.379310344,0.465753424,0.3708711465199788,19871
2022,"Aug","Clarke Schmidt","NYY",1,20,8.30769231,8,2,0,4,4,0,1,0,0,7,0.444444444,0.47368421,0.555555555,0.4481475165015773,19899
2022,"Aug","Jose Suarez","LAA",5,116,2.51162791,22,4,0,9,8,2,7,2,1,29,0.205607476,0.260869565,0.29906542,0.2433226229870214,19911
2022,"Aug","Ian Anderson","ATL",2,48,5.0625,12,1,1,6,6,1,5,0,0,7,0.279069767,0.354166666,0.418604651,0.3402749200661977,19951
2022,"Aug","Jesus Luzardo","MIA",6,142,2.97247706,25,7,0,14,12,1,9,0,0,32,0.189393939,0.241134751,0.265151515,0.22784751611398468,19959
2022,"Aug","Zach Plesac","CLE",4,100,4.69565217,23,3,0,12,12,5,9,0,0,20,0.252747252,0.32,0.45054945,0.33600896000862124,19979
2022,"Aug","Bryse Wilson","PIT",6,114,5.7375,31,4,0,18,17,7,5,1,1,15,0.29245283,0.327433628,0.528301886,0.3634118123778275,19990
2022,"Aug","Bailey Falter","PHI",3,69,2.45454545,12,2,0,5,5,3,2,0,2,15,0.184615384,0.231884057,0.353846153,0.2571569197419761,20070
2022,"Aug","Adam Oller","OAK",5,120,3.03370786,25,9,0,10,10,2,13,0,0,12,0.233644859,0.316666666,0.373831775,0.3068739881118139,20132
2022,"Aug","Kyle Muller","ATL",1,19,3.6,3,0,0,2,2,1,1,0,0,5,0.166666666,0.210526315,0.333333333,0.2383393174723575,20167
2022,"Aug","Zach Logue","OAK",3,64,9,17,3,2,15,15,4,5,0,1,11,0.298245614,0.359375,0.631578947,0.41421651747077703,20231
2022,"Aug","Cory Abbott","WSN",4,85,5.78571428,16,5,0,12,12,5,11,0,2,15,0.222222222,0.34117647,0.5,0.3645541892332189,20277
2022,"Aug","David Peterson","NYM",3,68,1.6875,15,4,0,3,3,0,5,0,1,18,0.245901639,0.313432835,0.311475409,0.28257014057529506,20302
2022,"Aug","Matt Manning","DET",6,139,4.17525773,34,4,0,15,15,4,10,0,0,28,0.272,0.316546762,0.4,0.3108019743034308,20369
2022,"Aug","Kutter Crawford","BOS",6,135,7.58426966,39,11,0,26,25,6,13,0,1,27,0.325,0.392592592,0.566666666,0.410569315928,20531
2022,"Aug","Yusei Kikuchi","TOR",3,58,7.2972973,13,2,0,13,10,4,7,0,1,12,0.265306122,0.362068965,0.551020408,0.3886092397673377,20633
2022,"Aug","Adrian Martinez","OAK",2,39,2.79310345,7,0,0,3,3,1,3,0,0,11,0.194444444,0.256410256,0.277777777,0.24208559439732477,21023
2022,"Aug","Glenn Otto Jr.","TEX",5,120,2.92771084,18,2,1,10,9,3,16,0,2,17,0.178217821,0.3,0.306930693,0.27839031219482424,21366
2022,"Aug","Joe Ryan","MIN",6,141,4.13265306,30,8,0,16,15,5,10,0,4,41,0.236220472,0.312056737,0.417322834,0.32089062109061167,21390
2022,"Aug","Ryan Feltner","COL",6,131,6,32,7,1,21,20,7,13,0,0,23,0.275862068,0.34351145,0.534482758,0.3733956104016486,21446
2022,"Aug","Davis Martin","CHW",2,38,4.15384615,7,1,0,6,4,1,5,0,0,5,0.21875,0.324324324,0.34375,0.30260681783830795,21448
2022,"Aug","Kris Bubic","KCR",6,143,5.51612903,43,9,0,21,19,4,14,0,0,23,0.3359375,0.398601398,0.5,0.39020446463898345,21455
