Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2025,"Jul","Clayton Kershaw","LAD",4,93,4.71428571,26,4,2,13,11,1,5,0,2,10,0.309523809,0.358695652,0.44047619,0.3465403525725655,2036
2025,"Jul","Max Scherzer","TOR",4,88,4.90909091,18,3,0,12,12,5,5,0,1,27,0.222222222,0.272727272,0.444444444,0.30621053820306604,3137
2025,"Jul","Charlie Morton","BAL",5,134,4.90909091,31,6,0,16,16,6,14,1,3,24,0.267241379,0.358208955,0.474137931,0.35832968287001876,4676
2025,"Jul","Rich Hill","KCR",2,43,5,9,1,0,7,5,2,8,0,0,4,0.257142857,0.395348837,0.457142857,0.37565363839615223,4806
2025,"Jul","Ryan Brasier","CHC",1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5615
2025,"Jul","Huascar Brazoban","NYM",1,4,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0,0.17287419736385345,6107
2025,"Jul","Carlos Carrasco","ATL",1,27,4.5,7,2,0,3,3,1,2,0,0,5,0.28,0.333333333,0.48,0.3501417151203862,6632
2025,"Jul","Justin Verlander","SFG",5,104,5.4,30,9,0,15,13,2,9,0,3,22,0.333333333,0.403846153,0.5,0.38940386875317645,8700
2025,"Jul","Nathan Eovaldi","TEX",5,115,0.58695652,21,2,0,3,2,1,8,0,1,30,0.198113207,0.260869565,0.245283018,0.2319893655569657,9132
2025,"Jul","Patrick Corbin","TEX",5,111,2.30487805,24,3,1,8,7,2,8,0,1,28,0.235294117,0.297297297,0.343137254,0.2842570967502422,9323
2025,"Jul","Miles Mikolas","STL",5,111,5.0625,28,5,1,15,15,9,3,0,0,19,0.259259259,0.279279279,0.574074074,0.3578947352933454,9803
2025,"Jul","Zack Wheeler","PHI",4,104,3.7125,19,5,1,11,11,4,3,0,5,36,0.2,0.259615384,0.4,0.2848188470189388,10310
2025,"Jul","Jacob deGrom","TEX",5,114,4.12941177,24,5,0,13,13,7,6,0,0,36,0.224299065,0.263157894,0.467289719,0.3092908043610422,10954
2025,"Jul","Merrill Kelly","ARI",5,119,2.34782609,19,4,1,9,8,3,12,0,0,21,0.177570093,0.260504201,0.317757009,0.2580562844997695,11156
2025,"Jul","Jose Quintana","MIL",4,91,4.02985075,19,2,0,13,10,5,6,0,1,14,0.228915662,0.285714285,0.433734939,0.3093508632628472,11423
2025,"Jul","Robbie Ray","SFG",5,125,3.52173913,20,8,1,12,12,5,14,0,1,24,0.181818181,0.28,0.409090909,0.2998749585151672,11486
2025,"Jul","Taijuan Walker","PHI",4,80,4.33928571,24,2,0,9,9,7,3,0,1,10,0.315789473,0.35,0.618421052,0.409980570524931,11836
2025,"Jul","Kyle Hendricks","LAA",4,79,5.0338983,17,4,0,12,11,3,3,0,0,10,0.229729729,0.256410256,0.405405405,0.28228669823744357,12049
2025,"Jul","Chris Bassitt","TOR",5,118,4.22891566,32,4,1,14,13,7,5,0,3,27,0.29090909,0.33898305,0.536363636,0.3739518503011283,12304
2025,"Jul","Colin Rea","CHC",5,115,3.90361446,24,4,1,13,12,5,9,0,0,19,0.235294117,0.292035398,0.44117647,0.31288685788095527,12317
2025,"Jul","Seth Lugo","KCR",5,126,3.9,29,9,1,13,13,7,9,0,1,28,0.25,0.309523809,0.525862068,0.3543493492262704,12447
2025,"Jul","Adrian Houser","CHW",4,104,2.42307692,26,5,1,10,7,1,8,0,1,16,0.27368421,0.336538461,0.378947368,0.3163592597612968,12718
2025,"Jul","Nick Martinez","CIN",6,141,6,35,8,0,22,22,3,10,0,0,24,0.275590551,0.321428571,0.409448818,0.31585821679660253,12730
2025,"Jul","Chris Devenski","NYM",1,7,0,1,0,0,0,0,0,0,0,0,2,0.142857142,0.142857142,0.142857142,0.12605797392981394,12763
2025,"Jul","Sonny Gray","STL",6,128,7.80722891,43,9,2,26,24,5,3,0,0,32,0.346774193,0.362204724,0.572580645,0.39781499566055656,12768
2025,"Jul","Tyler Anderson","LAA",5,119,4.3875,30,6,1,13,13,5,11,1,0,17,0.277777777,0.344537815,0.49074074,0.35661991066851856,12880
2025,"Jul","Anthony DeSclafani","ARI",1,17,9,4,0,0,4,4,2,0,0,2,6,0.266666666,0.352941176,0.666666666,0.4284811019897461,13050
2025,"Jul","Yu Darvish","SDP",5,103,6.46478873,23,8,0,17,17,2,9,0,2,18,0.252747252,0.333333333,0.406593406,0.32577815359713985,13074
2025,"Jul","Eduardo Rodriguez","ARI",4,102,7.40322581,34,4,0,18,17,7,7,1,1,18,0.365591397,0.415841584,0.634408602,0.44435997009277345,13164
2025,"Jul","Marcus Stroman","NYY",5,109,5.10810811,29,6,0,14,14,3,7,0,2,18,0.292929292,0.348623853,0.444444444,0.34455779222173427,13431
2025,"Jul","Clay Holmes","NYM",6,133,4.90909091,35,6,0,19,16,2,11,0,5,16,0.299145299,0.383458646,0.401709401,0.3505947208942327,13649
2025,"Jul","Max Fried","NYY",5,117,5.53846154,25,4,3,21,16,3,11,0,1,21,0.238095238,0.316239316,0.419047619,0.3199831609033112,13743
2025,"Jul","Zach Eflin","BAL",2,40,5.78571429,10,1,0,6,6,2,2,0,0,8,0.27027027,0.307692307,0.459459459,0.3304238854310451,13774
2025,"Jul","Chris Flexen","CHC",1,18,6.75,3,0,0,3,3,1,3,0,0,2,0.214285714,0.333333333,0.428571428,0.3264831668800778,13896
2025,"Jul","Dietrich Enns","DET",1,22,15.75,8,1,0,8,7,2,2,0,0,3,0.4,0.454545454,0.75,0.5055327225815166,13932
2025,"Jul","Michael Wacha","KCR",4,81,3.09836066,12,2,1,7,7,0,9,0,1,15,0.173913043,0.275,0.231884057,0.23719606176018715,14078
2025,"Jul","Kevin Gausman","TOR",5,122,2.51162791,23,4,0,9,8,3,12,1,0,32,0.212962962,0.291666666,0.333333333,0.27600648473290834,14107
2025,"Jul","Lance McCullers Jr.","HOU",3,58,7.71428571,15,2,0,10,10,2,9,0,2,10,0.319148936,0.448275862,0.489361702,0.41298476991982297,14120
2025,"Jul","Jose Berrios","TOR",6,129,5.82954546,35,6,0,22,19,7,7,0,1,22,0.291666666,0.333333333,0.516666666,0.3623945925586907,14168
2025,"Jul","Frankie Montas","NYM",4,90,5.22580645,25,9,0,12,12,4,4,0,1,16,0.294117647,0.333333333,0.54117647,0.3721543398168352,14309
2025,"Jul","Tyler Glasnow","LAD",4,88,2.45454545,13,3,0,7,6,3,10,0,0,26,0.166666666,0.261363636,0.32051282,0.26090585575862363,14374
2025,"Jul","Michael Lorenzen","KCR",2,43,2.31428571,8,3,0,3,3,1,1,0,0,12,0.19047619,0.209302325,0.333333333,0.23288922670275666,14843
2025,"Jul","German Marquez","COL",3,70,6,20,4,3,10,10,3,8,1,0,12,0.322580645,0.4,0.629032258,0.4280829714692157,15038
2025,"Jul","Andrew Heaney","PIT",3,58,8.25,17,5,0,11,11,3,3,0,2,7,0.320754716,0.379310344,0.58490566,0.41090415469531355,15423
2025,"Jul","Matthew Boyd","CHC",5,122,1.96875,22,5,0,7,7,1,8,0,0,28,0.196428571,0.245901639,0.267857142,0.2290770372406381,15440
2025,"Jul","Nick Pivetta","SDP",5,120,1.17391304,18,3,0,6,4,2,8,1,1,30,0.163636363,0.226890756,0.245454545,0.21071655416892746,15454
2025,"Jul","Lucas Giolito","BOS",5,118,3.4137931,24,4,0,11,11,5,8,0,1,26,0.224299065,0.282051282,0.401869158,0.2964525986940433,15474
2025,"Jul","Antonio Senzatela","COL",4,94,6.64615385,27,6,1,16,16,5,5,0,3,13,0.321428571,0.380434782,0.595238095,0.4146012359339258,15488
2025,"Jul","Luis Castillo","SEA",5,122,2.05434783,26,2,2,10,7,0,4,0,3,32,0.226086956,0.270491803,0.278260869,0.24605337860154325,15689
2025,"Jul","Zack Littell","TBR",5,121,3.45348837,29,8,0,11,11,3,8,0,0,18,0.258928571,0.305785123,0.410714285,0.31027042865753174,15823
2025,"Jul","Sean Manaea","NYM",3,53,1.92857143,6,1,0,3,3,2,4,0,1,15,0.127659574,0.211538461,0.276595744,0.2204267382621765,15873
2025,"Jul","Luis Severino","ATH",5,111,3.80769231,24,3,0,15,11,2,8,0,4,27,0.24742268,0.324324324,0.340206185,0.2974536102097314,15890
2025,"Jul","Carlos Rodon","NYY",4,101,4.24285714,19,4,0,14,11,5,10,0,0,24,0.211111111,0.29,0.422222222,0.30933629989624023,16137
2025,"Jul","Brandon Woodruff","MIL",4,84,2.01492537,13,2,0,5,5,4,3,0,1,29,0.1625,0.202380952,0.3375,0.2336549297684715,16162
2025,"Jul","Kyle Freeland","COL",5,112,4.3875,25,5,0,13,13,6,8,0,0,15,0.240384615,0.294642857,0.461538461,0.3247282313449042,16256
2025,"Jul","Aaron Bummer","ATL",2,21,12.46153847,6,1,0,6,6,3,1,0,1,6,0.315789473,0.38095238,0.842105263,0.5020328192483812,16258
2025,"Jul","Austin Gomber","COL",5,116,6.375,36,9,1,19,17,5,7,0,1,17,0.336448598,0.379310344,0.579439252,0.406309368795362,16561
2025,"Jul","Brennan Bernardino","BOS",1,7,0,1,1,0,0,0,0,1,0,0,2,0.166666666,0.285714285,0.333333333,0.2776291455541338,16835
2025,"Jul","Grant Holmes","ATL",5,116,5.04,29,2,1,14,14,2,12,1,4,20,0.292929292,0.391304347,0.393939393,0.3494422932465871,16944
2025,"Jul","Trevor Williams","WSN",1,19,21,9,2,0,7,7,2,1,0,0,4,0.529411764,0.526315789,1,0.6148489650927091,16977
2025,"Jul","Ranger Suarez","PHI",4,102,4.56923077,28,3,0,11,11,1,10,0,2,23,0.314606741,0.392156862,0.382022471,0.3463764833469017,17277
2025,"Jul","Framber Valdez","HOU",4,103,2.16,21,7,0,7,6,2,5,0,1,33,0.21875,0.264705882,0.354166666,0.27065473444321575,17295
2025,"Jul","Matt Gage","SFG",1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17381
2025,"Jul","Erick Fedde","2 Tms",4,66,10.53658536,20,3,0,16,16,5,8,0,0,9,0.350877192,0.43076923,0.666666666,0.4625160125585703,17425
2025,"Jul","Jack Flaherty","DET",5,109,3.55263158,27,2,0,10,10,3,9,0,0,37,0.27,0.330275229,0.38,0.3142421885367927,17479
2025,"Jul","Mitch Keller","PIT",5,116,2.92771084,24,8,1,10,9,3,8,0,1,23,0.226415094,0.286956521,0.405660377,0.300478556363479,17594
2025,"Jul","Jeffrey Springs","ATH",6,133,3.70588235,28,7,0,14,14,7,6,0,1,27,0.222222222,0.263157894,0.444444444,0.3026320777441326,17677
2025,"Jul","Tyler Alexander","CHW",1,14,5.40000001,3,1,0,2,2,0,1,0,0,3,0.23076923,0.285714285,0.307692307,0.2648725467068808,17735
2025,"Jul","Brock Burke","LAA",1,4,9,1,0,0,1,1,1,0,0,0,1,0.25,0.25,1,0.5093487501144409,17968
2025,"Jul","Logan Webb","SFG",5,128,6.18072289,37,13,0,19,19,3,10,0,3,28,0.327433628,0.393700787,0.522123893,0.39369554876342533,17995
2025,"Jul","Brandon Waddell","NYM",1,15,9,4,3,0,3,3,1,1,0,0,2,0.285714285,0.333333333,0.714285714,0.4323075652122498,18347
2025,"Jul","Michael Soroka","WSN",5,100,5.31818182,22,4,0,13,13,1,9,0,5,23,0.258823529,0.36,0.34117647,0.3188083666563034,18383
2025,"Jul","Dylan Cease","SDP",5,118,5.66666667,26,4,0,18,17,7,11,1,0,36,0.247619047,0.316239316,0.485714285,0.33983145756968136,18525
2025,"Jul","Freddy Peralta","MIL",6,137,3.58163265,25,8,0,13,13,3,12,0,3,36,0.20661157,0.291970802,0.347107438,0.2842770175342142,18679
2025,"Jul","Sandy Alcantara","MIA",5,121,4.65517241,29,5,0,16,15,2,8,0,3,18,0.266055045,0.330578512,0.366972477,0.3094718520306359,18684
2025,"Jul","Kolby Allard","CLE",1,11,0,1,0,0,0,0,0,0,0,0,5,0.09090909,0.09090909,0.09090909,0.08021871068260887,18694
2025,"Jul","Ian Hamilton","NYY",1,7,27,3,2,0,3,3,0,1,0,0,0,0.6,0.571428571,1,0.5825310094015939,19261
2025,"Jul","Zac Gallen","ARI",5,124,5.1,30,9,0,19,17,4,5,0,2,33,0.258620689,0.298387096,0.439655172,0.31709439523758426,19291
