Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024,"Sept/Oct","Lance Lynn","STL",2,44,1.63636364,9,2,0,2,2,1,3,0,0,12,0.219512195,0.272727272,0.341463414,0.2708218138326298,2520
2024,"Sept/Oct","Max Scherzer","TEX",1,19,4.5,5,0,0,2,2,1,2,0,0,2,0.3125,0.368421052,0.5,0.3660376511122051,3137
2024,"Sept/Oct","Charlie Morton","ATL",5,118,3.85714286,26,7,1,12,12,2,13,0,1,27,0.252427184,0.33898305,0.398058252,0.324207762540397,4676
2024,"Sept/Oct","Ryan Brasier","LAD",3,12,3,2,0,1,1,1,0,1,0,0,3,0.181818181,0.25,0.363636363,0.2633957862854004,5615
2024,"Sept/Oct","Albert Suarez","BAL",5,107,6.2027027,27,8,0,17,17,9,8,0,0,23,0.275510204,0.327102803,0.632653061,0.4001142232217521,6175
2024,"Sept/Oct","Alex Cobb","CLE",1,20,0,2,0,0,1,0,0,0,0,0,6,0.1,0.1,0.1,0.0881710708141327,6562
2024,"Sept/Oct","Martin Perez","SDP",4,84,3.54098361,17,2,0,8,8,2,7,0,1,16,0.226666666,0.301204819,0.333333333,0.2845115754977766,6902
2024,"Sept/Oct","Fernando Cruz","CIN",1,5,18,2,0,0,2,2,1,0,0,0,3,0.4,0.4,1,0.5862643599510193,7048
2024,"Sept/Oct","Justin Verlander","HOU",5,115,9.25714286,35,6,1,24,24,3,8,0,2,14,0.339805825,0.391304347,0.504854368,0.3848836147266885,8700
2024,"Sept/Oct","Nathan Eovaldi","TEX",5,132,4.69565217,30,9,1,17,16,5,10,0,1,28,0.25,0.31060606,0.466666666,0.333069232377139,9132
2024,"Sept/Oct","Patrick Corbin","WSN",5,122,6.25609756,34,7,0,19,19,5,6,0,0,26,0.293103448,0.327868852,0.48275862,0.3488655608208453,9323
2024,"Sept/Oct","Miles Mikolas","STL",5,97,6.13636364,30,8,0,18,15,5,1,0,2,20,0.319148936,0.340206185,0.563829787,0.385589911765659,9803
2024,"Sept/Oct","Kyle Gibson","STL",4,96,3.27272727,18,4,0,14,8,4,12,0,0,17,0.216867469,0.3125,0.409638554,0.31565525755286217,10123
2024,"Sept/Oct","Zack Wheeler","PHI",5,122,2.22680412,20,3,2,8,8,3,7,0,0,41,0.173913043,0.221311475,0.313043478,0.23357730566478166,10310
2024,"Sept/Oct","Chris Sale","ATL",4,94,1.125,18,5,1,3,3,1,5,0,2,28,0.206896551,0.265957446,0.32183908,0.2606021837985262,10603
2024,"Sept/Oct","Jacob deGrom","TEX",3,44,1.6875,11,3,0,2,2,1,1,0,1,14,0.261904761,0.295454545,0.404761904,0.3044147098606283,10954
2024,"Sept/Oct","Merrill Kelly","ARI",5,110,3.57831325,22,5,1,11,11,2,5,0,1,30,0.211538461,0.254545454,0.336538461,0.2588286952538924,11156
2024,"Sept/Oct","Jose Quintana","NYM",4,92,0.72,15,3,0,2,2,0,6,0,0,23,0.176470588,0.23076923,0.211764705,0.20306210203485175,11423
2024,"Sept/Oct","Jameson Taillon","CHC",5,123,0.84375,20,4,0,3,3,1,7,0,1,21,0.17699115,0.227642276,0.238938053,0.21005823893275688,11674
2024,"Sept/Oct","Taijuan Walker","PHI",1,19,21.60000002,6,0,0,8,8,4,3,0,1,2,0.4,0.526315789,1.2,0.6710236825441059,11836
2024,"Sept/Oct","Kyle Hendricks","CHC",5,114,2.89285714,22,0,0,9,9,1,11,0,0,18,0.22,0.289473684,0.25,0.24689450807738722,12049
2024,"Sept/Oct","Chris Bassitt","TOR",4,99,3.25862069,25,8,0,15,7,2,13,0,3,19,0.308641975,0.414141414,0.481481481,0.3886841156265952,12304
2024,"Sept/Oct","Colin Rea","MIL",4,90,10.18867924,30,6,0,20,20,5,7,1,2,14,0.384615384,0.438202247,0.653846153,0.45570913837714633,12317
2024,"Sept/Oct","Seth Lugo","KCR",5,105,2.27710843,21,2,2,7,7,1,4,0,0,26,0.21,0.238095238,0.3,0.23430679639180502,12447
2024,"Sept/Oct","Nick Martinez","CIN",5,119,0.82653061,18,6,0,6,3,0,4,0,1,30,0.160714285,0.194915254,0.214285714,0.1829145788136175,12730
2024,"Sept/Oct","Sonny Gray","STL",3,74,2.89285714,15,5,1,6,6,0,3,0,1,24,0.217391304,0.256756756,0.318840579,0.2511502609059617,12768
2024,"Sept/Oct","Tyler Anderson","LAA",4,84,6.35294118,20,3,0,17,12,3,8,0,2,17,0.273972602,0.357142857,0.438356164,0.34773275539988563,12880
2024,"Sept/Oct","Joe Musgrove","SDP",5,115,2.51162791,23,6,0,8,8,4,4,0,1,38,0.209090909,0.24347826,0.372727272,0.26664413369220236,12970
2024,"Sept/Oct","Yu Darvish","SDP",5,102,3.55263158,20,2,0,10,10,6,7,0,2,25,0.217391304,0.284313725,0.434782608,0.31030771019412023,13074
2024,"Sept/Oct","Gerrit Cole","NYY",5,120,2.53125,16,3,0,11,9,0,7,1,3,30,0.145454545,0.216666666,0.172727272,0.18084821881366378,13125
