Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024,"Jun","Logan Gilbert","SEA",5,128,1.51401869,21,7,0,7,6,3,1,0,1,31,0.166666666,0.1796875,0.293650793,0.20342263160273433,22250
2024,"Jun","Tarik Skubal","DET",5,129,3,28,4,3,11,10,4,8,0,5,32,0.24347826,0.317829457,0.434782608,0.3262716346932936,22267
2024,"Jun","Trevor Rogers","MIA",5,123,3.56043956,24,5,1,12,12,4,11,0,2,20,0.222222222,0.300813008,0.398148148,0.3042711790015058,22286
2024,"Jun","Matthew Liberatore","STL",2,34,1.86206896,5,1,0,2,2,2,2,0,0,9,0.15625,0.205882352,0.375,0.24986327045104084,22294
2024,"Jun","Josh Winckowski","BOS",1,18,0,4,0,0,0,0,0,0,0,1,1,0.25,0.294117647,0.25,0.24982557927860932,22387
2024,"Jun","Taj Bradley","TBR",6,138,3.6185567,27,2,0,15,13,7,14,0,0,43,0.223140495,0.301470588,0.41322314,0.3115793589283438,22543
2024,"Jun","Roansy Contreras","LAA",1,14,3,4,3,0,1,1,0,2,0,0,2,0.333333333,0.428571428,0.583333333,0.43023647155080524,22810
2024,"Jun","Michael Grove","LAD",1,6,18,3,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.44085535407066345,23221
2024,"Jun","Spencer Howard","SFG",2,37,6.42857143,10,3,0,5,5,0,7,0,0,3,0.357142857,0.472222222,0.464285714,0.40997856855392456,23252
2024,"Jun","JP Sears","OAK",5,112,7.94117647,33,8,0,20,20,5,10,0,5,17,0.34375,0.428571428,0.583333333,0.43223309037940844,23429
2024,"Jun","Keaton Winn","SFG",3,61,10.38461538,16,4,1,15,15,4,5,0,1,15,0.301886792,0.360655737,0.641509433,0.41219602549662354,23499
2024,"Jun","Aaron Ashby","MIL",1,21,3.6,2,0,0,2,2,1,5,0,0,3,0.125,0.333333333,0.3125,0.30366549605414983,23550
