Season,Month,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2024,"Aug","Clayton Kershaw","LAD",5,92,4.02985075,24,6,0,10,10,1,6,1,2,18,0.292682926,0.347826086,0.402439024,0.32364184253818384,2036
2024,"Aug","Orion Kerkering","PHI",1,4,0,1,1,0,0,0,0,1,0,0,0,0.333333333,0.5,0.666666666,0.48589421808719635,31776
2024,"Aug","Charlie Morton","ATL",6,139,4.59574468,35,2,1,17,16,7,12,0,4,37,0.286885245,0.366906474,0.491803278,0.37150490927181656,4676
2024,"Aug","Albert Suarez","BAL",5,117,1.18681319,25,3,0,4,4,2,5,0,0,24,0.223214285,0.256410256,0.303571428,0.24737118299190813,6175
2024,"Aug","Alex Cobb","CLE",2,42,4.35483871,12,1,1,6,5,1,3,0,0,4,0.315789473,0.357142857,0.47368421,0.3546846139998663,6562
2024,"Aug","Carlos Carrasco","CLE",2,38,5.19230769,6,2,0,5,5,2,6,0,0,10,0.1875,0.315789473,0.4375,0.3291136904766685,6632
2024,"Aug","Johnny Cueto","LAA",2,50,7.14705883,14,4,1,9,9,4,3,1,0,6,0.29787234,0.34,0.680851063,0.4202643255798184,6893
2024,"Aug","Martin Perez","SDP",6,133,3.41052632,29,2,0,12,12,7,10,0,1,28,0.239669421,0.300751879,0.429752066,0.31655551392332953,6902
2024,"Aug","Fernando Cruz","CIN",2,20,1.8,3,0,0,1,1,1,1,0,0,11,0.157894736,0.2,0.315789473,0.22510816156864166,7048
2024,"Aug","Justin Verlander","HOU",2,42,5.4,11,3,0,6,6,1,2,0,0,9,0.275,0.309523809,0.425,0.318171093861262,8700
2024,"Aug","Nathan Eovaldi","TEX",5,116,4.5,27,5,0,15,14,3,6,0,0,32,0.247706422,0.284482758,0.376146788,0.28714096392023153,9132
2024,"Aug","Patrick Corbin","WSN",5,112,3.75949367,28,4,0,11,11,4,9,0,1,24,0.277227722,0.339285714,0.435643564,0.33725724688598085,9323
2024,"Aug","Miles Mikolas","STL",5,110,6.39473684,31,6,1,18,18,3,4,0,0,19,0.295238095,0.318181818,0.457142857,0.3321624176068739,9803
2024,"Aug","Kyle Gibson","STL",6,147,5.76699029,37,7,2,23,22,6,10,1,1,32,0.278195488,0.328767123,0.496240601,0.3488179979653194,10123
2024,"Aug","Zack Wheeler","PHI",6,149,1.61538462,28,5,1,8,7,3,5,0,1,44,0.195804195,0.228187919,0.307692307,0.23442497389428568,10310
2024,"Aug","Chris Sale","ATL",5,127,2.05434783,34,8,0,8,7,0,6,0,0,42,0.280991735,0.314960629,0.347107438,0.292085290893795,10603
2024,"Aug","Merrill Kelly","ARI",4,98,6.75,28,9,0,18,16,6,8,0,1,12,0.318181818,0.37755102,0.625,0.4212567234525875,11156
2024,"Aug","Jose Quintana","NYM",6,143,5.625,32,5,2,21,20,4,17,0,3,22,0.266666666,0.363636363,0.441666666,0.34994555478329425,11423
2024,"Aug","Robbie Ray","SFG",5,89,4.640625,13,3,0,11,11,3,10,0,4,31,0.178082191,0.306818181,0.342465753,0.2938207042488185,11486
2024,"Aug","Jose Urena","TEX",3,61,10.65789473,21,4,1,15,15,3,5,0,1,5,0.381818181,0.44262295,0.654545454,0.4653214870906267,11589
2024,"Aug","Jameson Taillon","CHC",5,123,5.65116279,34,9,2,18,18,6,4,0,0,22,0.285714285,0.308943089,0.546218487,0.3618951449549295,11674
2024,"Aug","James Paxton","BOS",2,26,2.7,7,0,1,2,2,0,1,0,0,4,0.28,0.307692307,0.36,0.2911270375435169,11828
2024,"Aug","Taijuan Walker","PHI",4,85,9.16981132,29,6,0,18,18,6,8,0,0,10,0.376623376,0.435294117,0.688311688,0.4744290737544789,11836
2024,"Aug","Kyle Hendricks","CHC",4,82,6.23076923,25,7,0,13,12,3,6,0,0,9,0.333333333,0.37804878,0.546666666,0.39378538146251585,12049
2024,"Aug","Chris Bassitt","TOR",5,119,5.3372093,25,5,1,17,17,4,9,0,3,34,0.233644859,0.310924369,0.411214953,0.3163781201138216,12304
2024,"Aug","Colin Rea","MIL",5,125,4.10869565,31,6,0,15,14,8,1,0,3,28,0.258333333,0.28,0.508333333,0.3340988354682922,12317
2024,"Aug","Seth Lugo","KCR",6,162,4.90909091,40,12,1,24,20,3,12,1,2,31,0.272108843,0.333333333,0.428571428,0.32903089471485303,12447
2024,"Aug","Nick Martinez","CIN",6,126,4.10869565,31,5,0,15,14,6,4,0,2,23,0.262711864,0.298387096,0.457627118,0.3258146643638611,12730
2024,"Aug","Sonny Gray","STL",6,146,4.5,31,9,0,18,18,9,9,0,0,41,0.226277372,0.273972602,0.489051094,0.3246639101472619,12768
2024,"Aug","Tyler Anderson","LAA",6,150,5.96842105,38,7,1,22,21,6,16,1,1,26,0.287878787,0.366666666,0.492424242,0.3683685064315796,12880
2024,"Aug","Joe Musgrove","SDP",4,81,1.66153846,13,4,0,4,4,0,4,0,2,19,0.173333333,0.234567901,0.226666666,0.21172948016060722,12970
2024,"Aug","Gerrit Cole","NYY",5,115,1.92857143,23,5,0,6,6,2,10,0,1,31,0.221153846,0.295652173,0.326923076,0.2790462913720504,13125
2024,"Aug","Eduardo Rodriguez","ARI",4,90,5.0625,21,8,0,12,12,3,5,0,0,16,0.25,0.288888888,0.452380952,0.31607959071795144,13164
2024,"Aug","Ross Stripling","OAK",1,22,6.75,5,0,0,4,4,1,1,0,0,2,0.238095238,0.272727272,0.38095238,0.2847993021661585,13273
2024,"Aug","Marcus Stroman","NYY",5,111,4.55844156,30,7,1,13,13,0,9,0,0,19,0.294117647,0.351351351,0.382352941,0.32406164987667185,13431
2024,"Aug","Blake Snell","SFG",6,144,1.64347826,16,2,0,7,7,1,16,0,0,53,0.125,0.222222222,0.1640625,0.1878252372973495,13543
2024,"Aug","Jakob Junis","CIN",1,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13619
2024,"Aug","Max Fried","ATL",6,140,4.95918367,29,5,0,21,18,3,16,0,0,35,0.239669421,0.321428571,0.3553719,0.29973628904138294,13743
2024,"Aug","Zach Eflin","BAL",3,74,1.39655172,14,2,0,3,3,2,2,0,0,18,0.194444444,0.216216216,0.305555555,0.2270740947207889,13774
2024,"Aug","Chris Flexen","CHW",4,79,6.89361702,22,9,0,14,12,1,10,0,0,10,0.323529411,0.405063291,0.5,0.39001850840411606,13896
2024,"Aug","Michael Wacha","KCR",5,130,3.19354839,31,4,1,11,11,2,7,0,2,29,0.262711864,0.3125,0.364406779,0.29790836619213223,14078
2024,"Aug","Kevin Gausman","TOR",6,149,2.89285714,28,6,1,14,12,4,14,0,0,28,0.212121212,0.283783783,0.363636363,0.28345906372005875,14107
2024,"Aug","Jose Berrios","TOR",6,157,2.49579832,32,5,1,13,11,6,8,1,1,37,0.216216216,0.261146496,0.385135135,0.27780850346271807,14168
2024,"Aug","Frankie Montas","MIL",6,141,3.81818182,29,4,0,17,14,3,13,0,0,32,0.233870967,0.3,0.338709677,0.2823068061045238,14309
2024,"Aug","Tyler Glasnow","LAD",2,49,3.46153846,10,3,1,5,5,1,1,0,0,13,0.208333333,0.224489795,0.375,0.255113098086143,14374
2024,"Aug","Paul Blackburn","NYM",5,108,5.17808219,31,3,1,16,14,4,7,0,2,21,0.319587628,0.373831775,0.49484536,0.3747227682131473,14739
2024,"Aug","Emilio Pagan","CIN",1,6,0,2,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2939035693804423,14771
2024,"Aug","Buck Farmer","CIN",1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14814
2024,"Aug","Michael Lorenzen","KCR",5,100,1.84931507,18,5,0,5,5,2,10,0,1,17,0.202247191,0.29,0.325842696,0.2768176996707916,14843
2024,"Aug","Jon Gray","TEX",2,35,14.84999999,10,2,0,11,11,3,4,0,0,6,0.322580645,0.4,0.677419354,0.4520800573485238,14916
2024,"Aug","Ben Lively","CLE",6,140,5.4,32,6,1,20,19,6,13,0,1,19,0.253968253,0.328571428,0.46031746,0.3417546165840966,14932
2024,"Aug","Andrew Heaney","TEX",5,105,3.24,21,2,0,10,9,4,6,1,3,26,0.223404255,0.288461538,0.372340425,0.28678861115742654,15423
2024,"Aug","Matthew Boyd","CLE",4,86,2.38235294,14,4,0,6,6,2,5,0,0,20,0.175,0.220930232,0.3,0.22809704722360122,15440
2024,"Aug","Nick Pivetta","BOS",4,85,5.22580645,18,4,0,12,12,6,6,0,1,19,0.236842105,0.294117647,0.526315789,0.343813096074497,15454
2024,"Aug","Marco Gonzales","PIT",1,24,9.64285714,8,0,0,5,5,2,2,0,0,3,0.38095238,0.434782608,0.666666666,0.4681629512621009,15467
2024,"Aug","Luis Castillo","SEA",5,122,4.65517241,29,5,1,15,15,7,7,0,1,37,0.254385964,0.303278688,0.5,0.34312208851829906,15689
2024,"Aug","Zack Littell","TBR",3,61,1.72340425,12,1,0,5,3,3,4,0,0,11,0.210526315,0.262295081,0.385964912,0.28218832758606455,15823
2024,"Aug","Sean Manaea","NYM",5,123,3.52173913,22,7,0,12,12,4,6,0,1,37,0.191304347,0.237704918,0.356521739,0.25847017667332634,15873
2024,"Aug","Luis Severino","NYM",5,124,4.08139535,31,8,0,14,13,5,8,0,2,35,0.274336283,0.333333333,0.477876106,0.3504703025507733,15890
2024,"Aug","Carlos Rodon","NYY",5,112,4.15384615,25,7,0,12,12,2,11,0,0,32,0.247524752,0.321428571,0.376237623,0.30864423673067776,16137
2024,"Aug","Aaron Nola","PHI",5,128,2.7,36,7,0,10,9,4,8,0,1,23,0.305084745,0.3515625,0.466101694,0.3535591633990407,16149
2024,"Aug","Kyle Freeland","COL",5,111,5.19230769,27,5,0,16,15,5,9,0,0,19,0.264705882,0.324324324,0.460784313,0.33974364641550425,16256
2024,"Aug","Tyler Mahle","TEX",3,56,4.97368421,14,2,1,7,7,1,4,0,1,10,0.28,0.339285714,0.42,0.3293255961367062,16358
2024,"Aug","Reynaldo Lopez","ATL",3,67,1.58823529,12,2,0,3,3,1,5,0,0,23,0.193548387,0.253731343,0.274193548,0.23790378179123153,16400
2024,"Aug","Jordan Montgomery","ARI",4,94,6.19672131,24,7,1,14,14,3,9,2,1,19,0.292682926,0.369565217,0.512195121,0.37251345117886864,16511
2024,"Aug","Austin Gomber","COL",6,146,4.37142857,34,12,0,17,17,7,9,0,1,24,0.25,0.301369863,0.492647058,0.3393743875092023,16561
2024,"Aug","Grant Holmes","ATL",3,75,5.4,21,3,0,10,10,3,5,1,0,18,0.3,0.346666666,0.471428571,0.3499237194254592,16944
2024,"Aug","Pablo Lopez","MIN",5,127,1.70526316,29,6,0,7,6,2,5,0,3,22,0.247863247,0.296,0.35042735,0.2859844288825989,17085
2024,"Aug","Domingo German","PIT",1,23,0,3,0,0,0,0,0,4,0,0,4,0.157894736,0.304347826,0.157894736,0.23485456601433133,17149
2024,"Aug","Ranger Suarez","PHI",2,37,5,9,3,0,5,5,2,2,0,0,12,0.264705882,0.305555555,0.529411764,0.3546573585934109,17277
2024,"Aug","Framber Valdez","HOU",5,121,1.58823529,13,2,1,6,6,1,9,0,1,38,0.118181818,0.190082644,0.181818181,0.17360476275120884,17295
2024,"Aug","Justin Steele","CHC",5,108,2.025,20,3,0,7,6,2,7,0,0,33,0.2,0.25,0.29,0.2399271881138837,17312
2024,"Aug","Erick Fedde","STL",6,135,4.63636364,28,3,2,17,17,6,12,0,2,29,0.233333333,0.311111111,0.441666666,0.3254804129953738,17425
2024,"Aug","Jack Flaherty","LAD",5,122,3.49411765,29,3,0,12,11,6,7,0,1,34,0.256637168,0.303278688,0.442477876,0.3216338216281328,17479
2024,"Aug","Ryan Burr","TOR",1,6,0,2,0,0,0,0,0,1,0,0,2,0.4,0.5,0.4,0.40875868995984393,17536
2024,"Aug","Mitch Keller","PIT",5,106,6.75,26,7,1,18,18,4,8,0,0,24,0.265306122,0.320754716,0.479591836,0.3436459539071569,17594
2024,"Aug","Jeffrey Springs","TBR",5,100,3.47142857,24,4,0,9,9,3,8,0,1,30,0.266666666,0.33,0.411111111,0.323889377117157,17677
2024,"Aug","Tyler Alexander","TBR",1,18,6.23076924,5,0,0,3,3,1,2,0,0,1,0.3125,0.388888888,0.5,0.3863730761739943,17735
2024,"Aug","Nestor Cortes","NYY",4,94,2.48684211,19,6,0,7,7,2,3,0,0,20,0.211111111,0.236559139,0.344444444,0.2515280541553292,17874
2024,"Aug","Brock Burke","LAA",1,6,27,3,2,0,3,3,0,0,0,0,1,0.5,0.5,0.833333333,0.5651005009810129,17968
2024,"Aug","Logan Webb","SFG",5,128,2.16,21,3,2,8,8,2,8,0,0,29,0.176470588,0.2265625,0.285714285,0.22577634640038013,17995
2024,"Aug","Carson Fulmer","LAA",5,105,5.08695652,27,8,0,14,13,4,9,1,1,24,0.287234042,0.352380952,0.5,0.3624318459859261,18311
